id   |Id_AutorGS  |Nombre_Autor                              |Cargo                                                                                                                       |Dominio  |Intereses                                                                                                               |Link                                                        |Hindex_Todo|Hindex_Desde|Citas_Todo|Citas_Desde|i10_Index_Todo|i10_Index_Desde|Id_InstitucionGS   |
56363|r086AL4AAAAJ|Francisco Osorio                          |University of Chile                                                                                                         |uchile   |epistemologycommunicationanthropologymobile phone                                                                       |https://scholar.google.com/citations?hl=en&user=r086AL4AAAAJ|         15|           9|      1268|        792|             9|             19|9232372474901007921|
56509|U4RsKWQAAAAJ|Jorge Reyes                               |Profesor de Física, Universidad de Chile                                                                                    |uchile   |GeofísicaInteligencia ArtificialBig Data                                                                                |https://scholar.google.com/citations?hl=en&user=U4RsKWQAAAAJ|         13|          11|      1256|        660|            13|             13|9232372474901007921|
56527|0rAebMEAAAAJ|Ricardo Alfonso Delgado Arriagada         |Profesor Adjunto, Departamento de Biología, Facultad de Ciencias, Universidad de Chile                                      |uchile   |NeurobiologíaTransducción sensorialFunción  sinaptica                                                                   |https://scholar.google.com/citations?hl=en&user=0rAebMEAAAAJ|         20|          12|      1243|        330|            13|             32|9232372474901007921|
56581|IWbjA3kAAAAJ|Nicolás Franck                            |Universidad de Chile                                                                                                        |uchile   |Agronomíaecofisiología vegetal                                                                                          |https://scholar.google.com/citations?hl=en&user=IWbjA3kAAAAJ|         19|          15|      1247|        661|            20|             25|9232372474901007921|
56677|IBvwwusAAAAJ|Miguel A Morales S.                       |Associated Professor, Faculty of Medicine, University of Chile                                                              |uchile   |Oxidative stressendothelial dysfunctionRAGE ReceptorPhytopharmacology                                                   |https://scholar.google.com/citations?hl=en&user=IBvwwusAAAAJ|         10|           8|      1241|        391|             8|             10|9232372474901007921|
56692|vKCnBnIAAAAJ|Roberto Rondanelli                        |Department of Geophysics, University of Chile, Center for Climate and Resilience Research (CR)2                             |uchile   |Climate PhysicsWater VaporCloudsMesoscale Meteorology                                                                   |https://scholar.google.com/citations?hl=en&user=vKCnBnIAAAAJ|         19|          17|      1229|       1081|            23|             25|9232372474901007921|
56759|axvTG-cAAAAJ|Bevilacqua JA                             |Facultad de Medicina, Universidad de Chile                                                                                  |uchile   |enfermedades musculares                                                                                                 |https://scholar.google.com/citations?hl=en&user=axvTG-cAAAAJ|         19|          15|      1225|        640|            20|             27|9232372474901007921|
56870|Xm_BOXAAAAAJ|Javier O. Morales                         |School of Chemical and Pharmaceutical Sciences, University of Chile                                                         |uchile   |Pharmaceutics                                                                                                           |https://scholar.google.com/citations?hl=en&user=Xm_BOXAAAAAJ|         18|          16|      1225|        980|            22|             24|9232372474901007921|
56922|wcTynZkAAAAJ|Paola Del Carmen Silva Candia             |Profesora Asociada. Universidad de Chile                                                                                    |uchile   |Sustentabilidad agrícola en ambientes de secano mediterráneo                                                            |https://scholar.google.com/citations?hl=en&user=wcTynZkAAAAJ|         16|          12|      1220|        669|            16|             20|9232372474901007921|
56989|9qAjLWYAAAAJ|Jean Pierre Matus A.                      |Profesor Titular de Derecho Penal Universidad de Chile                                                                      |uchile   |Criminal lawcriminal procedure lawcriminology                                                                           |https://scholar.google.com/citations?hl=en&user=9qAjLWYAAAAJ|         16|          11|      1210|        648|            16|             30|9232372474901007921|
57111|uwVKal0AAAAJ|Pablo E. Román                            |Postdoc, Center of Mathematical Modeling, University of Chile                                                               |uchile   |User BehaviorWeb User MiningNeurocomputingAstroinformaticsMathematical Modeling                                         |https://scholar.google.com/citations?hl=en&user=uwVKal0AAAAJ|         15|          13|      1207|        823|            13|             21|9232372474901007921|
57178|991n8aYAAAAJ|Rodrigo Naves                             |Associate Professor, University of Chile                                                                                    |uchile   |Immunology Neuroimmunology                                                                                              |https://scholar.google.com/citations?hl=en&user=991n8aYAAAAJ|         14|          13|      1203|        684|            14|             17|9232372474901007921|
57228|2a__7xUAAAAJ|Javier Nunez                              |Profesor Asociado, Departamento de Economía, U. de Chile                                                                    |uchile   |Microeconomía AplicadaMovilidad Social                                                                                  |https://scholar.google.com/citations?hl=en&user=2a__7xUAAAAJ|         20|          14|      1196|        420|            15|             27|9232372474901007921|
57315|ZRk4i4MAAAAJ|Christian Cancino del Castillo            |Associate Professor at University of Chile                                                                                  |uchile   |BibliometricsCitation AnalysisInnovation and EntrepreneurshipControl de GestiónChile                                    |https://scholar.google.com/citations?hl=en&user=ZRk4i4MAAAAJ|         17|          17|      1203|       1046|            18|             21|9232372474901007921|
57398|QTdKy5gAAAAJ|Jocelyn Simmonds                          |Universidad de Chile                                                                                                        |uchile   |Software EngineeringVerification and Validation                                                                         |https://scholar.google.com/citations?hl=en&user=QTdKy5gAAAAJ|         18|          10|      1173|        416|            15|             28|9232372474901007921|
57461|vK_YsGEAAAAJ|Claudio Nash                              |Universidad de Chile                                                                                                        |uchile   |Derechos HumanosHuman Rights                                                                                            |https://scholar.google.com/citations?hl=en&user=vK_YsGEAAAAJ|         18|          14|      1178|        755|            22|             35|9232372474901007921|
57619|XUFW1hcAAAAJ|Ariel Contreras-Ferrat                    |Universidad de Chile                                                                                                        |uchile   |celular physiologystriated musclemetabolismmitochondriakinetic                                                          |https://scholar.google.com/citations?hl=en&user=XUFW1hcAAAAJ|         22|          19|      1171|        882|            24|             27|9232372474901007921|
57685|A0WZ5u4AAAAJ|Mauricio J. Farfan                        |Universidad de Chile                                                                                                        |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=A0WZ5u4AAAAJ|         20|          17|      1167|        772|            27|             30|9232372474901007921|
57756|Rbu0KEoAAAAJ|Lorena Norambuena                         |Universidad de Chile                                                                                                        |uchile   |Cell and Molecular BiologyChemical genetics                                                                             |https://scholar.google.com/citations?hl=en&user=Rbu0KEoAAAAJ|         16|          11|      1147|        389|            11|             18|9232372474901007921|
57797|adB6yCUAAAAJ|diego catalan                             |Universidad de Chile                                                                                                        |uchile   |Inmunología                                                                                                             |https://scholar.google.com/citations?hl=en&user=adB6yCUAAAAJ|         20|          17|      1154|        721|            24|             30|9232372474901007921|
57862|zSGV5t4AAAAJ|Claudio Saitz Barría                      |Profesor Asociado, Depto. Quimica Organica y Fisico quimica, Fac. Cs. Químicas y farmaceuticas, Universidad de Chile        |uchile   |Quimica Organicaquimica supramolecularespectroscopiacomplejación                                                        |https://scholar.google.com/citations?hl=en&user=zSGV5t4AAAAJ|         19|          11|      1145|        378|            14|             35|9232372474901007921|
57965|0HdH52gAAAAJ|Michael Handford                          |Universidad de Chile                                                                                                        |uchile   |Plant biology and biotechnology                                                                                         |https://scholar.google.com/citations?hl=en&user=0HdH52gAAAAJ|         18|          14|      1121|        549|            19|             21|9232372474901007921|
58009|4WL7BFEAAAAJ|Manuel Vivanco Arancibia                  |Profesor Estadística, Universidad de Chile                                                                                  |uchile   |estadística aplicada                                                                                                    |https://scholar.google.com/citations?hl=en&user=4WL7BFEAAAAJ|         10|           7|      1119|        633|             5|             10|9232372474901007921|
58031|QkIdjasAAAAJ|Juan Carlos Castillo                      |Universidad de Chile                                                                                                        |uchile   |legitimacysocial inequalitysurvey research                                                                              |https://scholar.google.com/citations?hl=en&user=QkIdjasAAAAJ|         20|          18|      1120|        841|            23|             33|9232372474901007921|
58397|wuW0fTAAAAAJ|Felipe Salech                             |Universidad de Chile                                                                                                        |uchile   |Aging                                                                                                                   |https://scholar.google.com/citations?hl=en&user=wuW0fTAAAAAJ|         13|          12|      1116|        728|            14|             14|9232372474901007921|
58453|CGzO3AwAAAAJ|Jorge Soto-Andrade                        |University of Chile                                                                                                         |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=CGzO3AwAAAAJ|         18|          14|      1101|        440|            16|             28|9232372474901007921|
58552|Z2787BMAAAAJ|Carmen Romero                             |Full Professor University of Chile, Head of Endocrinology and Biology Reproduction Laboratory                               |hcuch    |Ovarian cancerneuroendocrinology of the ovarybiology of reproduction                                                    |https://scholar.google.com/citations?hl=en&user=Z2787BMAAAAJ|         15|          13|      1093|        389|            15|             16|9232372474901007921|
58570|n5grhS4AAAAJ|Antonio Gschwender                        |Universidad de Chile                                                                                                        |uchile   |Transporte                                                                                                              |https://scholar.google.com/citations?hl=en&user=n5grhS4AAAAJ|         16|          15|      1092|        694|            16|             19|9232372474901007921|
58613|dmafYYgAAAAJ|Nancy Hitschfeld                          |Associate Professor at the Computer Science Department, University of Chile                                                 |uchile   |Mesh generationMeshing toolsGPU-computingComputational science and engineering                                          |https://scholar.google.com/citations?hl=en&user=dmafYYgAAAAJ|         17|          11|      1083|        523|            14|             32|9232372474901007921|
58782|iFBd_tYAAAAJ|Jaime A Riquelme                          |Assistant Professor, Facultad de Ciencias de Ciencias Químicas y Farmacéuticas, Universidad de Chile                        |uchile   |Cardioprotectionendothelial pharmacologyexosomes.                                                                       |https://scholar.google.com/citations?hl=en&user=iFBd_tYAAAAJ|         15|          15|      1090|       1056|            19|             19|9232372474901007921|
58816|G9k9XoEAAAAJ|Prof. Dr. Juan Pablo Manalich R.          |Facultad de Derecho, Universidad de Chile                                                                                   |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=G9k9XoEAAAAJ|         20|          16|      1073|        769|            29|             37|9232372474901007921|
58901|0IYUvGYAAAAJ|Zoltan Berger                             |Médico, Profesor de gastroenterologia, Universidad de Chile, Santiago                                                       |hcuch    |gastroenterologiapancreatologia                                                                                         |https://scholar.google.com/citations?hl=en&user=0IYUvGYAAAAJ|         18|          11|      1073|        380|            13|             31|9232372474901007921|
59084|pM28qdcAAAAJ|Néstor Becerra Yoma                       |Universidad de Chile                                                                                                        |uchile   |Artificial intelligence and signal processing applied to HRIspeech processing and seismology.                           |https://scholar.google.com/citations?hl=en&user=pM28qdcAAAAJ|         19|          14|      1066|        561|            17|             31|9232372474901007921|
59218|XLEmq1sAAAAJ|Sebastian A. Rios                         |Assistant Professor, Industrial Engineering, University of Chile                                                            |uchile   |Artificial IntelligenceData MiningPattern RecognitionBusiness Intelligence                                              |https://scholar.google.com/citations?hl=en&user=XLEmq1sAAAAJ|         17|          12|      1063|        594|            18|             33|9232372474901007921|
59298|Lp0q30QAAAAJ|Teresa Torres                             |Profesora de Física y  paleobotánica Universidad de Chile Facultad de Agronomía                                             |uchile   |físicapaleobotánicapaleoxylologíaflora fósilantártica                                                                   |https://scholar.google.com/citations?hl=en&user=Lp0q30QAAAAJ|         20|           9|      1058|        359|             8|             30|9232372474901007921|
59395|3t8nxJIAAAAJ|Pablo Farías                              |Profesor Asistente, Facultad de Economía y Negocios, U. de Chile                                                            |uchile   |low price strategiespromotion toolsmarketing metrics                                                                    |https://scholar.google.com/citations?hl=en&user=3t8nxJIAAAAJ|         17|          14|      1051|        689|            23|             26|9232372474901007921|
59440|Q1ICzqAAAAAJ|Felipe Barra                              |Departamento de Física - Universidad de Chile                                                                               |uchile   |quantum chaosnonequilibrium statistical mechanics                                                                       |https://scholar.google.com/citations?hl=en&user=Q1ICzqAAAAAJ|         19|          12|      1046|        505|            18|             28|9232372474901007921|
59499|vqRBSs0AAAAJ|Mauricio Venegas                          |Profesor in University of Chile Clinical Hospital                                                                           |hcuch    |Hepatology                                                                                                              |https://scholar.google.com/citations?hl=en&user=vqRBSs0AAAAJ|         16|          12|      1041|        492|            12|             23|9232372474901007921|
59615|Iq61R2kAAAAJ|Lorena Sanhueza                           |Universidad de Chile                                                                                                        |uchile   |Arqueologia                                                                                                             |https://scholar.google.com/citations?hl=en&user=Iq61R2kAAAAJ|         16|          13|      1039|        532|            21|             34|9232372474901007921|
59686|GMAfWHEAAAAJ|Erwin Orlando Aballay Espinoza            |Universidad de Chile                                                                                                        |uchile   |Nematologiafitopatologia                                                                                                |https://scholar.google.com/citations?hl=en&user=GMAfWHEAAAAJ|         18|          13|      1033|        429|            16|             31|9232372474901007921|
59811|Ilo_1KcAAAAJ|Christian Miranda                         |Associate Professor of Education, Universidad of Chile                                                                      |uchile   |Teacher Trainingevaluating program of educationeducational policy                                                       |https://scholar.google.com/citations?hl=en&user=Ilo_1KcAAAAJ|         18|          13|      1028|        600|            21|             33|9232372474901007921|
59974|F6A6sykAAAAJ|Fernando Valiente-Echeverría              |Virology Program, ICBM, Facultad de Medicina, Universidad de Chile                                                          |uchile   |VirologyAIDSHIVStress granules                                                                                          |https://scholar.google.com/citations?hl=en&user=F6A6sykAAAAJ|         19|          17|      1028|        765|            30|             31|9232372474901007921|
60028|bMjCzEkAAAAJ|David Veliz                               |Universidad de Chile                                                                                                        |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=bMjCzEkAAAAJ|         18|          12|      1014|        505|            21|             32|9232372474901007921|
60112|i5Slv0sAAAAJ|Inmaculada Vaca                           |Universidad de Chile                                                                                                        |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=i5Slv0sAAAAJ|         20|          15|      1001|        594|            20|             28|9232372474901007921|
60164|pRk6_hcAAAAJ|Germán Ebensperger                        |Laboratorio Mecanismos de Adaptación y Estrés Vascular, Universidad de Chile, Programa                                      |uchile   |HypoxiaVascular Stress and AdaptationPerinatal PhysiologyVascular development                                           |https://scholar.google.com/citations?hl=en&user=pRk6_hcAAAAJ|         19|          15|       993|        628|            25|             27|9232372474901007921|
60258|_87Kn0AAAAAJ|Cristian Araneda                          |Associate Professor, Depto. Producción Animal, Universidad de Chile                                                         |uchile   |GeneticsAnimal BreedingQTL MappingAquacultureFood Quality                                                               |https://scholar.google.com/citations?hl=en&user=_87Kn0AAAAAJ|         17|          14|       991|        661|            15|             22|9232372474901007921|
60323|HHZjN7wAAAAJ|Ricardo C. Muñoz                          |University of Chile                                                                                                         |uchile   |meteorology                                                                                                             |https://scholar.google.com/citations?hl=en&user=HHZjN7wAAAAJ|         16|          13|       981|        476|            16|             22|9232372474901007921|
60383|RPUTBZYAAAAJ|Paul H Delano                             |Universidad de Chile                                                                                                        |uchile   |NeuroscienceOtolaryngologyBiology                                                                                       |https://scholar.google.com/citations?hl=en&user=RPUTBZYAAAAJ|         16|          13|       982|        680|            18|             22|9232372474901007921|
60479|1-06wnQAAAAJ|Paulina Osorio-Parraguez                  |Universidad de Chile                                                                                                        |uchile   |Vejez y envejecimiento                                                                                                  |https://scholar.google.com/citations?hl=en&user=1-06wnQAAAAJ|         16|          13|       980|        672|            17|             20|9232372474901007921|
60575|uF_kFzYAAAAJ|Nicolas Mujica                            |Universidad de Chile                                                                                                        |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=uF_kFzYAAAAJ|         18|          11|       976|        413|            15|             23|9232372474901007921|
60627|Q5KS1wMAAAAJ|Alexander O. Vargas                       |Professor of Evolution, University of Chile                                                                                 |uchile   |MorphologyEvolution and DevelopmentPaleontology                                                                         |https://scholar.google.com/citations?hl=en&user=Q5KS1wMAAAAJ|         18|          14|       969|        483|            19|             27|9232372474901007921|
60705|jMNfwasAAAAJ|Nicolás García                            |Universidad de Chile                                                                                                        |uchile   |Botanyplant systematicstaxonomyevolutionflora of Chile                                                                  |https://scholar.google.com/citations?hl=en&user=jMNfwasAAAAJ|         12|          10|       989|        875|            11|             14|9232372474901007921|
60733|YTbzVaIAAAAJ|Franck Quero                              |University of Chile                                                                                                         |uchile   |NanocelluloseBiopolymersPolymer Composites                                                                              |https://scholar.google.com/citations?hl=en&user=YTbzVaIAAAAJ|         15|          15|       975|        685|            21|             21|9232372474901007921|
60777|fW4nqvAAAAAJ|Ruben Mercado                             |Parasitology, Faculty of Medicine, Universidad de Chile                                                                     |uchile   |Parasitology                                                                                                            |https://scholar.google.com/citations?hl=en&user=fW4nqvAAAAAJ|         15|          11|       969|        358|            13|             29|9232372474901007921|
60900|rtEZdK4AAAAJ|Jose Miguel Piquer                        |Department of Computer Science, University of Chile                                                                         |uchile   |Distributed SystemsComputer NetworksProgramming Languages                                                               |https://scholar.google.com/citations?hl=en&user=rtEZdK4AAAAJ|         13|           6|       950|        174|             4|             16|9232372474901007921|
60974|ysCPhmcAAAAJ|Alejandro Roth                            |Profesor Asistente, Departamento de Biología, Facultad de Ciencias, Universidad de Chile                                    |uchile   |Biología Celular                                                                                                        |https://scholar.google.com/citations?hl=en&user=ysCPhmcAAAAJ|         11|          10|       956|        339|            11|             13|9232372474901007921|
61000|WsEchrQAAAAJ|Luis Morales-Salinas                      |Laboratory for Research in Environmental Sciences (LARES), University of Chile                                              |uchile   |AgrometeorologyClimatologyRemote SensingEnvironmental Modeling                                                          |https://scholar.google.com/citations?hl=en&user=WsEchrQAAAAJ|         15|          14|       954|        634|            18|             24|9232372474901007921|
61113|DYZQLqkAAAAJ|Fausto Patricio Mena                      |Universidad de Chile                                                                                                        |uchile   |Astronomical InstrumentationSolid State Physics                                                                         |https://scholar.google.com/citations?hl=en&user=DYZQLqkAAAAJ|         14|          10|       949|        469|            10|             20|9232372474901007921|
61235|bJxogC4AAAAJ|Teresa Matus                              |Universidad de Chile      Facultad de Ciencias Sociales      Departamento de Trabajo Social                                 |uchile   |Innovación Social en Políticas Públicas     Trabajo Social      Epistemologia de Ciencias Sociales                      |https://scholar.google.com/citations?hl=en&user=bJxogC4AAAAJ|         13|           9|       945|        407|             8|             19|9232372474901007921|
61390|TUdwuqoAAAAJ|Marcos Germán Mora González               |Universidad de Chile                                                                                                        |uchile   |Marketing in Food and Agricultural ProductsAgribussinesMarketing ResearchConsumer Behavior                              |https://scholar.google.com/citations?hl=en&user=TUdwuqoAAAAJ|         17|          15|       938|        702|            22|             30|9232372474901007921|
63119|xy_yCOAAAAAJ|Acta Bioethica                            |Universidad de Chile                                                                                                        |uchile   |éticabioética                                                                                                           |https://scholar.google.com/citations?hl=en&user=xy_yCOAAAAAJ|         16|          15|       953|        929|            29|             30|9232372474901007921|
63249|RbbokdkAAAAJ|Benjamin A. Toledo                        |Universidad de Chile                                                                                                        |         |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=RbbokdkAAAAJ|         12|           9|       937|        412|             9|             14|9232372474901007921|
63294|0qO1fiQAAAAJ|Victoria Cristina Guixe Leguia            |Universidad de Chile                                                                                                        |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=0qO1fiQAAAAJ|         19|          11|       933|        320|            12|             32|9232372474901007921|
63392|JsM8ploAAAAJ|Josiane Bonnefoy                          |School of Public Health, Faculty of Medicine, University of Chile                                                           |uchile   |Social determinants of healthequity in healthchild mortalityavoidable mortality                                         |https://scholar.google.com/citations?hl=en&user=JsM8ploAAAAJ|         11|           8|       933|        341|             7|             11|9232372474901007921|
63413|z-KDCxQAAAAJ|Marcos Kiwi                               |University of Chile                                                                                                         |uchile   |Theory of computationDiscrete Mathematics.                                                                              |https://scholar.google.com/citations?hl=en&user=z-KDCxQAAAAJ|         15|           9|       924|        277|             8|             18|9232372474901007921|
63454|bXWXXvQAAAAJ|María Olivia Monckeberg                   |profesora titular Universidad de Chile                                                                                      |uchile   |grupos económicosmedios comunicaciónuniversidadesreligión                                                               |https://scholar.google.com/citations?hl=en&user=bXWXXvQAAAAJ|          8|           8|       914|        456|             8|              8|9232372474901007921|
63488|6_355KcAAAAJ|Mario Riquelme                            |Assistant Professor, Physics Department - University of Chile                                                               |uchile   |Astrophysical and space plasmashigh energy astrophysics                                                                 |https://scholar.google.com/citations?hl=en&user=6_355KcAAAAJ|         10|           9|       919|        617|             9|             11|9232372474901007921|
63505|8piFE0wAAAAJ|Ivan Rapaport                             |Discrete Mathematics, Universidad de Chile                                                                                  |uchile   |Discrete MathematicsDistributed ComputingTheory of ComputingCellular Automata                                           |https://scholar.google.com/citations?hl=en&user=8piFE0wAAAAJ|         19|          10|       910|        325|            11|             32|9232372474901007921|
63603|QMna86wAAAAJ|Fernando Santibañez                       |Profesor Universidad de Chile                                                                                               |uchile   |Bioclimatologiamodelacion sistemas ecologicoscambio climatico                                                           |https://scholar.google.com/citations?hl=en&user=QMna86wAAAAJ|         13|           9|       912|        266|             7|             20|9232372474901007921|
63776|50b9WpUAAAAJ|Jaime H. Ortega                           |DIM-CMM, U. de Chile                                                                                                        |uchile   |Applied MathInverse ProblemasControl TheoryPDE                                                                          |https://scholar.google.com/citations?hl=en&user=50b9WpUAAAAJ|         18|          11|       913|        355|            14|             23|9232372474901007921|
63864|o4_3t_4AAAAJ|Daniel Hojman                             |Associate Professor of Economics, University of Chile                                                                       |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=o4_3t_4AAAAJ|         14|          11|       898|        490|            11|             14|9232372474901007921|
63908|VbaZ2XUAAAAJ|Cristian  Covarrubias G.                  |University of Chile                                                                                                         |uchile   |Nanobiomaterialstissue engineeringdental materials                                                                      |https://scholar.google.com/citations?hl=en&user=VbaZ2XUAAAAJ|         18|          13|       899|        504|            17|             22|9232372474901007921|
63950|A48L9BMAAAAJ|Mauricio Jara Bertin                      |Facultad de Economía y Negocios, Universidad de Chile                                                                       |unegocios|Corporate GovernanceCorporate Finance                                                                                   |https://scholar.google.com/citations?hl=en&user=A48L9BMAAAAJ|         16|          14|       894|        691|            19|             21|9232372474901007921|
64035|_tGqLIEAAAAJ|Juan Cristobal Zagal                      |Associate Professor of Mechanical Engineering, University of Chile                                                          |uchile   |RoboticsSoft RoboticsArtificial Life3D PrintingDigital Fabrication                                                      |https://scholar.google.com/citations?hl=en&user=_tGqLIEAAAAJ|         17|          12|       884|        430|            14|             25|9232372474901007921|
64080|RRCqUogAAAAJ|Marcos Flores                             |Universidad de Chile                                                                                                        |uchile   |Metallic Thin filmsnanostructuresself-assembled monolayers                                                              |https://scholar.google.com/citations?hl=en&user=RRCqUogAAAAJ|         18|          14|       885|        654|            20|             29|9232372474901007921|
64171|iR3NjuQAAAAJ|Estudios Internacionales                  |Universidad de Chile                                                                                                        |uchile   |Relaciones internacionalesglobalizacióninternacionalmundo                                                               |https://scholar.google.com/citations?hl=en&user=iR3NjuQAAAAJ|         16|          16|       885|        836|            27|             28|9232372474901007921|
64277|1GQ2sTAAAAAJ|Alexis Vásquez                            |Profesor de Geografía, Universidad de Chile                                                                                 |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=1GQ2sTAAAAAJ|         13|          11|       878|        497|            11|             16|9232372474901007921|
64355|jPsYze4AAAAJ|Claudio A. Bonilla                        |University of Chile                                                                                                         |uchile   |Financial EconomicsRisk and UncertaintyEconomics of Entrepreneurship                                                    |https://scholar.google.com/citations?hl=en&user=jPsYze4AAAAJ|         16|          10|       874|        553|            11|             19|9232372474901007921|
64465|QCnt_nUAAAAJ|Carolina Valck                            |Universidad de Chile                                                                                                        |uchile   |Inmunología                                                                                                             |https://scholar.google.com/citations?hl=en&user=QCnt_nUAAAAJ|         14|          11|       864|        377|            13|             18|9232372474901007921|
64501|WTIlYucAAAAJ|Carla Jara                                |Universidad de Chile                                                                                                        |uchile   |microbiologia y biotecnologia enológica                                                                                 |https://scholar.google.com/citations?hl=en&user=WTIlYucAAAAJ|         15|          11|       858|        413|            15|             24|9232372474901007921|
64591|Ci7kiXsAAAAJ|Mario Matus-González                      |Professor of Economic History, University of Chile                                                                          |uchile   |Economic HistoryHistory of the priceswages and levels of lifeHistory of the Jews in Chile                               |https://scholar.google.com/citations?hl=en&user=Ci7kiXsAAAAJ|         10|           7|       858|        376|             6|             12|9232372474901007921|
64626|eED62hwAAAAJ|Andres Musalem                            |University of Chile                                                                                                         |uchile   |MarketingEmpirical Operations ManagementBayesian StatisticsGame TheoryEconometrics                                      |https://scholar.google.com/citations?hl=en&user=eED62hwAAAAJ|         11|           9|       862|        587|             9|             11|9232372474901007921|
64646|dfnRrZkAAAAJ|Jorge San Martin                          |Associate Professor, University of Chile                                                                                    |uchile   |Mathematical models of Fluid-Structue interaction                                                                       |https://scholar.google.com/citations?hl=en&user=dfnRrZkAAAAJ|         12|           8|       853|        279|             8|             15|9232372474901007921|
64692|mSQUBH8AAAAJ|Cesar Azurdia                             |Assistant Professor, Universidad de Chile                                                                                   |uchile   |OFDM-based systemsNyquist PulsesVisible light communicationsV2X Communications                                          |https://scholar.google.com/citations?hl=en&user=mSQUBH8AAAAJ|         14|          13|       853|        714|            22|             31|9232372474901007921|
64825|31O19YkAAAAJ|Claudia P. Cortes                         |University of Chile                                                                                                         |uchile   |HIVInfectious Diseases                                                                                                  |https://scholar.google.com/citations?hl=en&user=31O19YkAAAAJ|         16|          15|       853|        621|            23|             30|9232372474901007921|
64953|T_dpe84AAAAJ|Maracaja-Coutinho, Vinicius               |Universidad de Chile                                                                                                        |uchile   |Computational Systems BiologyComparative GenomicsNon-Coding RNAsBioinformaticsScience Outreach                          |https://scholar.google.com/citations?hl=en&user=T_dpe84AAAAJ|         15|          15|       853|        698|            20|             20|9232372474901007921|
64998|Os_RpQIAAAAJ|Ricardo Verdugo                           |Assistant Professor of Human Genetics, Universidad de Chile                                                                 |uchile   |GeneticsGenomicsFunctional GenomicsBioinformaticsPopulation Genetics                                                    |https://scholar.google.com/citations?hl=en&user=Os_RpQIAAAAJ|         16|          11|       847|        460|            12|             19|9232372474901007921|
65050|j1uFR-gAAAAJ|Pablo Sarricolea                          |Profesor Asociado. Departamento de Geografía, Universidad de Chile                                                          |uchilefau|Geografía FísicaClimatologíaclima urbanoIncendios forestalesRiesgos                                                     |https://scholar.google.com/citations?hl=en&user=j1uFR-gAAAAJ|         16|          14|       847|        741|            21|             26|9232372474901007921|
65143|XdIxuAYAAAAJ|Daniel Remenik                            |Universidad de Chile                                                                                                        |uchile   |Probability Theory                                                                                                      |https://scholar.google.com/citations?hl=en&user=XdIxuAYAAAAJ|         15|          14|       841|        620|            15|             21|9232372474901007921|
65177|7JEFD90AAAAJ|Gregory P. De Pascale                     |Assistant Professor, Department of Geology, University of Chile                                                             |uchile   |Neotectonicsgeohazardsseismic hazard                                                                                    |https://scholar.google.com/citations?hl=en&user=7JEFD90AAAAJ|         13|          12|       840|        533|            12|             13|9232372474901007921|
65233|gvI2dIkAAAAJ|Miguel Ángel Rincón Cervera               |Laboratorio de lípidos, INTA, Universidad de Chile                                                                          |uchile   |                                                                                                                        |https://scholar.google.com/citations?hl=en&user=gvI2dIkAAAAJ|         16|          13|       837|        688|            20|             26|9232372474901007921|
65289|njaa_hsAAAAJ|Rodrigo Espinoza-González                 |Depto. de Ingeniería Química Biotecnología y Materiales, FCFM, Universidad de Chile                                         |uchile   |Materiales dieléctricosnanotecnologíaperovsquitas                                                                       |https://scholar.google.com/citations?hl=en&user=njaa_hsAAAAJ|         18|          15|       836|        632|            23|             29|9232372474901007921|
65387|_BLLLlIAAAAJ|Pedro I. Leiva                            |Associate Professor, Faculty of Economics and Bussines, University of Chile                                                 |unegocios|Organizational BehaviorHuman Resource ManagementTeamworkWork Family Conflict                                            |https://scholar.google.com/citations?hl=en&user=_BLLLlIAAAAJ|         13|          11|       832|        651|            12|             14|9232372474901007921|
65410|f9lhmwUAAAAJ|Juan Carlos Salazar Garrido               |Profesor Asociado. ICBM. Facultad de Medicina.Universidad de Chile,                                                         |uchile   |Gene regulationtRNA modificationpathogenesis                                                                            |https://scholar.google.com/citations?hl=en&user=f9lhmwUAAAAJ|         14|          10|       841|        348|            12|             17|9232372474901007921|
