Autor	Género	Total de Artículos
REYES-SANTANDER, PAMELA ALEJANDRA	Mujer	1
SLATER, K. NEUBER	-	1
POBLETE, L. ARIAS	-	1
CEA, M. CORNEJO	-	1
POBLETE, J. ZAGAL	-	1
MATURANA, E. BANDA	-	1
ALFONSO SÁNCHEZ, R.	-	1
RIQUELME, ALFONSO SÁNCHEZ	Hombre	1
RUIZ, FRANCISCO ARIAS	Hombre	1
OYARCE, CRISTÓBAL CASTILLO	Hombre	1
ESCOBAR G., ALFONSO	Hombre	1
ARANCIBIA, ALEJANDRA PAULINA ARAYA	Mujer	1
ARGANDOÑA, PETAR DANKO SIRONVAILE	Hombre	1
RUIZ, FRANCISCO ARIAS	Hombre	1
ZAVALA, J.	-	1
FITACE, F.	-	1
LEÓN, M.	-	1
PONCE, F.	-	1
GUTIÉRREZ, H.	-	1
FERNÁNDEZ, MIGUEL ÁNGEL BARGETTO	Hombre	1
OJEDA, ÁLVARO CRISTIAN HUERTA	Hombre	1
MALIQUEO, SERGIO ANDRÉS GALDAMES	Hombre	1
HUERTA-OJEDA, ÁLVARO	Hombre	1
GALDAMES-MALIQUEO, SERGIO	Hombre	1
ALFONSO SÁNCHEZ, R.	-	1
ALFONSO, SÁNCHEZ R.	-	1
CELIS-ROSATI, ÁNGELA	Mujer	1
RODRÍGUEZ-LEIVA, CONSTANZA	Mujer	1
SILVA-NAVARRO, CATALINA	Mujer	2
SILVA-PINTO, YESSICA	-	1
TORO-JERIA, BEATRIZ	Mujer	1
ROJAS-SEPÚLVEDA, C.	-	1
AGUAYO-ALCAYAGA, G.	-	1
SÁNCHEZ-LEÓN, D.	-	1
TRONCOSO, IGNACIO	Hombre	9
MIRANDA-LEIVA, F.	-	1
MARTÍNEZ, ANDREA I.SABEL	Mujer	1
ALID, MARCELO	Hombre	1
GELLONA, R. H.	-	1
POLANCO CORNEJO, N.	-	1
LAVANDEROS, DANIELA	Mujer	1
HERRERA RIVAS, U.	-	1
GUTIÉRREZ ESPINOZA, H.	-	1
DURÁN INDO, M.	-	1
MARROS NAVARRO, C.	-	1
SÁNCHEZ CAAMAÑO, O.	-	1
CURIANTE, BENJAMÍN FAUNDEZ	Hombre	1
LEIGHTON, FELIPE	Hombre	1
GUTIÉRREZ ESPINOZA, H. J.	-	1
LAVADO BUSTAMANTE, I. P.	-	1
MÉNDEZ PÉREZ, S. J.	-	1
ORTIZ, L.	-	1
PAVEZ ULLOA, F. J.	-	1
ALVAYAY, C. S.	-	1
ARCE, A.	-	1
ULLOA, FRANCISCO JOSUÉ PAVEZ	Hombre	1
RUBIO, ANDRES	Hombre	1
MEDINA, ARNALDO	Hombre	1
BURBOA-SCHETTINO, PIA	Mujer	2
CIFUENTES-ZUNINO, FRANCISCA	Mujer	1
MARIA TRUJILLO, LUZ	Mujer	2
OLAVE-ENCINA, KAREN	Mujer	2
BRAVO ROJAS, GONZALO	Hombre	1
RAMOS, CECILIA	Mujer	5
TRUJILLO, LUZ MARÍA	Mujer	1
HORMAZÁBAL, JULIO SUÁREZ	Hombre	1
ROJAS, MARIO	Hombre	1
PILLO, FRANCISCA DI	Mujer	1
SOLEDAD RUIZ, P.	Mujer	2
ALTIMIRAS, FRANCISCO	Hombre	1
AGUAYO, PAULINA	Mujer	7
ZAVALA, J.	-	1
SUSANA, CORREA CASTILLO	Mujer	1
ANSALDI, ROMINA	Mujer	1
GREENE, R.	-	1
MUÑOZ-BUSTOS, GUSTAVO ALEJANDRO	Hombre	1
HENRÍQUEZ-OJEDA, KARLA	Mujer	1
CASANOVA, DANIELA PÉREZ	Mujer	1
TORRES-BANDUC, MAXIMILIANO A.	Hombre	1
GUTIÉRREZ-ESPINOZA, HÉCTOR	Hombre	1
ARAYA-QUINTANILLA, FELIPE	Hombre	1
MUÑOZ-YANEZ, MARÍA JESÚS	Mujer	1
VERGARA-PERUCICH, JOSÉ FRANCISCO	Hombre	2
ROJAS, MARIO	Hombre	1
TASSARA, GONZALO	Hombre	1
ARAVENA, LUIS	Hombre	1
SANDOVAL, HERNÁN	Hombre	1
RUBIO-OYARZUN, DAVID	Hombre	2
BIDEGAIN, INIGO	-	2
CORREA-PARRA, JUAN	Hombre	11
SALAZAR-SEPULVEDA, GUIDO	Hombre	7
TERNERO, RODRIGO	Hombre	13
RAMIREZ, OSCAR ANDRES ANDRADES	Hombre	1
CONTRERAS, CAROLINA	Mujer	1
LIABEUF, GIANELLA	-	2
ENBERG GAETE, MARGARITA	Mujer	1
VALENZUELA, JUAN	Hombre	1
IGNACIO TRONCOSO, T.	-	1
URBINA, C. A.FAÚNDEZ	Hombre	1
OLGUÍN-HUERTA, CRISTIAN	Hombre	2
TASSARA, GONZALO	Hombre	1
VALENZUELA, CATALINA	Mujer	1
ARAVENA, LUIS	Hombre	1
SÁNCHEZ, ÚRSULA	-	1
SANDOVAL, HERNÁN	Hombre	1
ARGÜELLO, IRIS	Mujer	1
SANTANA-MACHUCA, EDMUNDO	Hombre	1
TOFFOLETTO, MARIA CECILIA	Mujer	7
BARAHONA-FUENTES, GUILLERMO D.	Hombre	1
HUERTA, A.	-	1
BARAHONA-FUENTES, G.	-	1
GALAN-ARROYO, CARMEN	Mujer	1
ULLOA-RODRIGUEZ, PATRICIO	Hombre	1
OLAVE-ENCINA, KAREN	Mujer	1
MORETA-HERRERA, RODRIGO	Hombre	1
ABBOTT, ANA C.	Mujer	1
TORRES, LEANDRO	Hombre	1
VALENZUELA, CATALINA	Mujer	1
GARATE VERGARA, FRANCISCO	Hombre	2
MUJICA, PAOLA	Mujer	1
VALDES, EVELYN	Mujer	1
MORENO OBANDO, ANTONIO	Hombre	1
FUENTES, IGNACIO	Hombre	4
ALEJANDRA CATRILEF, MARIA	Mujer	1
FUENTES, YOHANNA	-	1
RIQUELME, ALFONSO SANCHEZ	Hombre	4
GUTIERREZ-MONCLUS, RODRIGO	Hombre	1
PEREZ, GISELLA	Mujer	1
GAJARDO, JESUS MAROLLA	Hombre	3
PARRA, BORIS	Hombre	1
CALISTO-ALEGRIA, CARLA	Mujer	1
VERGARA-ROJAS, MANUEL PATRICIO	Hombre	1
OLGUIN, LUISL	-	1
VALENZUELA-FUENZALIDA, JUAN	Hombre	17
CASTILLO-ALCAYAGA, JAIME	Hombre	1
RETAMAL-PEREZ, PATRICIO	Hombre	1
ULLOA, PILAR E.	Mujer	4
CONTRERAS, FELIPE A.	Hombre	1
CARRASCO-JIMENEZ, EDISON	Hombre	2
VILLARROEL, ANTONIO VILLARROEL	Hombre	1
ABARCA, GONZALO CORTES	Hombre	1
MARTÍNEZ, BÁRBARA	Mujer	1
FERRADA QUEZADA, NATALIA	Mujer	1
ESPINOZA RAUSSEO, ALEXANDER	Hombre	6
RIVAS ALBERTI, JHENNY	-	4
BARRIOS, OSVALDO ENRIQUE ARTAZA	Hombre	1
BARRERA, V. G.	-	1
BARRIA-SANDOVAL, CLAUDIA	Mujer	5
BENZ-PARRA, KATHERINE	Mujer	1
GUTIÉRREZ-ESPINOZA, H. J.	-	1
RIQUELME, ALFONSO SÁNCHEZ	Hombre	1
GAJARDO, JESÚS MAROLLA	Hombre	1
MARIFIL, THAMARA PALMA	Mujer	1
SEPULVEDA, DANIEL CARROZA	Hombre	1
LORCA, ROMINA TORRES	Mujer	1
GONZÁLEZ-MEDINA, GABRIEL	Hombre	1
MALIQUEO, SERGIO GALDAMES	Hombre	1
VILLARROEL VILLARROEL, ANTONIO	Hombre	1
VALENZUELA-FUENZALIDA, JUAN JOSÉ	Hombre	1
SANTANA-MACHUCA, EDMUNDO	Hombre	1
FERNÁNDEZ, CINDY	Mujer	1
MELIVILU, CARLA STEFANY ISLA	Mujer	1
QUEZADA, NATALIA FERRADA	Mujer	1
HARVEY-VALDÉS, HUGO ENRIQUE	Hombre	4
SEPÚLVEDA, GABRIEL	Hombre	2
CASTRO, CRISTÓBAL A.	Hombre	1
PAVEZ, CONSTANZA A.	Mujer	1
CONTRERAS, FRANCISCO J.	Hombre	1
ORTIZ-LÓPEZ, JUAN	Hombre	1
SAAVEDRA-IBACA, VANESSA	Mujer	1
SALAS-DURÁN, KATHERINE	Mujer	1
OGUEDA, JUAN PABLO	Hombre	1
ZÚÑIGA, CÉSAR	Hombre	1
BELMAR-ARRIAGADA, HELLEN	Mujer	1
PAVEZ, CONSTANZA A.	Mujer	1
LARA-INOSTROZA, FRANCIA	Mujer	1
BUSTAMANTE, MARCIA	Mujer	1
DALBOSCO-SALAS, MARCELO	Hombre	1
NUNEZ, ANDREA	Mujer	4
PEZOA, DAVID	Hombre	1
MONTALVA-VALENZUELA, FELIPE	Hombre	1
FERNANDEZ, VICTOR	Hombre	1
CHACON, FRANCISCO	Hombre	1
SOLIS, RIGOBERTO	Hombre	1
OJEDA AGUILA, DANIELA	Mujer	1
JIMENEZ, FELIPE	Hombre	2
PAREDES, PAMELA	Mujer	1
CASTILLO SALDIAS, ALICIA	Mujer	1
CASTRO-CISTERNA, SILVIA	Mujer	1
ARTAZA-BARRIOS, OSVALDO	Hombre	1
FAGALDE-CUEVAS, MARCELO	Hombre	1
SANTANA-MACHUCA, ANDRÉS	Hombre	1
GUIDA LESKEVICIUS, CARLOS	Hombre	1
REYES-BAHAMONDES, JULIÁN	Hombre	1
CABEZAS-CÁCERES, BETSY	Mujer	1
GARCÍA, DIANA MANRIQUE	Mujer	2
RAMIREZ, LORENA	Mujer	1
BARGETTO FERNANDEZ, MIGUEL ANGEL	Hombre	1
ORELLANA, EVA	-	1
RUIZ, SOLEDAD	Mujer	2
CORVALÁN HOCHBERGER, JUAN PABLO	Hombre	1
VALENZUELA CÁCERES, MARCELO	Hombre	2
CORTÉS-CORTÉS, PIEDAD	Mujer	1
ROSSEL CASTAGNETO, MARÍA LORENA	Mujer	1
YEOMANS CABRERA, MARÍA MERCEDES	Mujer	1
SILVA FUENTES, ALICIA	Mujer	1
LAVANDEROS O., DANIELA	Mujer	1
INOSTROZA M., NATALIA	Mujer	1
LIZANA L., IGNACIO	Hombre	1
SAAVEDRA B., YARITZA	-	1
BARGETTO FERNÁNDEZ, MIGUEL ÁNGEL	Hombre	1
MEDINA ANDRADE, JOSÉ MANUEL	Hombre	1
CHÁVEZ, CAROL	Mujer	1
PORTAL, FERNANDO	Hombre	3
CANCINO-CONTRERAS, FRANCISCA	Mujer	2
GONZALEZ-RODRIGUEZ, LISDELYS	-	8
ALVARADO-CANUTA, CATALINA	Mujer	1
MORALES, DARWIN	Hombre	1
BRIONES SOTO, BORIS	Hombre	4
MARTÍN, CATALINA MUÑOZ SAN	Mujer	1
DEL VALLE, LORENA RAMÍREZ CASAS	Mujer	1
GUTIÉRREZ-ESPINOZA, H.	-	1
ARAYA-QUINTANILLA, F.	-	1
CÁCERES, CAROLINA CABEZAS	Mujer	1
FAGALDE-CUEVAS, MARCELO	Hombre	1
SANTANA-MACHUCA, ANDRES	Hombre	3
GUIDA-LESKEVICIUS, CARLOS	Hombre	1
REYES-BAHAMONDES, JULIAN	Hombre	2
ROCO-VIDELA, ANGEL GERARDO	Hombre	49
VALDES, OMAR	Hombre	1
MONCADA-RAMIREZ, VICTORIA	Mujer	3
CASTRO BARRIENTOS, CRISTOBAL	-	1
PRAT, ARTURO	Hombre	1
PABLO ALVAREZ, JUAN	Hombre	1
VILCHEZ, NORMA VERGARA	Mujer	1
SANDOVAL, ALBA FUENTES	Mujer	1
CHACANA, HÉCTOR GONZALES	Hombre	1
ARO, CARLOS EMILIO POBLETE	Hombre	1
BIERMANN ORIZOLA, CHRISTOPHER	Hombre	1
PORTILLA ROJAS, JAVIERA	Mujer	1
RUIZ, CRISTIAN UGAZ	Hombre	1
