Autor	Género	Total de Artículos
SITARAM, RANGANATHA	-	1
VILLASENOR, TANIA	Mujer	3
GRINSPUN, NOEMI	Mujer	3
LANGJAHR, P.	Mujer	4
CHNAIDERMAN, J.	Hombre	18
SOTELO, P. H.	Hombre	3
CABEZAS ARAVENA, FERNANDA	Mujer	1
PARADA MUNOZ, ESTEFANIA	Mujer	1
QUINTRILEO VALENZUELA, CONSTANZA	Mujer	1
DUARTE GONZALEZ, ROSA	Mujer	1
MELA CONTRERAS, JOSE	Hombre	1
ARAUJO, LETICIA DE ALBUQUERQUE	Mujer	1
SAN MARTIN CAMPOS, CATALINA	Mujer	1
PONCE CASTRO, JAVIERA	Mujer	1
PROBOSTE NARANJO, AMANDA	Mujer	1
CALVO, CAROLINA	Mujer	1
CACERES, GIOVANNA	Mujer	5
DIAZ-DOMINGUEZ, DIEGO	Hombre	7
GARRIDO, RUBEN	Hombre	1
PENA-GOMEZ, FRANCISCO	Hombre	14
VEJAR, MARGARITA	Mujer	2
DENARDIN, JULIANO	Hombre	1
DEL AGUILA, GABRIELA	Mujer	1
VIVANCO, S.	Hombre	1
LAVIN, F.	-	1
SALAZAR ONFRAY, F.	Hombre	2
BECKER, M. I.	-	1
ROJAS, D.	Mujer	2
BARRIA, O.	Hombre	2
TORRES, V	Mujer	3
TOLEDO, K.	-	1
RIBEIRO, C.	-	1
GARATE, V.	Mujer	2
KRAMM-VERGARA, KARINA LORETO	Mujer	6
ARMISEN, R.	Hombre	42
GONZALEZ, CLAUDIA	Mujer	1
MANTOIU, MARIUS LAURENTIU	Hombre	46
HERNANDEZ-QUEZADA, RODRIGO ALEJANDRO	Hombre	1
MOLLER GONZALEZ, NATALIA	Mujer	2
HUAMAN, O.	-	3
MUJICA JOHNSON, FELIPE NICOLAS	Hombre	4
OCHOA, CARLOS	Hombre	8
BRAVO-VALENZUELA, PAULINA	Mujer	2
MARTINEZ-MEZA, SAMUEL	Hombre	3
GARATE-CALDERON, VALENTINA	Mujer	7
BARICHIVICH, J.	Hombre	2
MORENO, ENRIQUE	Hombre	1
BASTIAS MORAGA, MARIA FERNANDA	Mujer	1
TSEROTA, K.	Hombre	1
OJEDA, E.	Mujer	1
MASSON SALAUE, LILIA	Mujer	1
CACERES, FRANCISCA	Mujer	1
BARTOLUCCI, CONSTANZA	Mujer	2
PENA, C.	Mujer	15
HAMILTON, V.	-	1
FIERRO, ANGELICA M.	Mujer	1
BRONFMAN-AGUILO, LEONARDO JAIME	Hombre	209
LUISA MARDONES, M.	-	1
TISSERA, CLAUDIA	Mujer	1
ZAMUDIO, WALTER	Hombre	1
DUARTE, NUBIA	Mujer	1
GARCIA, ARMANDO	Hombre	15
ALVARADO-SEGUEL, P.	Hombre	2
CABRALES GOMEZ Y MARIA, FERNANDO	Hombre	1
MEDINA, RAFAEL O.	Hombre	1
ARRIAGADA, CESAR	Hombre	41
CAPPELLI, CLAUDIO	Hombre	2
NAVARRETE, MARIELA	Mujer	13
ALVAREZ, JAVIERA	Mujer	1
GUERRERO, ISRAEL	Hombre	6
LEOTTAU-FORERO, DAVID LEONARDO	Hombre	4
RODRIGUEZ, E.	Hombre	2
BARBOSA, OLGA	Mujer	1
GAYO-HERNANDEZ, EUGENIA MONTSERRAT	Mujer	10
SANDOVAL GARCES, M.	Mujer	2
GONZALEZ-ARAMUNDIZ, JOSE, V	Hombre	1
CATTANEO BUTELER, MAXIMO	-	1
SANDOVAL, ALEXANDRA	Mujer	2
CEA PAVEZ, INES	Mujer	1
NUNEZ, HUGO	Hombre	1
BUDINI, VICTORIA	Mujer	1
FERNANDEZ, BALTASAR	Hombre	3
NUNEZ-VALDOVINO, BARBARA	Mujer	1
CASTILLO, EMILIA	Mujer	1
