Autor	Género	Total de Artículos
ALFARO-BITTNER, K.	Mujer	5
GAVICHO UARROTA, VIRGILIO	Hombre	19
TRUJILLO, VICTOR	Hombre	1
TAPIA, JORGE	Hombre	6
RODRIGUEZ, FERNANDA	Mujer	1
OERDER, VERA	Mujer	5
ASPEE, FABIAN	Hombre	1
HENRIQUEZ-BELMAR, FRANCISCA	Mujer	1
ASPEE, JUAN	Hombre	3
NUNEZ, PAOLA	Mujer	6
MILLAN-MILLAN, PABLO MANUEL	Hombre	7
CAMPO, ANTONIO	Hombre	1
GALLARDO, RODOLFOA A.	Hombre	1
AGUIRRE-CESPEDES, CAROLINA	Mujer	1
CISTERNA, JONATHAN	Hombre	4
MARIN, JUAN F.	Hombre	5
PAEZ-SILVA, MILENA	Mujer	1
ROLDAN-MOLINA, A.	Hombre	5
QUINTEROS, ROBERTO	Hombre	2
GONZALEZ-ESPINOZA, MANUEL	Hombre	11
BELTRAN CALFURRAPA, RAMON	Hombre	1
ERRAZURIZ, LUIS	Hombre	1
ESPINOZA, JOSE R. C.	Hombre	2
AEDO, DIEGO	Hombre	1
JOFRE, CLAUDIO	Hombre	1
ANDRADE-MOLINA, MELISSA	Mujer	9
ALEJANDRA FORTTES, CATALINA	Mujer	1
MANGHI-HAQUIN, DOMINIQUE TARYN	-	32
GODOY ECHIBURU, GERARDO	Hombre	3
DONOSO JOHNSON, PAULO	Hombre	2
URRIOLA-MUNOZ, PAULINA	Mujer	3
ARAYA-SCHMIDT, TOMAS	Hombre	2
BAEZA DUFFY, PATRICIA	Mujer	2
CORVALAN TAPIA, FELIPE	Hombre	2
MUNOZ-NAVARRO, ARIEL ANDRES	Hombre	53
ROCCO, RONALD	Hombre	4
BREVIS, IGNACIO	Hombre	2
FREDES, YERKO	-	1
CABRERA, ZAIDA	Mujer	12
ALVAREZ, PABLO	Hombre	2
BARBA, LIDA	Mujer	7
RETAMALES, JULIO	Hombre	3
MISRA, S	Hombre	1
IBANEZ, WERNHER	Hombre	1
LUZ ESTUPINAN, MARY	Mujer	1
MENA LORCA, ARTURO	Hombre	1
MENA LORCA, JAIME JUAN FERNANDO	Hombre	1
VASQUEZ SALDIAS, PATRICIA	Mujer	2
FERNANDEZ, ANDRES	Hombre	5
MUNOZ-LA RIVERA, FELIPE	Hombre	39
FERNANDES, VICENTE APRIGLIANO	Hombre	28
TORO SEPULVEDA, OMAR	Hombre	1
