Autor	Género	Total de Artículos
CANOVAS, HECTOR	Hombre	1
BECERRA, ALVARO	Hombre	1
CAMPOS, VALERIA	Mujer	2
ARAVENA, NICOLAS	Hombre	1
ESCOBAR-DODERO, JOAQUIN	Hombre	8
BRONFMAN, NICOLAS C.	Hombre	4
ROJAS NAVARRO, SEBASTIAN	Hombre	6
FIGUEROA, ALEJANDRO	Hombre	21
MARDONES, MURIEL D.	Mujer	5
JORQUERA, PATRICIA, V	-	1
BENDEK, MAXIMILIANO F.	Hombre	1
SILVA, VALERIA A.	Mujer	1
LOPEZ-CORDOVA, DAVID A.	Hombre	2
TORRETTI, GABRIELA	Mujer	1
DUPRE, GERMAN	Hombre	1
KRUGER, LUCAS	Hombre	5
GONZALEZ-BURBOA, ALEXIS	Hombre	7
NICHOLLS, LESLIE	Mujer	2
GOMEZ-CANO, TATIANA MARIA	Mujer	6
GONZALEZ-DIAZ, D.	Hombre	1
NIKZAT, F.	Mujer	1
MORAN, JAVIER	Hombre	1
ESCOBAR, DANIELA	Mujer	1
ARRUE, LILY	Mujer	8
RATJEN, LARS	Hombre	4
HERNANDEZ, CRISTOBAL	Hombre	5
IVANOVIC, P. I.	-	1
ORELLANA-SAEZ, MATIAS	Hombre	4
MENDEZ, KATTERINNE N.	-	11
MUNOZ, ESTEBAN	Hombre	1
HERNANDEZ, MARIA FRANCISCA	Mujer	1
SALAS, CONSUELO	Mujer	1
ZUNIGA-LOYOLA, CESAR	Hombre	14
LEYTON, FANNY	Mujer	1
BRAVO, JUAN	Hombre	1
IRGANG, RUTE	Mujer	60
MASCAYANO TAPIA, FRANCO	Hombre	1
YANG, LAWRENCE H.	Hombre	1
VALENZUELA-REYES, DANIELA PAZ	Mujer	1
CORRAL, CRISTOBAL	Hombre	1
GONZALEZ, J. M.	-	1
MASETTI, N.	-	1
LOPEZ-CORDOVA, DAVID	Hombre	1
RAMIREZ-OSORIO, ANGELICA	Mujer	2
URIBE-ARANCIBIA, SERGIO ANDRES	Hombre	2
PAREDES-ZUNIGA, SUSANA	Mujer	1
ZEPEDA-IRIARTE, RAMIRO JAVIER	Hombre	1
CROSSLEY, NICOLAS	Hombre	2
NAVARRETE, SERGIO A.	Hombre	4
CIFUENTES-MUNOZ, NICOLAS	Hombre	3
RODRIGUEZ-ROJAS, FERNANDA	Mujer	1
ALVAREZ, RICARDO	Hombre	9
VALENZUELA-AHUMADA, FERNANDO ALFREDO	Hombre	1
CARDENAS-NEIRA, CAMILA	Mujer	1
CASTELLANOS, RAQUEL M.	Mujer	3
CANTERO-LOPEZ, PLINIO	Hombre	33
LEVICAN, ARTURO	Hombre	5
SAMARTIN, DAVID	Hombre	1
