Autor	Género	Total de Artículos
TRONCOSO, MARIA T.	Mujer	1
TORRES NAVARRO, CARLOS	Hombre	4
DELGADO VIZCARRA, CONTANZA	-	1
AVILES GAVILAN, GRECIA	-	1
TOME CIFUENTES, MABEL	Mujer	1
ASTUDILLO-LAGOS, MARIANELA	Mujer	1
SAAVEDRA, JUAN	Hombre	9
LOBOS FERNANDEZ, LUZ	-	1
SANDOVAL RUBILAR, PEDRO	Hombre	2
ASCUI FERNANDEZ, HERNAN	-	8
HUERTA, PATRICIA	Mujer	1
CONTRERAS, SERGIO	Hombre	1
VARGAS-SOTO, FELIPE ANDRES	Hombre	1
ARAYA-LOZANO, RODRIGO	Hombre	1
MORA-HERRERA, DAVID ANDRES	Hombre	65
CABRALES, ROBERTO CARLOS	Hombre	4
BESSER, DANIELA	Mujer	2
JARA, LISSETTE	Mujer	1
SALGADO-NORAMBUENA, PAOLA	Mujer	2
CASTRO-RUBILAR, FANCY	-	1
CASTANEDA-DIAZ, MARIA TERESA	Mujer	1
BLANCO-HADI, ENRIQUE	Hombre	1
NOVOA-MUNOZ, FRANCISCO	Hombre	15
WERNER-NAVARRETE, ENRIQUE ADALBERTO	Hombre	33
NOVA, RICARDO	Hombre	1
MANRIQUEZ P, GEMITA	-	1
ANGELICA GONZALEZ STAGER, M.	-	1
MUNOZ VALENZUELA, CAROLINA	Mujer	1
OJEDA SAEZ, ALEJANDRA	Mujer	1
MARTIN NAVARRETE, ANA SAN	Mujer	1
RAMBAUD, A.	Mujer	3
VASQUEZ GONZALEZ, BERNARDO	Hombre	1
MORA OLATE, MARIA LORETO	Mujer	1
CEPERO-BETANCOURT, YAMIRA	-	6
MORENO-OSORIO, LUIS EDUARDO	Hombre	15
DAVILA, NESTOR	Hombre	1
MUNOZ, BELEN	Mujer	1
ARANCIBIA-AVILA, PATRICIA	Mujer	37
BERRES, S.	Hombre	5
ANDANA, I.	-	1
LAGOS SAN MARTIN, NELLY	Mujer	1
VERGARA-SOTO, ODETTE A.	Mujer	2
COSTA, MOIRA	Mujer	1
RETAMAL, JASNA	Mujer	1
CHAVARRIA, PAMELA	Mujer	2
BASTIAS M, JOSE MIGUEL	Hombre	1
CEPERO B, YAMIRA	-	1
VICTOR CASTILLO, R.	-	1
JUAN ESCALONA, B.	-	1
CARLOS RODRIGUEZ, G.	-	1
CASTILLO R, VÍCTOR	Hombre	1
ESCALONA B, JUAN	Hombre	1
RODRÍGUEZ G, CARLOS	Hombre	1
CARCAMO VASQUEZ, HECTOR	Hombre	1
NAVARRETE, JAIRO A.	Hombre	2
GRISSEL AGUILAR, VIDELDA	Mujer	1
BARRON, VERONICA	Mujer	2
BARRIA CHATEAU, HERNAN ALBERTO	-	1
