Autor	Género	Total de Artículos
BITTENCOURT, P.	Hombre	5
SEPULVEDA, BERNARDITA	Mujer	1
SALAS, D.	-	1
CANON, PABLO M.	Hombre	5
PEDROSO, INTI	-	2
PINA, BENJAMIN	Hombre	1
VASQUEZ-MORAN, YESSENIA	Mujer	1
MARACAJA-COUTINHO, VINICIUS	Hombre	16
UHRIG, MARKUS	Hombre	1
SEULVEDA-CISTERNAS, IGNACIO	Hombre	1
DE RUYT, RAYNER	-	1
TABJA SALGADO, JORGE	Hombre	1
CHEUQUEMAN, C.	Mujer	2
GUZMAN, DIEGO	Hombre	5
ACEVEDO-ORELLANA, FERNANDO	Hombre	1
ELGUETA-NAVARRO, RICARDO ALFREDO	Hombre	1
CANDIA, PAULA	Mujer	1
FLORES-MONTERO, CARLOS ESTEBAN	Hombre	1
DIAZ-RODRIGUEZ, PAULA CAROLINA	Mujer	3
CERDA-KOHLER, HUGO	Hombre	1
CANCINO-LOPEZ, JORGE	Hombre	1
LEIVA, EDUARDO	Hombre	1
MORGADO, E.	Hombre	7
CARDENAS-ASTUDILLO, JUAN PABLO	Hombre	8
HONEYMAN, P.	-	1
PENA, M. A.	Hombre	7
AZAR, A.	Hombre	1
ZAMBRANO, FABIOLA	Mujer	1
DIENER-GONZALEZ, LIGIA	Mujer	2
SANHUEZA, JORGE A.	Hombre	4
ABARZUA-MANDIOLA, DANIELA	Mujer	1
YUING ALFARO, TUILLANG	-	1
NAVARRETE-PENA, RODRIGO	Hombre	1
VALENZUELA-FERNANDEZ, NICOLAS	Hombre	1
SASA, MAHMOOD	Hombre	1
SKARMETA-PEREZ, NICOLAS PATRICIO	Hombre	1
RODRIGUEZ-POLANCO, ANA MARIA	Mujer	1
VERDUGO, LIDIA	Mujer	1
GABALDON, CAROLAING	-	1
JACOB, OMAR	Hombre	1
AHUMADA, M.	Hombre	13
CASTILLO, MAYARI	-	6
KOVALSKYS, IRINA	Mujer	1
SEPULVEDA CISTERNAS, IGNACIO	Hombre	3
MONTOYA-TANGARIFE, CLAUDIA	Mujer	2
IRAOLA, GREGORIO	Hombre	30
HERNANDEZ-RIOS, EMMA MARCELA	Mujer	1
ESPINOZA-ROJAS, DANIELA ANDREA	Mujer	1
CISTERNAS, MARISOL	Mujer	1
FERNANDEZ, ANA MARIA	Mujer	1
MARTINEZ, BREZO	Hombre	23
KILCHEMMANN FUENTES, CARLOS	Hombre	1
SAEZ ARDURA, FELIPE	Hombre	1
CANCINO LOPEZ, JORGE	Hombre	1
LOVY, ALENKA	Mujer	10
GARCIA L, DANIELA	Mujer	1
VON OETINGER G, ASTRID	Mujer	1
VALENZUELA M, ALEX	Hombre	1
NAPPE, C. E.	-	1
REZUC, A. B.	-	1
MONTECINOS, A.	-	1
DONOSO, F. A.	-	1
VERGARA, A. J.	-	1
MARTINEZ, B.	-	1
ESPINOZA, SANDRA	Mujer	3
COTO CABRERA, RAUL	Hombre	16
TEVY, MARIA FLORENCIA	Mujer	7
YANEZ SEPULVEDA, RODRIGO	Hombre	1
MAHECHA MATSUDO, SANDRA	Mujer	1
SANHUEZA-CHAVEZ, LORETO ELISA	Mujer	6
ALVAREZ-ZENTENO, RODRIGO	Hombre	1
CORDERO, D.	Hombre	3
MATEO PINONES, MARIEL	Mujer	1
MONTENEGRO, PAZ	-	1
PROBOSTE, TATIANA	Mujer	3
UNDURRAGA-OSSA, SOLEDAD FRANCISCA	Mujer	4
FARINA, R.	Hombre	4
CANCINO-LOBOS, GONZALO IGNACIO	Hombre	5
WILLIAMSON, FELIPE	Hombre	1
ESPINOSA, EUGENIO	Hombre	1
QUINTANA, MONICA	Mujer	1
SILVA-MORENO, EVELYN	Mujer	1
RAMIREZ, A.	Hombre	2
MELO, J. P.	Hombre	1
CARRENO-ESCOBAR, VERONICA	Mujer	1
RODRIGUEZ-CASAS, ANA MARIA	Mujer	1
MEDEL MARAMBIO, LAURA	Mujer	1
TORO HUERTA, CAROL	Mujer	1
OPAZO, SEBASTIAN	Hombre	1
GUTIERREZ-LILLO, SEBASTIAN	Hombre	8
CAZZUFFI, CHIARA	Mujer	1
CANCINO-RAMIREZ, JAVIERA	Mujer	1
SOTO-MAYOR, P.	Mujer	2
PARADA-POZO, GENESIS	Mujer	6
ESPEJO-CONTRERAS, WINFRED ELIEZER	Hombre	1
BUSTOS-CISTERNA, GALDO BASTIAN	-	8
SARAVIA-CASTRO, MELISSA	Mujer	2
SANTANDER-MORALES, JAVIER ALONSO	Hombre	22
MEIER-ROMERO, SEBASTIAN FELIX	Hombre	6
ANDRADE-JUSTO, SANTIAGO	Hombre	3
IPINZA, J.	-	1
CORTES ALBAN, A.	-	1
VELOSO, FELIPE A.	Hombre	1
FERNANDEZ DONOSO, JOSE	Hombre	1
JORQUERA-GONZALEZ, CARLOS	Hombre	41
CRESPO, FERNANDO	Hombre	5
ALARCON, ROSA	Mujer	1
ROSALES-SALAS, JORGE	Hombre	11
YANEZ-SILVA, AQUILES	Hombre	3
VIDAL MELLA, XIMENA	Mujer	1
ZAMBRANO, FRANCISCO	Hombre	2
PENA Y LILLO, ROBERTO	Hombre	1
ORELLANA, SEBASTIAN	Hombre	2
VARAS-STANDEN, CAMILA	Mujer	1
VILLAMAN, CAMILO	Hombre	2
OSSES, ROBINSON	-	1
VARAS STANDEN, CAMILA	Mujer	1
MACIAS, MAURICIO	Hombre	1
ACUNA-VILLALOBOS, ALEJANDRA	Mujer	2
VON OETINGER, ASTRID	Mujer	5
VALDERRAMA, KATHERINE	Mujer	2
ARANEDA, LUIS	Hombre	1
MARTINEZ-LOPEZ, EMILIO JOSE	Hombre	1
FERRER, ALONSO	Hombre	2
BOCCARDO, VALERIA	Mujer	2
TORRES, DANIELA	Mujer	1
JEREZ, CAROLINA	Mujer	2
BISKUPOVIC, CONSUELO	Mujer	1
ROBLES, CAROLINA	Mujer	3
LUARTE, T.	-	6
HERRERA, HEIDY	Mujer	4
CARDENAS-MATUS, JULIO CESAR	Hombre	22
SANCHEZ-SEPULVEDA, EVELYN	Mujer	6
BARRIA, CRISTIAN	Hombre	9
ZHANG, AILIANG	-	1
PEREZ-ARANCIBIA, RODRIGO	Hombre	3
GONZALEZ-MANAN, DANIEL ALONSO	Hombre	5
RODRIGUEZ-CORDOVA, LEONARDO A.	Hombre	1
FRANCO, A. F.	Hombre	4
TORRES-CLAVERIA, PAMELA XIMENA	Mujer	1
LETELIER, P. A.	-	1
MENDEZ-VALENZUELA, CLAUDIO ARTURO	Hombre	1
VIVIANA-SILVA	-	1
VICTOR-SILVA	-	1
SIEL, DANIELA	Mujer	1
HENRIQUEZ-FUENTES, LUIS	Hombre	1
BLANC, NOELLE	Mujer	1
ESPINOZA, LORETO	Mujer	1
PASTOR, GABRIELA	Mujer	1
COURT-GOLDSMITH, FELIPE ALFREDO	Hombre	53
PALACIOS, DIEGO	Hombre	5
MOLINA-ARRIAGADA, MATIAS	Hombre	1
MUNOZ, FLAVIO	Hombre	4
MORENO-PINO, MARIO	Hombre	6
TREFAULT-CARRILLO, NICOLE NATALIE	Mujer	40
CASTELLON-AGUAYO, LUCIA	Mujer	1
JARAMILLO, OSCAR	Hombre	1
VALENZUELA-PEREZ, LUCIA	Mujer	1
PSZCZOLKOWSKI, PHILIPPO	Hombre	7
KLEIN, MACARENA	Mujer	1
CEVALLOS, FERNANDO	Hombre	1
PENA, MATIAS	Hombre	7
ALVAREZ, GONZALEZ, CLAUDIO ANDRES	Hombre	1
JAUME-GUAZZINI, FRANCISCO	Hombre	2
BUSTAMANTE-SEPULVEDA, MIGUEL ARTURO	Hombre	2
ESPINOZA, SEBASTIAN	Hombre	1
BISCARRA, ELIZABETH	Mujer	1
HERNANDEZ-GARCIA, MARCELA TERESA	Mujer	1
CHESTA, SERGIO	Hombre	1
ASENJO, FREDDY	Hombre	1
OLMOS, ALEJANDRO	Hombre	1
HENRIQUEZ-PISKULICH, PATRICIA	Mujer	2
DIAZ, IGNACIA	Mujer	2
VERGARA TAPIA, MARIA ANGELICA	Mujer	1
LEMUS, NICOLAS	Hombre	2
MARTINEZ-GARCIA, G.	-	3
CATENACCIO-JOVANI, ALEJANDRA	Mujer	8
SILVA-RIQUELME, ANTONIETA DEL CARMEN	Mujer	1
MARTINEZ, -BRAVO, GABRIELA RAQUEL ELENA	Mujer	3
HENRIQUEZ, HUGO	Hombre	1
IPINZA-REGLA, J.	Hombre	7
VILLABLANCA, CRISTOPHER	Hombre	1
JAQUE-FERNANDEZ, FRANCISCO IGNACIO	Hombre	9
TRONCOSO-ESCUDERO, PAULINA	Mujer	7
MUNOZ-BERGMANN, CRISTIAN A.	Hombre	1
SANTANDER, R.	-	1
VARAS STANDEN, CAMILA	Mujer	1
SEPULVEDA-ORTIZ, PAMELA	Mujer	1
DIOCARES, GONZALO	Hombre	1
MEDINA ARAVENA, FRANCISCA	Mujer	1
VARGAS MORALES, PAULO	Hombre	1
MELO, RENATO BESSA	Hombre	4
URRA-PEREZ, CLAUDIO	Hombre	1
MOLINA, MICHAEL	Hombre	3
RIVERA-CIFUENTES, CLAUDIA ANDREA	Mujer	4
BUSTOS-SALVAGNO, JAVIER	Hombre	1
AHUMADA-MONTALVA, PABLO	Hombre	1
AGUAYO FUENTEALBA, JUAN CARLOS	Hombre	1
GUAJARDO-SANDOVAL, ADRIAN	Hombre	1
FAVI, N.	-	3
GRUNENWALD, F.	-	1
AVENDANO, C.	-	1
ARAYA-CASTILLO, LUIS	Hombre	1
ARIAS-DARRAZ, LUIS	Hombre	1
HERANE-VIVES, ANDRES	Hombre	1
MALDONADO-AGURTO, RODRIGO ALEJANDRO	Hombre	1
SAAVEDRA, G.	-	3
VASQUEZ-SOLIS OVANDO, JOSE IGNACIO	Hombre	2
SCHOFFER-NAVARRO, JORGE TOMAS	Hombre	5
VASQUEZ, I.	-	1
UGALDE-BARAHONA, CATALINA PILAR	Mujer	1
BURGOS-GALLEGOS, HECTOR	Hombre	7
PENA NEIRA, SERGIO	Hombre	1
NICOLE TROMBERT, A	-	1
RODRIGUEZ-MARCONI, SUSANA	Mujer	4
ALMARZA-PIZARRO, OSCAR ARMANDO	Hombre	2
LARA, RENE	Hombre	1
MORALES-VERDEJO, CESAR AARON	Hombre	11
FUENTEALBA-SUDY, CYNTHIA ALEJANDRA	Mujer	1
SOTO-ACUNA, SERGIO	Hombre	5
OLIVARES, GONZALO	Hombre	5
GONZALEZ-BARRIENTOS, JAVIER	Hombre	1
BIAGINI-ALARCON, LEANDRO	Hombre	3
TOBAR, MARIOLA	Mujer	1
RAMIREZ-SARMIENTO, CRISTIAN ALEJANDRO	Hombre	1
VILLACRESES, JAVIER	Hombre	3
EJSMENTEWICZ, TROY	Hombre	1
GARRIDO-CONTRERAS, MABELIN	Hombre	1
