Autor	Género	Total de Artículos
BUSTOS, CAROLINA	Mujer	2
ROBLEDO KARAPAS, JAVIERA	Mujer	1
PEREZ VILLALOBOS, CARLOS	Hombre	3
ROTHMANN, CARLOS	Hombre	1
HERRMANN-LUNECKE, MARIE GERALDINE	Mujer	16
MOYA, CRISTOBAL	Hombre	4
GILMORE, G.	Hombre	1
SOLOS, NATALIA	Mujer	1
GUTIERREZ-PESCARMONA, MARTIN EDUARDO	Hombre	7
ZHU, Z.	-	1
RUIZ STULL, MIGUEL	Hombre	4
LAVANDEROS BUNOUT, SEBASTIAN	Hombre	1
GARRIDO GONZALEZ, PABLO	Hombre	2
FERNANDEZ CARROZZA, CAMILO	Hombre	1
CARRENO-MAGGI, ERICK ROBERTO	Hombre	5
GARCIA ARACENA, ELENA F.	Mujer	2
KINKEAD, ANA	Mujer	4
BAGLIVO, FABRICIO H.	Hombre	1
WLADDIMIRO, DANIEL	Hombre	1
ROSAS-OLIVOS, ERIKA	Mujer	1
PRIETO, MANUEL	Hombre	3
MELENDEZ GUERRERO, CARLOS	Hombre	1
NAVARRETE, IVAN	Hombre	1
LAMBERT, T.	-	1
KIVEKAS, TEIJA	Mujer	1
JOAQUIN BRUNNER, JOSE	Hombre	1
SALINAS, FRANCISCO J.	Hombre	3
JIANG, C.	-	5
LE  FEVRE, O.	Hombre	1
RAZETO-BARRY, PABLO	Hombre	21
VILLENA-CHAMORRO, MAURICIO GONZALO	Hombre	4
RAMIREZ, IVAN IGNACIO	Hombre	1
MUNIZAGA, VICENTE	Hombre	1
BABUL-CATTAN, JORGE	Hombre	2
AGLONI-JORQUERA, NURJK MARION	-	1
ALONSO, RODRIGO	Hombre	1
BERTRANG, GESA HILDE-MARIE	Mujer	4
HURTADO, E.	Hombre	18
DE CORTAZAR, GABRIELA GARCIA	Mujer	1
STERNBERG, STEFFAN	Hombre	1
MANZINI, GIOVANNI	Hombre	1
QUIROGA, DIEGO	Hombre	1
ALVAREZ, PEDRO	Hombre	1
VALDIVIESO, VICENTE	Hombre	1
ALVIAL-PALAVICINO, CARLA	Mujer	1
RIVERO, ROSARIO	Hombre	9
ZARHI, MAGDALENA	Mujer	1
GONZALEZ MORALES, FELIPE	Hombre	1
DIAZ-SANTOS, TANIO	-	101
DE LA FABIAN, RODRIGO	Hombre	12
ALVARO CORTINA, POR	-	1
FARIAS, IGNACIO	Hombre	11
CARRION, JAVIER	Hombre	1
PARRA, MARIO ALFREDO	Hombre	11
ALARCON, VLADIMIR J.	Hombre	20
GONZALEZ ECHEVERRIA, LUIS ISAI	Hombre	1
AGUIRRE PIZARRO, ANGELICA	Mujer	1
KRAUNIK RAMIREZ, ROMINA	Mujer	1
PALACIOS PINTO, REBECA	Mujer	1
SEPULVEDA BARRA, PAULA	Mujer	1
RAPIMAN, MARIA-EUGENIA	Mujer	1
TRONCOSO-VALVERDE, CRISTIAN	Hombre	1
CAMPOS-PARRA, HERNAN	Hombre	3
CACERES-MALDONADO, PABLO	Hombre	1
NACHAR-CALDERON, PABLO	Hombre	2
COLOMBO, JOSE IGNACIO	Hombre	6
DONG, SUBO	-	1
PAPANTONOPOULOS, ELEFTHERIOS	Hombre	1
ALVIAL-PALAVICINO, CARLA	Mujer	1
DOERR-ZEGERS, OTTO	Hombre	1
MARTINEZ-GAMBOA, RICARDO	Hombre	1
STANGHELLINI, G.	-	1
ROVIRA KALTWASSER, CRISTOBAL	-	1
IBARRA-BECERRA, VICTOR MANUEL	Hombre	1
GARRIDO-WAINER, JUAN MANUEL	Hombre	4
VIADA, ALEJANDRO	Hombre	1
ORTEGA, MATIAS	Hombre	1
VASQUEZ-ROJAS, FRANCISCO JAVIER	Hombre	1
LIMONGI, ROBERTO	Hombre	4
GODOY-GUZMAN, CARLOS	Hombre	1
GORDIN, JORGE P.	Hombre	2
RODRIGUEZ-MANSILLA, DARIO ROLANDO JOSE	Hombre	5
VALDIVIESO SIERPE, DIEGO	Hombre	1
DE CEA, MAITE	Mujer	1
SEPULVEDA-HALES, MATIAS ALEJANDRO	Hombre	18
SOLE Z, SEBASTIAN	Hombre	1
LARSEN, FRANCISCO E.	Hombre	1
SOLE, CLAUDIO V.	Hombre	1
GALLARDO-RUIZ, MAURICIO ORLANDO	Hombre	6
AGUILERA-GOMEZ, CLAUDIA	Mujer	5
VON OETINGER, ASTRID	Mujer	7
HAASE, JUAN	Hombre	2
RIQUELME BRICENO, CAMILO	Hombre	2
KOTTOW-LANG, MIGUEL HUGO	Hombre	15
CARRIZO-ALCAINO, CHRISTIAN	Hombre	1
CANAS-JAMET, R.	Hombre	6
CORDERO, RODRIGO	Hombre	1
RIVAS PARDO, PABLO	Hombre	1
CASTILLO EICHIN, NORMA	Mujer	1
TREVINO-VILLARREAL, JUAN ERNESTO	Hombre	9
FERRER, ALONSO	Hombre	1
STANGHELLINI, G.	-	1
DOERR-ZEGERS, O.	-	1
SEDENO, LUCAS	Hombre	11
PILOTTIL, FRANCISCO	Hombre	1
CARVAJAL-ROMERO, ANDRES MARCELO	Hombre	1
RAMM, ALEJANDRA	Mujer	6
MARDER, MICHAEL	Hombre	1
VILLAVICENCIO-MIRANDA, LUIS GUSTAVO	Hombre	4
BO, CATERINA	Mujer	1
PELEGRIN, LAURA ALEJANDRA	Mujer	2
TEITELBOIM, BERTA	Mujer	5
SAN MARTIN, DIEGO	Hombre	1
ARRIAGADA, ARTURO	Hombre	9
BARRIA, CRISTIAN	Hombre	1
MARIN CASTRO, PABLO	Hombre	1
CONTRERAS-VEJAR, YURI	Hombre	1
DE CEA, MAITE	Mujer	6
BATARCE-MORENO, MARCO ANTONIO	Hombre	7
ROJAS, JULIO	Hombre	1
INFANTE-LIRA, LEOPOLDO	Hombre	7
ORTEGA OLIVETTI, SOFIA VICTORIA	Mujer	1
LARRAIN-IZQUIERDO, HOMERO	Hombre	2
SANCHEZ-FERNANDEZ, RAFAEL EUGENIO	Hombre	3
HERRMANN LUNECKE, MARIE GERALDINE	Mujer	1
MELLONI, MARGHERITA	Mujer	6
STANGHELLINI, GIOVANNI	Hombre	1
PARNAS, JOSEF	Hombre	1
KAWAMURO, TAIKI	Hombre	12
FLORES, DANIEL	Hombre	4
JANA, ARGHAJIT	-	4
MUNDT, ADRIAN	Hombre	52
NARVAEZ-GONZALEZ, CAMILA	Mujer	1
VILLENA-GONZALEZ, MARIO	Hombre	6
VALENZUELA MOREN, MACARENA	Mujer	1
ADRIASOLA, FLORENCIA	Mujer	1
PAREDES-CAJAS, FERNANDO HERNAN	Hombre	137
GEIGER-PRAT, SEBASTIAN	Hombre	1
ROTHLISBERGER, DAVID	Hombre	5
RAMIREZ-RIVERA, GERBERTH ADIN	-	5
CHAE, OKSAM	-	1
GALVEZ, CONSTANZA	Mujer	3
ROSENBAUM, CATALINA	Mujer	2
VIELMA, CONSTANZA	Mujer	1
GELORMINI-LEZAMA, CARLOS	Hombre	1
DE SIMONE, LILIANA	Mujer	1
HANSEN-SILVA, ERWIN GUILLERMO	Hombre	1
KRAUSE, VALENTINA ROZAS	Mujer	1
PAVICEVIC, YANKO	Hombre	1
VILLALOBOS, CRISTOBAL	-	1
PENA-FARFAL, CARLOS GUSTAVO	Hombre	15
MARTIN-HERNANDEZ, RAQUEL	Mujer	1
RAMOS-ABADIE, LILIANA	Mujer	1
GODOY, FELIPE	Hombre	4
TORRES, FELIPE	Hombre	1
PETERS, TOMAS	Hombre	2
MARTINEZ-GAMBOA, RICARDO	Hombre	10
MELO-RIQUELME, CARLOS	Hombre	2
ROVIRA-KALTWASSER, CRISTOBAL	Hombre	37
ACEVEDO, SERGIO	Hombre	1
ISRAEL-JACARD, YEDY	-	2
ESPINOZA, OSCAR	Hombre	1
GARCIA, ADOLFO M.	Hombre	1
STANGHELLINI, GIOVANNI	Hombre	101
GONZALEZ-LOPEZ, JORGE	Hombre	44
GARRIDO-ABATE, NICOLAS	Hombre	8
ALVAREZ, ENRIQUE	Hombre	1
ZITKO, PEDRO	Hombre	6
WEINSTEIN, JOSE	Hombre	1
JOIGNANT-RONDON, ALFREDO ROBERTO	Hombre	14
PRINGE, HERNAN	-	12
CORTES, VICENTE	Hombre	1
HERRERA, IGNACIO	Hombre	1
AINBINDER, BERNARDO	Hombre	2
DARDATI, EVANGELINA	Mujer	2
CUSSEN-ABUD, FELIPE	Hombre	6
SALINAS-BENDECK, ANDRES IGNACIO	Hombre	2
DE SAINT PIERRE, THIERRY	Hombre	1
ROSSI, ALEJANDRA	Mujer	14
ROESSLER-BONZI, EMILIO JOSE	Hombre	1
HAGA, MERCEDES	Mujer	1
STUTZIN-DONOSO, NICOLAS	Hombre	4
ALONSO-RODRIGUEZ, ANDRES	Hombre	2
TORRENTE, FERNANDO	Hombre	2
ACEVEDO-FUENZALIDA, CRISTIAN ANDRES	Hombre	1
DRAGO, CAMILO	Hombre	1
KARGIEMAN, LUCILA	Mujer	3
RIVERA-BECKER, MAGDALENA ALEJANDRA	Mujer	1
FEINSTEIN, JUSTIN	Hombre	1
ESCOBAR-ANDRADE, MARGARITA	Mujer	1
JOHNSON, DAVID E.	Hombre	3
ESTANISLAO CASTRO-LANDMAN, RUBEN	Hombre	1
MONTERO-PEREZ, RODRIGO ALONSO	Hombre	6
ALCAYAGA, HERNAN	Hombre	20
ROSENBLATT-BOGACZ, FERNANDO	Hombre	40
MIRANDA, ALVARO	Hombre	3
MAUREIRA-PACHECO, MAX	-	1
ERRAZURIZ, JAVIERA	Mujer	1
ORTIZ DE ZARATE, VERONICA VALDIVIA	Mujer	1
OPORTUS PRELLER, MAURICIO	Hombre	1
SEPULVEDA-GONZALEZ, JUAN	Hombre	1
CANTILLANA PENA, CARLOS	Hombre	2
CONTRERAS AGUIRRE, GONZALO	Hombre	5
MONETTA, ROBERTO	Hombre	1
SPOSATO, LUCIANO	Hombre	10
PIZARRO, L.	Mujer	5
JARUFE-TAPIA, PATRICIA	Mujer	1
LILLO-UNGLAUBE, MARCO	Hombre	1
PEREZ-GONZALEZ, CARLOS JOSE	Hombre	1
VALENZUELA-ARCE, FELIPE ANDRES	Hombre	1
TORRES, MACARENA	Mujer	1
MUNOZ-MIRANDA, JUAN CARLOS	Hombre	1
CORREA, CLAUDIO	Hombre	1
DUSHA, ELTON	Hombre	1
COX, P.	Hombre	1
VIDAL COLLADOS, YOSA	-	1
SEHNBRUCH-WOLF, KIRSTEN	Mujer	5
