Autor	Género	Total de Artículos
MORALES, MIGUEL ENRIQUE	Hombre	1
CARVAJAL, GUSTAVO EDUARDO	Hombre	1
VERNAL VILICIC, TERESA P.	Mujer	1
SANTOS-LÓPEZ, MATÍAS	Hombre	1
SANTOS-LÓPEZ, MATÍAS	Hombre	1
JAQUE, DIEGO	Hombre	1
HUERTA-FERNÁNDEZ, JULIO	Hombre	1
GUTIÉRRREZ R., MARIOLLY	-	1
POYANCO BUGUEÑO, RODRIGO	Hombre	5
SÁNCHEZ PÉREZ, MACARENA	Mujer	1
BARCENILLA, PAULA CAFFARENA	Mujer	8
SOTO, RUBEN	Hombre	1
NICKEL, ROLF	Hombre	1
GONZALEZ-BARTHOLIN, ROBERTO	Hombre	2
