Autor	Género	Total de Artículos
VELASQUEZ, HUMBERTO	Hombre	3
HERNANDEZ-GARCIA, MARCELA TERESA	Mujer	1
RIVAS, CATALINA	Mujer	1
ESCUDERO-OROZCO, CARLOS ALONSO	Hombre	1
SLATER-GUZMAN, PAULA GABRIELA	Mujer	1
MENAY LAGOS, PAMELA	Mujer	1
PUENTES-SOTO, GONZALO HERNAN	Hombre	1
VERA JUNEMANN, JAVIER	Hombre	1
ESMAR GUTIERREZ, LEONCIO	Hombre	1
VENEGAS LILLO, JOSE	Hombre	1
MORONI LOPEZ, MARCELA	Mujer	1
VEGA VENEGAS, ERWIN	Hombre	1
CHIARELLO-PENARANDA, DELIA INDIRA	Mujer	6
VILLAGRAN, LORETO	Mujer	1
NICOLAS, P.	Hombre	1
PEREZ-ACLE, TOMAS	Hombre	12
CARVAJAL, LORENA	Mujer	1
CATENACCIO-JOVANI, ALEJANDRA	Mujer	1
REY CLERICUS, RICARDO	Hombre	1
SUBIABRE, VALESKA	Mujer	1
DONOSO C., CRISTIAN	Hombre	1
JAQUE-FERNANDEZ, FRANCISCO IGNACIO	Hombre	2
PEREZ-MORENO, ELISA	Mujer	1
CID-SOTO, LUIS PABLO	Hombre	1
FUENTEALBA JARA, RODRIGO	Hombre	1
SILVA ABBOTT, MAX	-	3
BUSTAMANTE-DURAN, CAROLINA ERIKA	Mujer	1
JIMENEZ ESPINOZA, JORGE	Hombre	1
TRONCOSO, KAREN	Mujer	1
TEJON, GABRIELA PAOLA	Mujer	1
ROSEMBLATT-SILBER, MARIO CESAR	Hombre	8
VERA, MARITZA	Mujer	1
DIAZ RUIZ, ALVARO	Hombre	1
MOYA-CANTILLANA, CRISTOBAL ANDRES	-	1
PEREIRA ROBLEDO, RODOLFO	Hombre	1
LANIS, ALEJANDRO	Hombre	5
PARRA-MORAGA, MARIA JOSE	Mujer	8
CELEDON, ALEJANDRA	Mujer	1
CARRASCO, JUAN	Hombre	1
PRADENA, MAURICIO	Hombre	1
RAMIREZ-VILLANUEVA, PABLO ANTONIO	Hombre	1
JANUARIO-DA SILVAS, STELLA MARIS	Mujer	1
FUENTEALBA, RODRIGO	Hombre	1
SANZANA-CUCHE, RODOLFO	Hombre	5
ADASME-KETTLUN, MARCELA VERONICA	Mujer	1
GUERRERO WYSS, MARION	Mujer	6
MONTIEL-PITRIPAN, JAVIERA	Mujer	1
JARA-LANGHAUS, LORETO	Mujer	1
MORIS U., GABRIELA	Mujer	1
MOSQUERA B., MITCHELLE	-	1
FERNANDEZ GODOY, ELOINA	Hombre	8
HIDALGO FERNANDEZ, ANDREA	Mujer	2
QUINTANA MUNOZ, CAROL	Mujer	2
YUNGE HIDALGO, WILMA	Mujer	1
FEHRMANN ROSAS, PAMELA	Mujer	1
TORRES-GARCIA, JAIRO ALONSO	Hombre	1
ZARATE, C.	Mujer	2
ZAMORANO-MENDIETA, FRANCISCO JAVIER	Hombre	4
FUENTES-REBOLLEDO, MIGUEL ANDRES	Hombre	15
TIZNADO, G.	-	3
HIPP, J.	-	1
OYARZUN-RUIZ, PABLO	Hombre	2
PASTEN-CARRASCO, ROBERTO ARTURO	Hombre	1
YARKOV, ALEXANDER	Hombre	1
MALDONADO-AGURTO, RODRIGO ALEJANDRO	Hombre	1
GONZALEZ-AGUILAR, ANDREA CONSTANZA	Mujer	1
MORENO RUBIO, LILA	Mujer	1
HENRIQUEZ-VARGAS, LUIS ANDRES	Hombre	1
ROJAS-GONZALEZ, ANDRES MARCELO	Hombre	2
VILLALOBOS S, DANIEL	Hombre	1
LOMAS, V.	Hombre	1
ROCHA LUARTE, CRISTIAN	Hombre	1
MIRANDA, ARNOLDO	Hombre	2
JIMENEZ, DIEGO	Hombre	4
ORTEGA-BASTIDAS, JAVIERA ANDREA	Mujer	1
TORRES-ARANEDA, GRACIELA	Mujer	5
FRANETOVIC, GONZALO	Hombre	1
BARROS-OLMEDO, LUIS FELIPE	Hombre	9
CARRASCO-LABRA, ALONSO	Hombre	1
FERNANDEZ-MARTINEZ, MANUEL	Hombre	1
GARCIA-LABRANA, DAVID ALFONSO	Hombre	1
MOSCOSO MATUS, KARLA	Mujer	2
CAMPOS-PARRA, JORGE ARTURO	Hombre	1
GUZMAN-GUTIERREZ, ENRIQUE	Hombre	15
ARMELLA, AXEL	Hombre	4
ZAMORA-JOFRE, RENATO ANDRES	Hombre	1
GUZMAN-LETELIER, MARCELO	Hombre	3
LUZA-CORNEJO, SANDRA	Mujer	1
DAIZ-VASQUEZ, WALDO A.	Hombre	1
BARRA-CARRASCO, JONATHAN	Hombre	2
HENRIQUEZ, ANALIA	Mujer	10
NANCUCHEO, IVAN	Hombre	33
AGUILERA-BARRAZA, FELIPE ANDRES	Hombre	1
GUTIERREZ-GALLEGOS, SORAYA ELISA	Mujer	1
ARAYA-GUTIERREZ, KATHERINE ANGELICA	Mujer	2
PAVEZ-SALINAS, PAULA	Mujer	1
