Autor	Género	Total de Artículos
IBANEZ, CRISTIAN	Hombre	1
BAEZ-MERCADO, DANIELA FERNANDA	Mujer	1
ARAYA, VALERIA	Mujer	1
DIAZ-GARRIDO, NATALIA	Mujer	5
ARECHE-MEDINA, CARLOS ALBERTO	Hombre	3
CASTRO-NALLAR, EDUARDO	Hombre	20
FERRADA, N.	-	1
MONTECINO, G.	-	1
ESCOBAR-OPAZO, ALEJANDRO	Hombre	1
LIENDO, A	Hombre	15
ALARCON, FELIPE	Hombre	1
VERMA, RAJKUMAR	Hombre	7
HANSEN, HERMANN	Hombre	1
VASQUEZ, P. P.	-	1
JIMENEZ, P.	Mujer	1
CARRASCO-ORELLANA, CRISTIAN	Hombre	3
VILLARROEL-BAEZ, FELIPE	Hombre	1
SOBRAL-MONTEIRO-JUNIOR, RENATO	Hombre	1
PIZARRO-CESPEDES, VICTOR	Hombre	2
BARDEEN, M.	Hombre	12
SOTO-DELGADO, CHRISTOPHER	Hombre	1
JORQUERA, JAVIERA	Mujer	1
DIAZ-BESOAIN, DANIEL ESTEBAN	Hombre	1
SAREBANZADEH, E.	Mujer	3
GARBARINO, MATIAS	Hombre	6
CASTRO-CONTARDO, DANIEL	Hombre	2
TORRES, FERNANDO	Hombre	2
ESPINOSA, E.	Hombre	2
ALDANA, DIEGO	Hombre	2
BAIER-FUENTES, CARLOS RODRIGO	Hombre	121
ROHTEN, J. A.	Hombre	1
RIVEROS, JOSE A.	Hombre	27
FAUNDEZ, DANIEL	Hombre	9
DIAZ-BUSTOS, MANUEL ALEJANDRO	Hombre	11
RAMIREZ, ROBERTO	Hombre	15
MARCIEL, ESTEBAN	Hombre	1
DUARTE, RICHARD	Hombre	1
SAAVEDRA, KARIN	Mujer	13
VALDENEGRO, MONIKA	Mujer	3
ENCINA AGURTO, YONATAN JOSE	Hombre	1
CERONI, PAMELA	Mujer	1
SALAZAR, ROMINA	Mujer	1
RIVERA, MIGUEL	Hombre	1
PAYERO, SEBASTIAN	Hombre	1
CORREA-BELTRAN, GLORIA	Mujer	9
IRIARTE, ALFREDO	Hombre	23
VELAZQUEZ-LIBERA, JOSE L.	Hombre	12
CANDIA CAMPANO, CLAUDIO	Hombre	1
ANTON LOPEZ, LILLIAM	-	1
BELTRAN VALDEBENITO, JAVIER	Hombre	1
SANTIBANEZ, CRISTIAN	Hombre	1
BESMA, KAHLAOUI	-	1
ALLENDE MANOSALVA, CAMILO	Hombre	1
ROMERO, JAIME	Hombre	1
CASTILLA-CAYUMAN, A.	-	1
VILLAGRA, F.	-	1
PIPER, FRIDA, I	Mujer	11
MIRANDA-URBINA, DIEGO A.	Hombre	12
TORRES, L.	Hombre	2
GUZMAN-DIAZ, JOHAN IGOR	Hombre	25
SCHMAL, RODOLFO	Hombre	1
INGRAM, BEN	Hombre	18
GONZALEZ-LEIVA, FERNANDO	Hombre	1
DELGADO, NICOLAS	Hombre	1
FLORES, ALEJANDRO	Hombre	3
GUERRERO, HECTOR	Hombre	2
BAETTIG, RICARDO M.	Hombre	14
