Autor	Género	Total de Artículos
JERIA SOTO, PATRICIO ISMAEL	Hombre	1
GARCÍA ALVAREZ, CÉSAR	Hombre	1
GARCÍA ÁLVAREZ, CÉSAR	Hombre	1
IRARRÁZAVAL IRARRÁZAVAL, FELIPE	Hombre	1
LLANOS, LORENA	Mujer	1
OSES, CHRISTOPHER	Hombre	1
TAPIA, PEDRO CANALES	Hombre	3
AGUAYO W, PABLO	Hombre	1
GONZÁLEZ, C.R	-	1
GONZÁLEZ A, CHRISTIAN	Hombre	1
ORELLANA O, MARGARITA	Mujer	1
ÁVILA H, IVALÚ	-	1
ESTRADA M, PATRICIA	Mujer	1
MARGARITA ORELLANA, O.	-	1
IVALÚ ÁVILA, A.	-	1
PATRICIA ESTRADA, E.	-	1
VARGAS CASTILLO, REINALDO	Hombre	8
CORTÉS PICAZO, LUIS CLAUDIO	Hombre	1
RETAMAL RUIZ, MARÍA ELENA	Mujer	1
VENEROS RUIZ-TAGLE, DIANA	Mujer	1
PRADO CAMPOS, NADIA	Mujer	1
RUBILAR SOLÍS, LUIS	Hombre	1
GALGANI MUÑOZ, JAIME	Hombre	1
THAYER-MOREL, TOMÁS	Hombre	1
MOREL, TOMÁS THAYER	Hombre	1
IBÁÑEZ-SALGADO, NOLFA	-	1
FIGUEROA-ESPÍNOLA, ANA MARÍA	Mujer	1
RODRÍGUEZ, M. SOLEDAD	-	1
AROS-NUÑEZ, ALVARO	Hombre	1
SALGADO, NOLFA IBÁÑEZ	-	1
ESPÍNOLA, MARÍA FIGUEROA	Mujer	1
NUÑEZ, ALVARO AROS	Hombre	1
RAQUIMÁN ORTEGA, PATRICIA	Mujer	1
ZAMORANO SANHUEZA, MIGUEL	Hombre	1
SANHUEZAA, MIGUEL ZAMORANO	Hombre	1
SAAVEDRA CORONADO, FELIPE	Hombre	1
LENNON DEL VILLAR, OSCAR	Hombre	1
IBÁÑEZ SALGADO, NOLFA	-	1
IBÁÑEZ SALGADO, NOLFA	-	1
BASTÍAS URRA, MANUEL	Hombre	1
ARANDA, VIRGINIA	Mujer	1
TENORIO, SOLANGE	Mujer	1
SANDOVAL MACHUCA, JACQUELINE	Mujer	1
MACHUCA, JACQUELINNE SANDOVAL	-	1
IBÁÑEZ, NOLFA	-	1
BOBADILLA GOLDSCHMIDT, MARCELA	Mujer	1
CÁRDENAS PÉREZ, ANA V	Mujer	1
DOBBS DÍAZ, EMILY	Mujer	1
SOTO BUSTAMANTE, ANA MARÍA	Mujer	1
HERRERA F, VALERIA	Mujer	1
HERRERA, F. VALERIA	-	1
DÍAZ ARCE, TATIANA	Mujer	1
LUIS CLAUDIO CORTÉS, P.	-	1
GALGANI MUÑOZ, JAIME	Hombre	1
MARTÍNEZ N, MARÍA DELIA	Mujer	1
MARÍA DELIA MARTÍNEZ, N.	-	1
ESPINOZA COLLAO, ÁLVARO DANIEL	Hombre	1
SALATAR, RICHARD	Hombre	1
ESCOBAR, CABELLO MÁXIMO	Hombre	1
SANTANDER-RIGOLLET, SYLVIA	Mujer	3
BAHAMONDE P, CECILIA	Mujer	1
MOLINA EDGARDO, E.	-	1
ESCOBAR GÜIC, DINA	Mujer	1
REQUENA CERDA, JUAN ANTONIO	Hombre	1
BELMAR BIZAMA, LILIANA C	Mujer	1
BIZAMA, LILIANA C.BELMAR	Mujer	1
ORTEGA SÁENZ, FERNANDA	Mujer	8
SOTOMAYOR S, LORENA	Mujer	1
SYLVIA SANTANDER, R.	-	1
ORB, MARCELO GONZÁLEZ	Hombre	3
SOTOMAYOR, EDGARDO MOLINA	Hombre	1
URZÚA, MARIELA FERREIRA	Mujer	1
CONTARDO, ROBERTO LEIVA	Hombre	1
GALINDO, HÉCTOR TRUJILLO	Hombre	1
MUÑOZ, ESTEBAN AEDO	Hombre	2
CID, FERNANDO MAUREIRA	Hombre	47
MUÑOZ, JAIME GALGANI	Hombre	1
PRADO, NADIA	Mujer	1
FREUNDT, ALDA REYNO	Mujer	1
SILVA-PEÑA, ILICH	-	1
LIZAMA, NICOLAS DAVID SALDIAS	Hombre	1
ORELLANA, DANIEL SAMMY CARO	Hombre	1
GONZÁLEZ, DANIELA ALEJANDRA GUZMÁN	Mujer	1
PEÑA, SEBASTIÁN JEREZ	Hombre	1
GONZÁLEZ, MANUEL LOBOS	Hombre	1
PINOCHET, JORGE	Hombre	15
KAWADA, FELIPE HIDALGO	Hombre	2
