Autor	Género	Total de Artículos
ANDANA-VARGAS, ALEJANDRA PILAR	Mujer	10
CARTAS ESPINEL, IRENE	Mujer	1
VON DOSSOW, DANIELA	Mujer	2
SEPULVEDA-SALAZAR, NESTOR	Hombre	74
DE ARETXABALA, XABIER	Hombre	1
ARANEDALA, GUSTAVO	Hombre	1
MELLA-GARCIA, CAMILA	Mujer	3
MELLA-HERRERA, RODRIGO	Hombre	1
VALDES-HURTADO, GONZALO ALFONSO	Hombre	40
ULLOA, MARLYS	Mujer	2
BENSCH-TAPIA, EMMA AMANDA	Mujer	9
MERINO GERGICHEWICH, CRISTIAN	Hombre	1
PEREZ FUENTEALBA, SET	-	1
ACEVEDO, FRANCISCA	Mujer	39
HERNANDEZ, JORGE	Hombre	3
JALIL, YORSCHUA	-	2
SEIFFERT, ANDREA	Mujer	4
FUENTES-SAEZ, CLAUDIA ANDREA	Mujer	1
GUILLEN, Y.	-	1
MATTEA, F.	Hombre	1
MONCADA, R.	Hombre	14
RUIZ, FRANCISCO	Hombre	1
URIBE-CATALAN, PAMELA ANDREA	Mujer	33
BOGUEN, RODRIGO	Hombre	10
FRITZ, C.	-	2
HERMOSILLA, NINOSKA	Hombre	1
GAY, ANTONIA	Mujer	1
TORRES, PAOLA	Mujer	1
PANOTOPOULOS, GRIGORIS	Hombre	29
MORALES-LADRON DE GUEVARA, ARTURO	Hombre	8
GARCIA, AVANY APARECIDA	-	1
GAJARDO, C.	Hombre	1
DE TORO, GONZALO	Hombre	1
HOFMANN, EDMUNDO	Hombre	5
GARRIDO, JAIME	Hombre	17
SAAVEDRA ULLOA, MARIA SOLEDAD	Mujer	1
NAVARRO, NANCY	Mujer	2
SANCHEZ-VILLALBA, ESTHER	Mujer	5
LOREN, PIA	-	22
SEN, SURJIT	Hombre	1
MILESKI, KSENIJA S.	Mujer	1
LOPEZ FENNER, JULIO	Hombre	12
DENEGRI-CORIA, MARIANELA DEL CARMEN	Mujer	94
PEREZ-CONTRERAS, PATRICIO	Hombre	1
FRANCISCA ROMAN, MARIA	Mujer	2
SALINAS, NATALIA	Mujer	1
FERNANDEZ, WILLY	Hombre	1
SALOM, NICOLAS	Hombre	1
CHINGA-CARRASCO, GARY	Hombre	2
CEPEDA, CARLA	Mujer	1
ZAVALA H, ANDREA	Mujer	2
PAZ R, CRISTIAN	Hombre	1
COLINAS G, MARIA BELEN	Mujer	1
LEAL, PAOLA	Mujer	1
LEVO, M.	-	1
GRANDJEAN B, MARCELA	Mujer	2
ARIAS, ALAIN	Hombre	58
KURAMOCHI, GISAKU	-	2
DIAZ-CORTEZ, ANDREA	Mujer	1
REYES-DIAZ, MARJORIE MARIANELA	Mujer	99
VASQUEZ-PIZARRO, YERKO ALEJANDRO	-	15
OPAZO VEGA, DAMARIS	Mujer	1
BARRIENTOS, MARCIA	Mujer	1
ACUNA-SOBARZO, JACQUELINE JOVANKA	Mujer	43
MUNOZ-ORTEGA, MARIELA ELIZABETH	Mujer	13
CASTRO, MAYRA	Mujer	3
GRANDE, LUIS	Hombre	2
RIVEROS-VALDES, ANDRES	Hombre	21
SOTO-FAUNDEZ, NATALIA	Mujer	4
PEREZ-MERIDA, LUIS	Hombre	1
ZUNIGA, ALFREDO H.	Hombre	8
TIZNADO, CAMILA	Mujer	2
ORCHARD-CONCHA, MARCOS EDUARDO	Hombre	2
JOHNSON MUNOZ, FELIPE	Hombre	1
LEAL, E.	Hombre	4
OSTRIA-GALLARDO, ENRIQUE	Hombre	3
CAMPOS, FERNANDO	Hombre	1
MACHUCA, JUAN	Hombre	6
VENTHUR, HERBERT	Hombre	25
SOTO, MARIA TERESA	Mujer	1
LOPEZ-NEIRA, LEONARDO RODRIGO	Hombre	3
MONTES, NICOLAS	Hombre	1
GALLEGOS, EDUARDO	Hombre	2
GONZALEZ-CANGAS, MAURO ESTEBAN	Hombre	1
FARIAS-CASTRO, GONZALO ALBERTO	Hombre	1
RODRIGUES-SANTOS, CLEDIR	-	45
JEISON, DAVID	Hombre	43
MUNOZ, RAUL	Hombre	1
MEZA-CALFUNAO, ELIZABETH	Mujer	1
DIAZ-FUENTES, ROLANDO	Hombre	6
FIGUEROA SAAVEDRA, CARLA	Mujer	1
GOMEZ, JAVIERA	Mujer	1
BIZAMA, C.	Mujer	1
KUZYAKOV, YAKOV	Hombre	8
NAHUELPAN, HECTOR	Hombre	1
JORQUERA-FONTENA, EMILIO JOSE	Hombre	12
AGUILA, LUIS	Hombre	17
DE MATHEUS E SILVA, LUIS FERNANDO	Hombre	1
HUILINIR CURIO, VIVIANA	Mujer	1
MARIA VINET, ANA	Mujer	2
MUNOZ, MARIBEL	Mujer	1
MARIA POO, ANA	Mujer	1
QUININIR SALVATICI, L.	-	1
ARDILES, J.	-	1
ANGEL MANSILLA, MIGUEL	Hombre	1
LEAL-MUNOZ, E.	-	6
VERGARA, KAREN	Mujer	1
PALMA, GRACIELA	Mujer	17
AGUILERA, ARIEL	Hombre	9
TORRES-RUIZ, FABIAN A.	Hombre	11
CEBALLOS, DAVID	Hombre	1
NAVARRO ABURTO, BRAULIO	Hombre	4
JANETTE MAYORGA-MUNOZ, CECILIA	Mujer	1
VIVEROS-LOPOMO, JACQUELINE	Mujer	1
RIQUELME SANDOVAL, SANDRA VERONICA	Mujer	1
ORTIZ, MANUEL	Hombre	59
NAVARRETE-VASCONSELLO, JAVIERA	Mujer	9
VASCONCELLOS COSTA, ADRIANA	Mujer	22
MARIO, LARA CAROLINA	Mujer	2
SAAVEDRA-S., ARACELI	Mujer	1
VEUTHEY, CARLOS	Hombre	20
JARA, JAIME	Hombre	1
MENA, PAULA	Mujer	1
OLIVEROS, RENE	Hombre	1
ROJAS-VIDAL, ANGELO	Hombre	1
VALENCIA-ROBLES, CECILIA HERMINDA	Mujer	3
VEGA-FERNANDEZ, GUSTAVO	Hombre	2
PINO AGURTO, KARLA	Mujer	1
CARRASCO-ALARCON, VANESSA	Mujer	16
MARTINEZ SALAZAR, CRISTIAN	Hombre	104
ABANTO-MARIN, MICHEL FRANCISCO	Hombre	2
PEREZ, BEATRIZ	Mujer	1
DIAZ, CLAUDIO	Hombre	1
PEREDO-LOPEZ, HERNAN	-	1
CASTRO, R.	Mujer	2
FONSECA-PRIETO, FRANCISCA	Mujer	1
GARRIDO-CASTILLO, JAIME	Hombre	1
GARCIA-OJEDA, MAURICIO	Hombre	1
GONZALEZ RIVERA, NICOLLE	Mujer	1
MENDEZ VERA, JUAN	Hombre	1
LOZANO C, CLAUDIA	Mujer	1
ARNOUIL SEGUEL, MONICA	Mujer	2
BUSTAMANTE-RIVERA, GONZALO	Hombre	3
HUALA JIMENEZ, LUIS	Hombre	1
CARRELLAN RUIZ, JUAN LUIS	Hombre	3
TRONCOSO TRUJILLO, A.	Hombre	1
HUECHE, CLEMENTINA	Mujer	40
SADARANGANI, KABIR P.	Hombre	1
DIAS, F.	Hombre	67
MARIN, OLIVIA	Mujer	1
VALLE, GISSEL	-	1
HERRERA-BALBOA, SAMUEL	Hombre	4
PEREZ-FUENTEALBA, SET MADIAN	-	8
PACHECO PAILAHUAL, STEFANIE KATLEEN	Mujer	1
LOPEZ DIETZ, SANDRA DEL PILAR	Mujer	1
CANINO AGUERO, TAMARA	Mujer	1
CANIGUAN, NATALIA	Mujer	1
NAVARRO, PABLO	Hombre	98
OCHSENIUS, H.	-	3
DIAZ, ROMMY	Mujer	25
VILLAGRAN-SCHMIDT, MILCA	-	1
ULLOA-VASQUEZ, PRISCILLA	Mujer	1
CARRASCO-MOYANO, RUBEN	Hombre	1
CURITOL, SONIA M.	Mujer	1
DIAZ-ORELLANA, MACARENA	Mujer	1
TRONCOSO-TRUJILLO, ANDRES IGNACIO	Hombre	8
FLORES, I	Hombre	2
GONZALEZ OSORIO, LUIS	Hombre	1
NEGRON, C. P.	-	2
SOBARZO, J. A.	-	2
MENEZES-BLACKBURN, D.	Hombre	7
BARRA, PATRICIO J.	Hombre	26
SANCHEZ-ALONSO, E.	Mujer	10
ZAMORANO, MAURICIO	Hombre	14
GIOJALAS, LAURA	Mujer	1
FINCHEIRA-ROBLES, PAOLA	Mujer	1
PARADA-IBANEZ, MARIBEL	Mujer	1
MALAGA, GERMAN	Hombre	1
GABRIEL CASTILLO, JOSE	Hombre	1
ANTILEO, C.	Hombre	17
VAQUEZ, B.	-	1
BRITO, L.	Hombre	5
FABIOLA-ESCOBAR, VALDEBENITO ALEJANDRA	-	1
CARINE, J.	Hombre	1
VIVAS-REBUELTA, MERCEDES	Mujer	2
VAN DER BORNE, BART	Hombre	1
BURGOS VIDELA, CARMEN GLORIA	Mujer	1
CERDA, ALVARO	Hombre	43
LAMINA, CLAUDIO	Hombre	1
PACHECO HUAIQUIFIL, CARLOS MANUEL	Hombre	1
AGUILAR-FARIAS, NICOLAS	Hombre	96
INFANTE-GRANDON, GONZALO	Hombre	1
SOTO-VASQUEZ, MAURICIO	Hombre	1
GATICA, DARWIN	Hombre	4
PARRA, MARCELO	Hombre	31
SOLIS-LUFI, KATHERIN ARLET	-	2
GARCIA B, MARIA ANGELICA	Mujer	1
JUAN PABLO RIEDEMANN, G.	-	1
CABRERO, PIA	-	1
VERGARA-GONZALEZ, CAROLINA	Mujer	1
CASTILLO-DURAN, CARLOS ALBERTO	Hombre	1
JOHNSON MUNOZ, FELIPE	Hombre	1
HIDALGO, VICTOR	Hombre	1
DOUSSOULIN, ARLETTE	Mujer	25
RIVAS, RODRIGO	Hombre	17
SAIZ, JOSE	Hombre	48
GOMEZ, CESAR GERARDO	Hombre	1
CANALES GONZALEZ, CAROLINA	Mujer	1
FERNANDEZ, SUSANA	Mujer	1
FERNANDEZ, LUIS	Hombre	2
ROA-SANDOVAL, JORGE PATRICIO	Hombre	1
BURGOS-DIAZ, CESAR	Hombre	2
AVILES, J.	Hombre	2
LARA, ALEJANDRO	Hombre	1
ORTIZ, IVAN	Hombre	1
CALABI-FLOODY, MARCELA	Mujer	18
HENRIQUEZ-MUNOZ, JORGE ALBERTO	Hombre	12
FIGUEROA-VILLALOBOS, ELIAS GUSTAVO	Hombre	20
SILVA-WEISS, ANDREA	Mujer	3
SANCHEZ, SERGIO	Hombre	1
ZUNIGA-SILVA, DANIELA PAZ	Mujer	1
SEPULVEDA, BERNARDITA	Mujer	1
MORAGA-NICOLAS, FELIPE	Hombre	3
ORDENES, MATHIAS	Hombre	2
PESCE-GONZALEZ, CRISTIAN EDUARDO	Hombre	18
