Autor	Género	Total de Artículos
HAEMMERLI DELUCCHI, CONSTANCE	Mujer	2
ARANGO, MARTHA	Mujer	1
ARROYO, RODRIGO	Hombre	1
OVIEDO, CARLOS	Hombre	1
TORRES-VALLEJOS, JAVIER	Hombre	1
PERUGA, A.	Hombre	24
ROJAS, R. A. GUZMAN	-	1
CARDENAS-VILLALOBOS, JUAN PABLO	Hombre	1
CONTRERAS-KALLENS, PAMINA	Mujer	3
TAMPE P, VALERIA	Mujer	1
DOCKENDORFF B, IGNACIO	Hombre	1
CALAF, I.	-	1
AEDO, M.	-	1
ANDREANI, D.	-	1
WILDNER, A.	-	1
VILLALON, IGNACIO	Hombre	7
VERDUGO, FERNANDO	Hombre	1
ALVAREZ-RIVAS, CARLA ANDREA	Mujer	2
ROQUE ESPINOSA, JORGE	Hombre	1
NAVARRETE, JORGE	Hombre	3
COVARRUBIAS, TRINIDAD	Mujer	1
ALIAGA-TAPIA, FELIPE	Hombre	1
XIMENA BRIONES, O.	-	1
AGUIRRE, FELIPE	Hombre	1
GLASINOVIC, E.	Hombre	6
GUZMAN, JAVIER	Hombre	1
BENAVENTE, MARIAVICTORIA	-	9
RODRIGUEZ, IGNACIO	Hombre	1
BENAVIDES GONZALEZ, FELIPE	Hombre	1
BASSETT, ANNE S.	Mujer	1
HERNANDEZ-HERNANDEZ, JOSE IGNACIO	Hombre	6
RIVAS, RODRIGO	Hombre	1
ROJAS-HERRERA, MARCELO	Hombre	4
CARACCI, MARIO O.	Hombre	1
LEVANCINI, M.	-	1
LEVANCINI, M.	-	1
EZQUER-ROMERO, EDUARDO FERNANDO	Hombre	42
LESPAY-REBOLLEDO, CAROLYNE ANDREA	Mujer	2
RODRIGUEZ-VIAL, MACARENA R.	Mujer	26
VALENZUELA, NOHELIA	-	7
ARAYA GUZMAN, CAMILA IGNACIA	Mujer	1
BASTIAS-GRUNWALD, DIEGO	Hombre	1
GREZ, JULIO JIMENEZ	Hombre	1
SALAS, CAMILA	Mujer	1
SALOMON, TATIANA	Mujer	1
BARRIENTOS, MAURICIO	Hombre	7
ROJO, DANIEL	Hombre	1
LERNER, DANIEL	Hombre	1
UHRIG, MARKUS	Hombre	3
CABEZAS-OPAZO, FABIAN	Hombre	1
DE LA MAZA-CABRERA, FRANCISCA ANTONIA	Mujer	1
VALDERRAMA, RODRIGO	Hombre	1
RIOS PENAFIEL, MARIA ELVIRA	Mujer	1
CUADRA, BARBARA	Mujer	4
JAIME, F.	Mujer	2
MALUENDA, GABRIEL	Hombre	1
LOPEZ-GONZALEZ, MAURICIO	Hombre	5
