Autor	Género	Total de Artículos
VALLEJOS FABRES, CRISTOBAL ENRIQUE	-	1
IARKOV, ALEX	Hombre	2
LUISA QUARESMAA, MARIA	Mujer	1
GAMONALES, JOSE MARTIN	Hombre	1
IBANEZ GODOY, SERGIO JOSE	Hombre	1
MARTINEZ-HORTELANO, JOSE A.	Hombre	1
IBANEZ, SERGIO J.	Hombre	2
SOTO-ALARCON, SANDRA	Mujer	2
TORRES, JAIRO	Hombre	5
ESTEVEZ, MANUEL LEE	Hombre	3
ROMERO-TOLEDO, HUGO	Hombre	2
INES CARMONA-LOPEZ, MARIA	Mujer	1
GASPAR, PABLO A.	Hombre	1
HILLYARD, STEVEN A.	Hombre	1
ANDERSEN, SOREN K.	-	1
CORCORAN, CHERYL M.	Mujer	1
MARTINEZ, ALDO	Hombre	1
SELAIVE, REINALDO	Hombre	1
ASTORGA, SEBASTIAN	Hombre	1
OLIVARES, PEDRO	Hombre	91
ORTIZ, PEDRO D.	Hombre	3
ARRIAZA, VALERIA	Mujer	1
CRUZ-MARTINEZ, GIBRAN	-	10
DIAZ, ROBERTO	Hombre	49
SCHIEFELBEIN, ERNESTO	Hombre	15
GOMEZ-DE-TEJADA, JESUS	Hombre	1
TORRES-AREVALO, ANGELO SEBASTIAN	Hombre	1
VILLARROEL MUNOZ, ARNOLDO	Hombre	1
CALISTO-ULLOA, N.	Mujer	7
ARANGUIZ, ALEJANDRA	Mujer	6
GARCIA-GORDILLO, MIGUEL A.	Hombre	66
OLAGUNJU, TINUKE O.	-	1
LINARES-FLORES, CRISTIAN	Hombre	13
JIMENEZ PANEQUE, ROSA EUGENIA	Mujer	1
RUIZ-HINCAPIE, LINA MARIA	Mujer	27
URIARTE, EUGENIO	Hombre	53
MOLINA LOPEZ, VICTOR MICHAEL	Hombre	1
VALDES-BADILLA, PABLO	Hombre	1
ARAYA-SASSI, CLAUDIO	Hombre	1
DE TORO, GONZALO	Hombre	4
GUZMAN-MUNOZ, EDUARDO	Hombre	17
PABLO-ROMERO, M.	-	1
MOTA, JORGE	Hombre	1
QUINTANILLA-GOMEZ, RODRIGO ARTHUR	Hombre	54
CASTRO, R.	Hombre	28
SEPULVEDA-VIVEROS, DINO	Hombre	4
AVARIA SAAVEDRA, ANDREA	Mujer	1
PARDO-VARGAS, SANDRA	Mujer	1
SALAZAR, LEDYS	-	1
IRARRAZAVAL, LEONOR	Mujer	1
PABLO BLANCO, JUAN	Hombre	1
RIVERA, YURACID	-	2
FERNANDEZ, MACARENA	Mujer	7
PULGAR-SEPULVEDA, RAUL	Hombre	2
TAPIA-ROJAS, CHERIL CECILIA	-	7
MUNOZ-ORTEGA, MARIELA ELIZABETH	Mujer	13
ESCOFFIER, SIMON	Hombre	2
CARMONA-SAMPER, ESTHER	Mujer	1
SALAS-SANCHEZ, JESUS	Hombre	36
VELASQUEZ-SIERRA, EVER ALBERTO	-	1
SANABRIA-MARTINEZ, GEMA	Mujer	1
CANETE, A.	Hombre	3
FIGUEROA SAAVEDRA, CARLA	Mujer	3
LOBOS ERAZO, GABRIELA	Mujer	1
OSSES TIZNADO, FERNANDA	Mujer	1
PICHUANTE LILLO, CARLA	Mujer	1
SILVA CASTRO, FRANCISCA	Mujer	1
GARCIA-RUBIO, JAVIER	Hombre	49
MARTINS DE OLIVEIRA, VALMIR	Hombre	4
QUINTANILLA, RAMON	Hombre	1
MOLINERO GONZALEZ, OLGA	Mujer	1
GOMEZ C, ROSSANA	Mujer	1
JEREZ F, TATIANA	Mujer	1
LAGOS H, ROBERTO	Hombre	1
PACHECO P, EVELYN	Mujer	1
PEREZ C, CAMILA	Mujer	1
BOLADOS, PAOLA	Mujer	2
BOLL HENRIQUEZ, VALERIA	Mujer	1
ROMAN, ROCIO	Mujer	33
DENIS-ALPIZAR, OTONIEL	-	38
ALEJANDRO CARDENETE-FLORES, M.	-	1
NAVARRO ABURTO, BRAULIO	Hombre	4
ARENAS-BERMUDEZ, JORGE PATRICIO	Hombre	1
NAVARRETE-VASCONSELLO, JAVIERA	Mujer	3
SMOK-SOTO, MARIA CAROLINA	Mujer	1
GAJARDO, PAOLA	Mujer	1
PENA-RAMOS, JOSE ANTONIO	Hombre	19
CASASSUS, MARTIN	Hombre	2
MADRID-GOMEZ, CARLOS ANDRES	Hombre	1
GONZALEZ, JAIME A.	Hombre	2
MICHAEL MOLINA, VICTOR	Hombre	1
ARAVENA RODRIGUEZ, BRANDON LUIS	Hombre	1
MARTINEZ ROCO, CARLOS ALEJANDRO	Hombre	1
ROJAS PEREZ, MYRIAM	Mujer	1
TOMAS-ZAPICO, CRISTINA	Mujer	2
ARAYA-HERMOSILLA, RODRIGO	Hombre	1
SADARANGANI, KABIR P.	Hombre	32
REYES-ACEVEDO, MIGUEL	Hombre	1
TORO, VICTOR	Hombre	1
CHAVEZ, GUSTAVO	Hombre	1
CANIUQUEO-VARGAS, ALEXIS	Hombre	1
VILLORIA, ERICA	Mujer	2
RODRIGUEZ-CASTRO, FERNANDO	Hombre	1
LAFUENTE-SANCHEZ, JOSE VICENTE	Hombre	29
OLIVA-GUTIERREZ, CAROLINA ANDREA	Mujer	1
MARTIN-CONSUEGRA, DAVID	Hombre	15
MICHEA, S.	Hombre	5
MUNOZ-VELASCO, PEDRO	Hombre	43
NAVARRO, PABLO	Hombre	32
ECHEVERRIA-MORAN, VALENTINA	Mujer	6
MACHUCA CONTRERAS, FELIPE ALIRO	Hombre	20
ZAPATA AQUEVEQUE, C. A.	Mujer	1
AMADOR, C.	Hombre	11
SOLER, CONSUELO	Mujer	1
FERRER ORTS, ALBERT	Hombre	1
HERNANDEZ-PADILLA, JOSE MANUEL	Hombre	1
ROJAS BOETTNER, ANDRES	Hombre	1
SALVADOR SOLER, NOEMI	Mujer	22
GRP PROF EDUC FIS	Corporación	1
GIL, MARIONA	-	21
ROSALES JUBAL, EDUARDO	Hombre	2
VAQUEZ, B.	-	1
BRITO, L.	Hombre	3
LAGOS, SEBASTIAN	Hombre	1
NAVARRO, LAURA	Mujer	6
PALMA-TRARO, FELIPE HERNAN	Hombre	2
YANEZ, FRANKLIN	Hombre	1
SUNKEL, CARLOS	Hombre	1
SILVA-ORELLANA, RAFAEL	Hombre	2
DEVAUD, VICTORIA KLOCK	Mujer	1
SALVADOR-SOLER, NOEMI	Mujer	1
VALDES-BADILLA, PABLO	Hombre	1
ALARCON, VICTOR	Hombre	1
CONCHA-OLMOS, JACQUELINE	Mujer	1
ROSALES-VERA, MARCO	Hombre	1
ONATE, GLORIA	Mujer	8
SALAZAR, CLAUDIA S.	Mujer	1
BOSMAN, CONRADO A.	Hombre	4
PEREZ-GUTIERREZ, MIKEL	Hombre	7
FUDERS, F.	Hombre	1
GRAVEZ, BASILE	Hombre	1
CHAVEZ-GARCIA, FRANCISCO JOSE	Hombre	1
VALENCIA CARRASCO, MANUEL JOSE	Hombre	1
MASBERNAT-MUNOZ, PATRICIO	Hombre	11
VERGARA-PULGAR, KATIANA	-	2
