Autor	Género	Total de Artículos
MORA, OSCAR A.	Hombre	2
ANDRADE-DELGADO, LORENZO IVAN	Hombre	4
BOBADILLA, MARCELO I.	Hombre	1
OSORIO, VERONICA N.	Mujer	1
ASENCIO, GLADYS	Mujer	10
HERNANDEZ-GONZALEZ, CAROLINA JIMENA	Mujer	1
IRIARTE, AGUSTIN	Hombre	1
HUOVINEN, PIRJO	Mujer	7
PEREZ-SCHULTHEISS, JORGE	Hombre	3
DELAMAZA, GONZALO	Hombre	23
MANSILLA-VILLARROEL, JOSE EDMUNDO	Hombre	2
OSINUBI, A. A.	-	1
CARDENAS, ROSY	Mujer	1
RAMIREZ, LORENA	Mujer	1
TERREAU, A.	Hombre	2
HINZPETER-GONZALEZ, IVONNE	Mujer	7
RETAMAL, FRANCISCO	Hombre	1
MEDINA-LEYTON, RIGOBERTO DEL CARMEN	Hombre	26
CODJAMBASSIS, JOSE	Hombre	1
GUAITRO-HUILITRARO, SANDRA JACQUELINE	Mujer	1
OCHSENIUS-RIQUELME, CARLOS	Hombre	3
FIGUEROA, HERIBERTO	Hombre	1
ESPINOZA-ALVARADO, RENE PATRICIO	Hombre	1
CARDENAS, NELSON H.	Hombre	1
COUVE, ENRIQUE	Hombre	1
GALLARDO, GIOVANA	-	2
BERISTAIN, P.	-	1
JARAMILLO, MARCELA	Mujer	1
STEPHENSON, JESSICA FRANCES	Mujer	1
BAQUEIRO-CARDENAS, ERICK R.	Hombre	1
RIGOBERTO, MEDINA	Mujer	1
MAYORGA, SONIA	Mujer	1
CARVAJAL-TRIGO, JUAN	Hombre	9
VILLARROEL-MANCILLA, ADRIAN PATRICIO	Hombre	2
DIAZ-CARRASCO, OSCAR	Hombre	8
CAQUEO, ARNALDO	Hombre	1
SANTOS-PAVLETIC, GERSON D.	Hombre	1
ROJAS, E.	-	1
MESA-MESINA, FRANCISCO RICARDO	Hombre	4
GUZMAN, ALFONSO	Hombre	1
RUDOLPH, ERICH H.	Hombre	19
MARTINEZ, ANDREA W.	Mujer	3
VARELA-ZAPATA, DANIEL ABRAHAM	Hombre	26
ADELAKUN, E. A.	-	1
NAVARRETE, FLORENCIA	Mujer	1
ARRIAGADA, SERGIO E.	Hombre	2
PEREZ-VALDES, MARGARITA CECILIA	Mujer	1
ALVAREZ-SANTULLANO BUSCH, PILAR B.	Mujer	7
BUSCHMANN, AH	-	2
GUIDO, ASENCIO-GALLARDO	-	1
RAMIREZ-CAMPILLO, R.	-	1
GOMEZ BURGOS, ERIC	Hombre	1
ABELLO ROMERO, JUAN	Hombre	2
CARNEIRE, ANA PAULA B.	Mujer	1
RAIMILLA, VICTOR	Hombre	11
BARRIO, JOSE	Hombre	1
YEVENES, M	Hombre	6
USANDIZAGA, SARA	Mujer	7
SANDOVAL MOLINA, SOLEDAD	Mujer	1
ELZEL, L.	-	1
CASAS, J.	-	1
MARIN, JAVIER	Hombre	1
RODRIGUEZ, PABLO	Hombre	1
GALLARDO-FUENTES, FRANCISCO	Hombre	23
BILBAO, RODRIGO	Hombre	1
IWAMA, ALLAN YU	Hombre	7
LAGOS, R.	Hombre	3
STUECKRATH, ROSEMARIE	Mujer	2
HERNANDEZ, ASTRID	Mujer	2
SEPULVEDA-OLIVA, VIVIANA VALESCA	Mujer	2
SURA, MARTINEZ	-	1
ANAZCO, MARK A.	Hombre	1
MENENDEZ, YUNEXIS	-	1
MADELAINE, MARIA	Mujer	1
PAVIE-NOVA, ALEX	Hombre	9
RUBIO-BENITEZ, CLAUDIA	Mujer	2
OJEDA-ARAVENA, ALEX	Hombre	18
RICARDO, MORALES	-	1
SILVA, JOSE	Hombre	6
STELA, PAULA	Mujer	1
ESPINOZA PASTEN, LAURA	Mujer	1
PILQUIMAN-VERA, MARISELA	Mujer	2
CABRERA-CAMPOS, GUSTAVO	Hombre	1
BAVESTRELLO, ITALO	Hombre	1
KALAZICH, JULIO	Hombre	2
RIQUELME, VERONICA	Mujer	1
GEBAUERL, PAULINA	Mujer	1
TERRA, PEREIRA	-	1
CASTRO, ALDO ARRIAGADA	Hombre	1
RIOS-HENRIQUEZ, CATALINA	Mujer	8
RETAMAL MALDONADO, ALEJANDRO	Hombre	3
NEGRON MOLINA, M.	Hombre	1
PEREIRA BERRIOS, R.	Mujer	2
CARTER-BELTRAN, J.	Hombre	4
MINTE MUNZENMAYER, ANDREA	Mujer	3
PARRA SALDIAS, MARIBEL	Mujer	1
GONZALEZ SIERRA, EDGARDO	Hombre	1
RIQUELME CONTRERAS, VERONICA	Mujer	1
ARRIAGADA ARRIAGADA, ANGELICA	Mujer	1
PIZARRO-UBILLA, ENRIQUE	Hombre	1
LOPEZ ALVEAR, JORGE	Hombre	1
MANCILLA FERNANDEZ, GUILLERMO	Hombre	1
ESPINOZA-MORAGA, SORAYA	Mujer	1
BARRIA ALVIAL, YESSICA	-	1
LEIVA, GERMAN	Hombre	1
ZELADA, SARA	Mujer	1
NÚÑEZ PERTUCÉ, MYRIAM	Mujer	1
HENRÍQUEZ ALVARADO, VERÓNICA	Mujer	1
VILLARROEL OJEDA, YANETH	-	1
DURÁN-MIGLIARDI, CARLOS	Hombre	6
GANGA-CONTRERAS, FRANCISCO A.	Hombre	1
GANGA CONTRERAS, FRANCISCO	Hombre	1
ALARCÓN HENRÍQUEZ, NANCY	Mujer	1
GANGA-CONTRERAS, FRANCISCO	Hombre	1
YÁÑEZ VALENZUELA, CLAUDIO RAMÓN	Hombre	1
NAPOLITANO R., CAYETANO	Hombre	1
BABALOLA KADIRI, AKEEM	Hombre	1
DELE OLOWOKUDEJO, JAMES	Hombre	1
ORELLANA, JOSÉ I	Hombre	1
VILUGRÓN, JONATHAN	Hombre	3
SOTO, OSCAR	Hombre	3
COUVE, ENRIQUE	Hombre	1
SALDÍVAR, JUAN MANUEL	Hombre	1
VILLANUEVA GALLARDO, SANDRA	Mujer	1
ÁLVAREZ ABEL, RICARDO	Hombre	1
THER RÍOS, FRANCISCO	Hombre	1
CARRIER, ALAIN	Hombre	1
RODADO AMARIS, ARMANDO	Hombre	1
MARTÍNEZ, DAVID R.	Hombre	1
VARELA, DANIEL	Hombre	1
PAREDES P., JUAN PABLO	Hombre	1
ORTIZ RUIZ, NICOLÁS	Hombre	1
PAREDES, JUAN PABLO	Hombre	2
ESPINOZA MORAGA, SORAYA	Mujer	2
VIVANCO MUÑOZ, RAMÓN	Hombre	2
VELIZ BURGOS, ALEX	Hombre	1
VARGAS PEÑA, ANTONIO	Hombre	2
MARTÍNEZ NEIRA, CHRISTIAN	Hombre	1
CÓRDOVA - RIVERA, GABRIELA	Mujer	1
PUIGMAL, PATRICK	Hombre	1
THEZÁ MANRÍQUEZ, MARCEL	Hombre	4
DELAMAZA ESCOBAR, GONZALO	Hombre	2
FLORES CÁCERES, DANIEL	Hombre	2
GAC JIMÉNEZ, DANIELLA	Mujer	4
ÁLVAREZ, MARÍA CATALINA	Mujer	1
STUARDO RUIZ, GALICIA	-	1
COLLAO NAVIA, DANIELA	Mujer	1
DÍAZ L, GUILLERMO	Hombre	1
CÓRDOVA RIVERA, MARÍA GABRIELA	Mujer	2
GAETE FISCELLA, JOSÉ MANUEL	Hombre	1
