Autor	Género	Total de Artículos
GAJARDO, GUSTAVO BUSTOS	Hombre	2
GUERRA, MARÍA ÁNGELA CIFUENTES	Mujer	1
ALVARADO-PETERSON, VOLTAIRE	Hombre	1
ORREGO, CAMILA FERNANDA ANDRADE	Mujer	1
ROSAS, VLADIMIR	Hombre	1
SEMBLER, CAMILO	Hombre	1
ARÁNGUIZ, TAMARA ANTONIETA VIDAURRAZAGA	Mujer	3
ZARZURI CORTÉS, RAÚL	Hombre	2
RETUERTO, IRIA	Mujer	1
GLASS, PENELOPE	Mujer	1
GUZMAN, ESTEFANIA	Mujer	1
DUMAS, TERESITA	Mujer	1
FORMANTEL, ANDREA	Mujer	1
POZO, FERNANDA	Mujer	1
SEMBLER, CAMILO	Hombre	1
GÓMEZ, RODRIGO ARAYA	Hombre	1
JEANNERET BRITH, FRANCISCO	Hombre	2
CABALUZ, J. FABIAN D.	-	1
FIGUEROA RODRIGUEZ, GERARDO	Hombre	1
SAGREDO MAZUELA, OMAR LUIS	Hombre	1
JEANNERET, FRANCISCO	Hombre	2
SANCHEZ, CECILIA	Mujer	1
FRIAS, CAROLINA	Mujer	1
VARGAS, VALENTINA BULO	Mujer	1
CELIS BUENO, CLAUDIO	Hombre	7
VIDAURRÁZAGA-ARÁNGUIZ, TAMARA	Mujer	2
FIGUEROA RODRÍGUEZ, GERARDO	Hombre	1
RAVANAL MORENO, EDUARDO	Hombre	1
GONZALEZ-MEYER, RAUL	Hombre	1
PINCHEIRA, IVAN T.	Hombre	1
GALLARDO, MILENA	Mujer	1
PROSSER BRAVO, GABRIEL	Hombre	1
COFRE SCHMEISSER, BORIS	Hombre	2
LOYOLA AVILES, MARCELO	Hombre	1
PEREIRA, ANDRES DURAN	Hombre	1
ITURRIAGA, KATHERINE MATURANA	Mujer	1
DUCASSE, J. FABIAN CABALUZ	-	1
CHAN, CAROL	Mujer	2
SEMBLER, CAMILO	Hombre	6
VERA, ANTONIETA	Mujer	1
VEGA HENRÍQUEZ, MARIO	Hombre	1
PROSSER BRAVO, GABRIEL	Hombre	3
COFRÉ-SCHMEISSER, BORIS	Hombre	1
ZAMORA ESTAY, DIEGO	Hombre	2
VICENCIO, TAMARA	Mujer	1
ESTAY, DIEGO ZAMORA	Hombre	1
ACERO, NIBALDO	-	2
SCHMEISSER, BORIS COFRÉ	Hombre	1
AVILÉS, MARCELO LOYOLA	Hombre	1
FERNANDEZ DROGUETT, FRANCISCA	Mujer	1
SEMBLER REYES, CAMILO	Hombre	1
FAJARDO, ROXANA HORMAZÁBAL	Mujer	2
CÓRDOBA, PILAR GUZMÁN	Mujer	1
ALFARO**, TUILLANG YUING	-	1
LOPEZ, FELIPE A.	Hombre	2
DURÁN M., FRANCISCA	Mujer	1
FIGUEROA-FLORES, XIMENA	Mujer	1
GARCIA SOTO, JOSE FERNANDO	Hombre	1
ZURITA GARRIDO, FELIPE	Hombre	1
CONTRERAS PAINEMAL, CARLOS	Hombre	1
DIAZ, MONICA	Mujer	1
ORELLANA YANEZ, JOSE	Hombre	2
FIGUEIREDO, ANA	-	1
MUNDACA GÓMEZ, RODRIGO ANDRÉS	Hombre	1
HERNANDEZ, MARTA	Mujer	1
LOPEZ, ANA	Mujer	1
CONTRERAS, PAULA	Mujer	6
BUSTOS, GUSTAVO	Hombre	1
ALTAMIRANO, CAROLINA	Mujer	1
ORELLANA YÁÑEZ, JOSÉ	Hombre	1
BONILLA, NICOLÁS	Hombre	1
ESCALONA THOMAS, DANIELA	Mujer	1
OLIVA, MARÍA ELENA	Mujer	1
MARDONES, ANTONIA	Mujer	3
CABALUZ, FABIAN	Hombre	1
ROJAS, FELIPE	Hombre	1
FERRANDO, MIRIAM	Mujer	1
HORMAZABAL-FAJARDO, ROXANA	Mujer	1
QUEZADA, JAVIERA	Mujer	1
