Autor	Género	Total de Artículos
JOSE FRUGONE, MARIA	Mujer	1
TIMMERMANN, TANIA	Mujer	1
EINISMAN, HELLY J.	Mujer	1
ENGELBERGER, FELIPE	Hombre	11
DAVID AMAYA-ESPINEL, JUAN	Hombre	2
MEISSNER-HAECKER, ARTURO	Hombre	12
PIZA, CRISTOBAL	-	3
CONDEZA-DALLORSO, ANA RAYEN	Mujer	5
HERRADA-HIDALGO, NADIA	Mujer	2
BARROS-FRIZ, CAMILA	Mujer	1
DEPOORTERE, DENISE	Mujer	1
MALAVER, LUCINA	Mujer	1
FAUNDEZ-CONTRERAS, JENNIFER	Mujer	2
BRANDAN-SIQUES, ENRIQUE HECTOR	Hombre	77
VALDES, HECTOR	Hombre	1
MUNOZ-PEREZ, JOSE LUIS P.	Hombre	3
OROZCO, HERNAN	Hombre	1
CREMPIEN, JORGE G. F.	Hombre	25
ZANOCCO SOTO, PIERINA	Mujer	1
GOTELLI, CLEMENTE	Hombre	2
ESCAURIAZA, CRISTIAN	Hombre	46
ARCE, MAXIMILIANO	Hombre	5
GALLEGUILLOS, MACARENA	Mujer	1
VELASQUEZ, ETHEL	Mujer	1
CAUTIVO, KELLY	Mujer	15
SAEZ, CLAUDIA	Mujer	49
ENCINAS, FELIPE	Hombre	22
RASCHILLA, MAITE	Mujer	1
DE LA PAZ FAUNDEZ, MARIA	Mujer	2
THIERMANN, ALFREDO	Hombre	3
BONCOMPTE, GONZALO	Hombre	16
MESIAS-SALAZAR, ANGELA	Mujer	7
QUIROZ, M.	Hombre	8
WANG, CHUN-JING	-	7
ANTONIO RAMIREZ, MARCO	Hombre	1
GOMEZ, JUDITH	Mujer	1
AEDO, AXCEL	-	1
GARCHITORENA, MARIA	Mujer	1
CHIARELLO, DELIA	Mujer	1
CORNJEO, CECILIA	Mujer	1
LEPEZ, MACARENA	Mujer	3
CASTILLO-GALAN, SEBASTIAN	Hombre	9
JESUS SAN MARTIN, MARIA	Mujer	1
MALDONADO, ARMANDO	Hombre	1
RAMIREZ-GALLARDO, MARCO ANTONIO	Hombre	11
GUZMAN, CRISTOBAL	Hombre	18
ARENALDI PERISIC, GHIO	-	1
PARDO, LUIS M.	Hombre	1
RIOS, IGNACIO	Hombre	1
VALDIVIA, GONZALO	Hombre	99
VYHMEISTER, STEFANIE	Mujer	4
AGOSTINIS, GIOVANNI	Hombre	8
HOCES DE LA GUARDIA, SOLEDAD	Mujer	1
CARDENAS, LINA M.	Mujer	2
BRUGNOLI, PAULINA	Mujer	1
JELVEZ, PAULINA	Mujer	1
TORO, LUIS	Hombre	1
VILLANUEVA, FRANCISCO	Hombre	3
