Autor	Género	Total de Artículos
PINO CASTILLO, PATRICIO ANDRES	Hombre	1
ORMENO HOFER, CLAUDIA	Mujer	1
PEREZ-WILSON, PATRICIA	Mujer	9
SOTO FAJARDO, CHRISTIAN	Hombre	1
CARRASCO BERNAL, MACARENA	Mujer	1
APPEL, JAVIERA	Mujer	2
RAMIREZ, MACARENA	Mujer	1
NEIRA, NATALY	Mujer	2
NEIRA, FERNANDA	Mujer	2
LOYOLA, CAMILA	Mujer	13
ULLOA-MUNOZ, NATALIA	Mujer	62
VERA-CALZARETTA, ALDO	Hombre	16
MOENA, DANIEL	Hombre	1
FARHANG, MARYAM	Mujer	1
DIAZ, EDUARDO	Hombre	1
FUENTES, FRANCISCO F.	Hombre	1
BURICH OYARZUN, YASNA	-	1
ESCRIBANO, D. E.	Mujer	7
TAPIA, FRANCISCA	Mujer	1
NIELSEN, SVEN N.	Hombre	1
ESPINOZA VARGAS, MAURICIO	Hombre	1
BASTIAS, FRANCISCO	Hombre	1
RAMIREZ, J.	Hombre	5
PEREIRA-VALENZUELA, LUCIANO IVAN	Hombre	5
LEAMAN, FELIX	Hombre	4
MORAN, CAMILA	Mujer	1
MUNOZ-MUNIZ, FRANCISCO	Hombre	4
MARINEZ-SANCHEZ, CESAR	Hombre	2
NAVARRETE, CAMILA	Mujer	1
RIEDEMANN, JAVIER A.	Hombre	5
ANAYA, V.	Mujer	8
REALES, C.	Hombre	1
RUIZ-BAIER, R.	Hombre	5
AGUAYO, RODRIGO	Hombre	5
MONTECINOS-GULA, ALDO MANUEL	Hombre	25
MORENO, NICOLAS	Hombre	1
PASCUAL, RODRIGO	Hombre	7
USUBA, J.	Hombre	9
MEDINA DURAN, ROSA	Mujer	9
TELLES QUEZADA, NATALY	Mujer	1
INOSTROZA ARAOS, MARIA-JESUS	Mujer	7
VILLARROEL, CARLOS A.	Hombre	1
RODRIGUEZ-SERRAN, ENRIQUE	Hombre	1
BERROCAL, CAMILA	Mujer	1
CARRASCO, NOELIA	Mujer	17
MORALES, CAMILA	Mujer	1
PARRA, JUAN CARLOS	Hombre	3
CEBALLOS VASQUEZ, PAULA	Mujer	1
COBO-RENDON, RUBIA	-	28
CERDA, FRANCISCO	Hombre	1
CABEZAS GONZALEZ, MIRTHA ELIZABETH	Mujer	1
PINTO, CRISTINA	Mujer	8
FUENTES-VILLALOBOS, FRANCISCO	Hombre	11
CASTRO, ARIEL F.	Hombre	29
CARRASCO, DIEGO	Hombre	1
CORREA, CHRISTIAN	Hombre	10
PINO ALBORNOZ, ANYELA PAOLA	-	1
SEPULVEDA, J.	-	1
ROBERTO, I.	-	1
VICTORIANO, M.	-	1
CID, P.	-	1
VENEGAS, F.	Hombre	1
RODRIGUEZ, VALERIO	Hombre	1
SAAVEDRA, RICARDO	Hombre	3
HENRIQUEZ-PUENTES, PATRICIA	Mujer	22
QUIROZ, J.	Hombre	2
RABANAL-LEON, WALTER A.	Hombre	11
GARCES, H.	Hombre	6
LOPEZ, R.	-	1
PEZOA, J.	Hombre	61
RODRIGUEZ-LOPEZ, LIEN	Mujer	12
GALLARDO-RODRIGUEZ, JUAN J.	Hombre	12
ASTUYA-VILLALON, ALLISSON	Mujer	33
AVELLO-FONTALBA, VERONICA	Mujer	3
ULLOA-JOFRE, VIVIANA	Mujer	1
PEREZ HUENTEO, CAMILA ALEJANDRA	Mujer	3
LEIVA, C.	Hombre	1
RAMIREZ-PIZARRO, FRANCISCO	Hombre	1
HERNANDEZ-ORELLANA, CLAUDIO	Hombre	1
MADRID, VERONICA	Mujer	1
LOFA, A.	-	1
MATUS-CASTILLO, CARLOS	Hombre	1
POLO, EFRAIN	Hombre	2
SIDDHESWARAN, R.	Hombre	13
GONZALEZ-SALDIA, R. R.	-	1
SOTO, C. L.	-	1
FRANCO MARIN, LUIS	Hombre	4
BACIGALUPE, GONZALO	Hombre	2
LARA, FELIPE	Hombre	2
FIGUEROA, TORIBIO	Hombre	9
MORENO-SWITT, ANDREA, I	Mujer	1
CISTERNA-OSORIO, PEDRO	Hombre	2
MONTECINO, HENRY D.	Hombre	14
CUEVAS, AHARON	Hombre	2
ALBERDI, MIREN	Mujer	1
LIZAMA SCHMEISSER, NICOL	Mujer	1
MARTIN, N. F.	Hombre	6
FERRADA, LUCIANO	Hombre	33
SALAZAR-MARTINEZ, KATTERINE ANDREA	Mujer	53
QUEZADA, T. P.	Mujer	2
MARTINEZ, JAVIER	Hombre	1
VERGARA, E. G.	-	1
AGUILERA, R.	Hombre	2
LORETO ALARCON-RODRIGUEZ, MABEL	Mujer	1
DELPINO CHAMY, MONTSERRAT	Mujer	3
VALESKA FERNANDEZ-CASTILLO, SANDRA	Mujer	1
SOTO-ABARZUA, JOCELYN	Mujer	1
CESAR RIOS-SAUCEDO, JULIO	Hombre	2
ACUNA-CARMONA, EDUARDO	Hombre	59
MAYELA, SERRANO	-	1
AURORA, PATRICK	Hombre	1
RUBIO, CECILIA	Mujer	1
MUNOZ, CAROLINA	Mujer	1
KOZLOWSKI, SZYMON	Hombre	1
HERRERA-CAMUS, RODRIGO	Hombre	47
SEPULVEDA-ALLENDE, HECTOR HITO	Hombre	42
PAUCHARD-CORTES, ANIBAL	Hombre	161
ZAPANA, FRANKLYN	Hombre	1
WILLIAMS, PAMELA	Mujer	23
WALTER, GERARDO	Hombre	1
RIVERA, RODRIGO	Hombre	1
RODRIGUEZ F, MARIO	Hombre	1
SCHIAPPACASSE ULLOA, J.	-	1
VERGARA-MERINO, BEATRIZ	Mujer	2
ROMERO, MARIO	Hombre	1
FREIRE, JOSE	Hombre	1
MARRERO, LESTER	Hombre	3
MARTINEZ, FERNANDO	Hombre	1
AWAD, ALIA	Mujer	1
CUBO DELGADO, SIXTO	Hombre	1
OSORES, VICTOR	Hombre	2
PETERMANN-ROCHA, FANNY	Mujer	7
MARQUEZ PRADENAS, CAMILA	Mujer	1
BRINTRUP, KATE	Mujer	2
FELEZ-BERNAL, JORGE	Hombre	4
YEVENES, MARIELA A.	Mujer	10
CASTILLO, CLAUDIA	Mujer	1
JAIME, MARCELA	Mujer	29
DE LA BARRA VIVALLOS, LUIS	Hombre	1
VERGARA-BARRA, PABLO	Hombre	9
BOUDON ARANEDA, JAVIERA IGNACIA	Mujer	1
PARRA, MARCO	Hombre	1
SEGOVIA, RICARDO A.	Hombre	6
VERA, NICOLAS	Hombre	2
DURAN, FELIPE	Hombre	1
SOTTORFF, IGNACIO	Hombre	5
HE, Y.	-	1
INOSTROZA, DANIEL	Hombre	1
HENRIQUEZ, BERTA	Mujer	6
LEAL, Y.	-	2
AGUILAR, A.	-	1
PEREIRO, P.	-	1
SANTIBANEZ, NATACHA	Mujer	1
PARRA-VALENCIA, ESTEBAN	Hombre	2
VOHRINGER-MARTINEZ, ESTEBAN	Hombre	51
TORRES, CARLOS E.	Hombre	1
FERRES, LEONARDO ADRIAN	Hombre	13
FIGUEROA, CARLOS R.	Hombre	7
MERINO, PAOLA	Mujer	1
FIERRO, PABLO	Hombre	14
VALDOVINOS, CLAUDIO	Hombre	31
RUIZ DE GAMBOA, MARGARITA	Mujer	4
FIGUEROA, JAIME	Hombre	2
MULLER, NIELS	Hombre	1
CARRIER, MARION	Mujer	8
ABELLO R, RUBEN	Hombre	1
LAGOS H, IRMA	Mujer	1
CONTRERAS S, YASMINA	Mujer	1
ORMAZABAL-VALLADARES, VALESKA ALEJANDRA	Mujer	35
CERDA-MORALES, GAMALIEL	-	1
BEAS, NELSON	Hombre	1
MUNOZ-VARGAS, MARIA CRISTINA	Mujer	21
CUEVAS, B.	-	1
CISTERNA, C.	-	1
CRUCES, W.	-	1
BUSTOS, L.	-	1
CEBALLOS, K.	Mujer	2
CANARIO, N.	-	1
SOTO, M. F.	-	1
CEBALLOS SANHUEZA, K.	-	1
CANARIO SEGUEL, N.	-	1
MANRIQUEZ VIDAL, C.	Hombre	3
SOBARZO MARTINEZ, P.	-	2
RIQUELME MOYA, M.	-	1
CARO ASENJO, F.	-	1
CHAVEZ RAIMANN, O.	-	1
PEREZ GRANDON, C.	-	1
MENDOZA MARTINEZ, CARLOS	Hombre	1
CID, CARLA	Mujer	1
LLANOS-CONTRERAS, ORLANDO	Hombre	1
KUMAR, JEYAGOPAL RAM	-	1
RETAMAL, JUAN C.	Hombre	1
USLAR-VALLE, NICOLE	Mujer	1
TRINCADO, GUILLERMO	Hombre	1
MUNDACA, DIEGO	Hombre	2
VALDIVIA-PERALTA, MARUZZELLA	-	4
CONTRERAS-SOTO, RODRIGO, I	Hombre	5
NAVARRO SALDANA, GRACIA	Mujer	2
GONZALEZ NAVARRO, MARIA-GRACIA	-	2
CAMILO GARCIA-RIVERA, RENE	Hombre	1
CARRILLO-VARELA, ISABEL ALEJANDRA	Mujer	15
LEON-LOBOS, PEDRO MAURICIO	Hombre	1
ALDAY, JOSU G.	Mujer	1
MENDEZ, PAUL E.	Hombre	4
CEA, R.	-	2
MAUREIRA, FABIOLA	Mujer	4
MEYER, FELIPE	Hombre	9
FUENTEALBA, CLAUDIA	Mujer	11
RUIZ, EDUARDO A.	Hombre	5
SILVA O., MARIO	Hombre	1
YISSEDT LARA-DIAZ, LEIDY	Mujer	1
VIDAL GUTIERREZ, DAISY ANGELICA	Mujer	3
GERDING, JAVIERA	Mujer	1
PEDREROS, ALBERTO	Hombre	5
OLIVARES, TAPIA	-	1
CASTILLO-SALAZAR, MIGUEL	Hombre	2
JOFRE SEGUEL, ILSEN ALEJANDRA	-	1
GOMEZ-VARGAS, BRYAN ANDRES	Hombre	9
MARTIN, SERGUEI ALEJANDRO	Hombre	1
CIFUENTES, JOSE	Hombre	3
MARIN, MILTON	Hombre	3
PRIETO, YASMANY	-	8
BOETTCHER, NICOLAS	Hombre	4
ZAPATA, ANNABELLA	Mujer	1
TORO M, SERGIO	Hombre	1
TIAN PEDREROS-ROSALES, CRIS	Hombre	1
CAMENT-MUNOZ, RENE	Hombre	1
MUELLER-HENRIQUEZ, NATALIA	Mujer	1
PINEIRO, MAIKEL	Hombre	1
TREISTER, EZEQUIEL	Hombre	68
MOLINA, CLAUDIO	Hombre	3
URRUTIA BRIONES, HOMERO ENRIQUE	Hombre	3
ABARZUA ORTIZ, LESLIE ESTER	Mujer	1
RIVERA HERRERA, ORLANDO	Hombre	2
FIGUEROA, FABIAN A.	Hombre	11
GONZALEZ-TEUBER, MARCIA	Mujer	1
CID HIDALGO, JUAN DANIEL	Hombre	1
SCHAFER FAULBAUM, ANDRES	Hombre	1
PEYRIN FUENTES, CONSUELO	Mujer	1
CUEVAS, MAGDALENA	Mujer	4
BOLADOS, GUSTAVO	Hombre	1
FARKAS, CHAMARRITA	-	2
ELSO, MARÍA-JOSÉ	-	1
TRIVIÑO F., LORETO	Mujer	1
RAMOS G., PATRICIA	Mujer	1
MARÍN D., MARTA	Mujer	1
VALIN FENANDEZ, MEYLI	-	8
ANTONIO NOCETTI, FRANCISCO	Hombre	1
VALENZUELA, MARIO	Hombre	1
GONZALEZ-MAUREL, OSVALDO	Hombre	1
RODRIGUEZ, INES	Mujer	1
TORRES, VIVIANA I.	Mujer	4
PESENTI, H.	Hombre	2
CAMPOS, VALERIA	Mujer	13
POZA-RETAMAL, CRISTIAN	Hombre	4
AWAD-CARRILLO, ALIA	Mujer	1
GONZALEZ-SALDIAS, FERNANDA	Mujer	2
RAIN-FRANCO, ANGEL	Hombre	4
CARRERA, VANIA	Mujer	1
CARDENAS, PAOLA	Mujer	3
SIMIRGIOTIS, MARIO J.	Hombre	2
PEREZ, F.	Mujer	1
VARELA, ANDREA I.	Mujer	1
SAAVEDRA, P.	Mujer	7
MEZA, C.	-	1
VEJAR ASEM, RODRIGO	Hombre	6
ARAVENA GAETE, MARGARITA	Mujer	1
PINTO GUEVARA, ARTURO	Hombre	1
REYES-REYES, FERNANDO TEDDY	Hombre	4
INZUNZA-MELO, BARBARA	Mujer	1
BUSTAMANTC-DURAN, CAROLINA	Mujer	1
MATUS-BCTANCOURT, OLGA	Mujer	1
RAMIREZ, WAGNER	Hombre	7
BRAVO-OVALLE, VIVIANA MARIELA	Mujer	1
GORSKI, K.	Hombre	9
EUGENIA CASANUEVA, MARIA	Mujer	1
HINOJOSA, A.	Mujer	1
FUENTES-SEPULVEDA, JOSE	Hombre	14
CRUCES, NATALY	Mujer	2
CARTES-RODRIGUEZ, EDUARDO	Hombre	3
SALGADO, PABLO	Hombre	12
ALARCON, RUBEN	Hombre	2
CSATO, GYULA	Hombre	3
CACERES-CORREA, ISMAEL	Hombre	2
GARCIA-GOMEZ, CATALINA	Mujer	1
ARBOLEAS, HUGO	Hombre	1
LLANOS-SOTO, SEBASTIAN	Hombre	18
