Autor	Género	Total de Artículos
ESSINGER-HILEMAN, T.	Hombre	1
NARVAEZ-DINAMARCA, ANA	-	1
PEIXINHO, NUNO	Hombre	1
ESPINOZ, CELESTE	Mujer	1
HURTADO-ORMENO, CLAUDIA	Mujer	1
ROJAS DONAT, LUIS	Hombre	1
HENRIQUEZ-BAEZ, CARLA	Mujer	4
BENAVENTE, R.	Hombre	12
CONTRERAS-ALEGRE, KARLA ALEXANDRA	Mujer	1
DITTUS BENAVENTE, RUBEN	Hombre	2
ORMENO, ERIKA	Mujer	1
MARTINEZ-ILABACA, PATRICIA	Mujer	1
ROA-GHISELINI, IRIS	Mujer	1
GABRIELA SANHUEZA-JARA, MARIA	Mujer	1
TAPIA-VASQUEZ, CLAUDIA MONICA	Mujer	2
MERINO BEAS, PATRICIO	Hombre	6
FUENTES-FUENTEALBA, RICARDO ARMANDO	Hombre	2
URRA-ESPINOZA, LUISA ISOLDE	Mujer	3
OYARZUA-VARGAS, RICARDO	Hombre	1
RODRIGUEZ MORAN, ANDREA	Mujer	1
MEYER-KOTHER, ANDREA ALEJANDRA	Mujer	3
SOLAR, HORACIO	Hombre	1
DIAZ COSTA, ELISABET	Mujer	1
BORQUEZ-CASTRO, JESSICA PAOLA	Mujer	3
CANCINO-CANCINO, JUAN MIGUEL	Hombre	8
VILLAGRAN-ORELLANA, MARCELO ALEJANDRO	Hombre	54
TOLEDO-RIFFO, CAMILA	Mujer	2
TAPIA-VILLANUEVA, CECILIA VERONICA	Mujer	1
GARCIA, GUSTAVO	Hombre	1
BARRIOS-FAUNDEZ, TOMAS PATRICIO	Hombre	26
CHUNG, D.	Hombre	1
CORREA, CLAUDIO	Hombre	2
GATICA-SIMPERTIGUE, LUIS FERNANDO	Hombre	10
SARMIENTO MALDONADO, MAURICIO	Hombre	1
SRAIN-CHAVEZ, BENJAMIN MELHJEN	Hombre	1
BANGUERA, YULIETH	-	1
ORTEGA-BASTIDAS, JAVIERA ANDREA	Mujer	1
BARDEHLE-PARRA, LEONARDO JAVIER	Hombre	1
ARANEDA-FUENTES, CRISTINA	Mujer	1
NARIMANI, MEHDI	Hombre	1
SOLAS-MARTIN, MARIBEL ROXANA	Mujer	2
SILVA-RAMIREZ, FRANCISCO	Hombre	8
TUME, PEDRO	Hombre	30
ORTIZ, GABRIEL	Hombre	1
MUNOZ, ROBINSON	-	2
GONZALEZ-PECCHI, VALENTINA	Mujer	1
PULGAR AGUILA, VICTOR MANUEL	Hombre	1
GACITUA-HERRERA, JUAN CARLOS	Hombre	1
GONZALEZ, ANDREA P.	Mujer	1
LOPEZ-PARRA, ENRIQUE ALFONSO	Hombre	2
PILCANTE, JAVIER	Hombre	1
RESTREPO-MEDINA, SILVIA ELENA	Mujer	3
SEPULVEDA VALENZUELA, EILEEN	Mujer	3
CARO, DIEGO	Hombre	1
SUWALSKY-WEINSYMER, MARIO	Hombre	6
BUSTAMANTE-LAISSLE, GUILLERMO	Hombre	1
FUENTES, KATHERINE	Mujer	1
VERA-ESCALONA, IVAN M.	Hombre	10
OLMOS-DE-AGUILERA, ROMINA	Mujer	6
ARIAS MOYA, JOSE	Hombre	1
BERTOGLIA, PATRICIO	Hombre	9
TORRES-ANDRADE, RODRIGO F.	Hombre	2
ALVAREZ-HERRERA, JOSE MIGUEL	Hombre	1
AGUAYO RODRIGUEZ, EDUARDO OSVALDO	Hombre	3
RODRIGUEZ-DURAN, EVELYN KARINA	Mujer	14
OMAZABAL, VALESKA A.	Mujer	1
SALGADO, C.	-	1
ROSSEL-CID, PEDRO OSVALDO	Hombre	18
NARVAEZ-DINAMARCA, ANA LORENA	Mujer	3
UAUY-DAGACH-IMBARACH, RICARDO ELIAS	Hombre	4
SERGUEI, ALEJANDRO MARTIN	Hombre	1
VALLEJOS-ESPINDOLA, JOAQUIN A.	-	1
TRONCOSO-GONZALEZ, MIGUEL ANGEL	Hombre	1
KOCH, ELARD	Hombre	5
LLANCALEO, KATHERINE A.	Mujer	1
GATICA-ARANEDA, JUAN PABLO	Hombre	1
ALFARO-TOLOZA, PATRICIO ALFONSO	Hombre	6
IZAURIETA-ARANDA, FERNANDO ESTEBAN	Hombre	7
VALDERRAMA-ARAVENA, NATALIA	Mujer	2
CABRERA, EDGARDO H.	Hombre	1
VELOSO, ALEX F.	Hombre	1
ELGUETA-HERRERA, ELIZABETH YOLANDA	Mujer	2
ALEJO, ALEJANDRO	Hombre	1
BANGUERA, JULIETH	-	1
ARACENA STIVEN, PAULA ANDREA	Mujer	1
CORIA, CLAUDIA	Mujer	1
PAZ-LERDON, XIMENA	Mujer	1
ARIAS MOYA, JOSE TOMAS	Hombre	1
ARANCIBIA, PAULINA A.	Mujer	3
QUEZADA-BUSTOS, CAROLINA PAZ	Mujer	5
ROSEL, LEONARDO	Hombre	1
QUINONEZ, ADRIANA	Mujer	5
SALVO-GARRIDO, LILIAN	Mujer	7
VALENCIA, VALENTINA	Mujer	1
PINTO, ISABEL SOUSA	Mujer	1
MOSCOSO, DAVID	Hombre	4
BURGOS-ARIAS, ABED NEGO	Hombre	2
ARANCIBIA, BEATRIZ	Mujer	9
BIZAMA-MUNOZ, MARCELA PATRICIA	Mujer	9
GARRIDO-VERTEL, HERNAN ENRIQUE	-	1
MATUS-BETANCOURT, OLGA BLANCA ESTER	Mujer	1
OSORIO, JORGE	Hombre	9
MELIN-COLOMA, PEDRO EDUARDO	Hombre	1
CORTES-JOFRE, PATRICIA MARCELA	Mujer	9
CID, JOHANNA A.	Mujer	1
GOMEZ-MENESES, PEDRO	Hombre	2
BUSTOS-PLACENCIA, RICARDO ARTURO	Hombre	29
FONSECA-CORTES, CAROLINA	Mujer	1
CORREA PEREZ, ROXANNA CAROLINA	Mujer	2
PAUL, ELVIRA	Mujer	1
SOTO-ESPINOZA, CAROLINA DEL PILAR	Mujer	2
YEBER-ORTIZ, MARIA CRISTINA	Mujer	11
SALDANA-IBARRA, PEDRO	Hombre	1
VILCHES, CARLOS	Hombre	3
ASTETE, G.	-	2
HERNANDEZ-MIRANDA, EDUARDO HERNAN	Hombre	5
PARRA-ROJAS, FRANCISCA ISABEL	Mujer	1
JARA-CARVALLO, NICOLAS ALONSO	Hombre	1
MUNOZ-BRAVO, JORGE OSVALDO	Hombre	2
NAVARRETE, ARTURO H.	Hombre	3
OTAIZA-ORYAN, RICARDO DANIEL	Hombre	16
EYZAGUIRRE, G.	-	1
FERNANDEZ-ORDENES, JORGE OSVALDO	Hombre	1
SANCHEZ CHAVARRIA, SEBASTIAN	Hombre	1
TAPIA LADINO, MONICA	Mujer	16
SALAS-BARRIENTOS, MARIA PAULINA	Mujer	1
BIZAMA, M.	-	1
FINNIE, GAVIN	Hombre	1
RAMIREZ-ARIAS, GUILLERMO	Hombre	18
GUZMAN, CATHERINE	Mujer	4
MORALES, KARINA	Mujer	1
TELLIER, FLORENCE	Mujer	23
GUTIERREZ-JARPA, GABRIEL	Hombre	4
ARACENA-STIVEN, PAULA ANDREA	Mujer	2
INOSTROZA, F.	Hombre	1
PADILLA, EDER E.	Hombre	1
CAMUS-CONTRERAS, PATRICIO ALEJANDRO	Hombre	32
MAUREIRA-NAVARRETE, ANTONIO ENRIQUE	Hombre	1
MUNOZ-VERA, GASTON ARTURO	Hombre	2
GONZALEZ-SEPULVEDA, ELIZABETH	Mujer	1
DEL POZO, R.	Hombre	8
GALLARDO-MATUS, JOSE ANDRES	Hombre	1
DUNNER-PLANELLA, ROLANDO	Hombre	1
SEPULVEDA-ZUNIGA, EINER ALEXANDER	Hombre	1
CHUECAS, FERNANDO	Hombre	1
MARIN B, RODOLFO	Hombre	1
ACUNA, MAURICIO A.	Hombre	1
GATICA, C.	-	1
GONZALEZ-KOTHER, P.	Mujer	4
CAMPOS, NELYDA	-	1
NAVARRO, EDUARDO	Hombre	1
AGUILERA, CRISTIAN	Hombre	1
HERRERA, CARLOS	Hombre	1
CISTERNA, CYNTHIA	Mujer	1
LOYOLA-SEPULVEDA, RODRIGO HERNAN	Hombre	4
CONCHA-AGUILERA, IRENE MIREYA	Mujer	1
VERGARA-MUNOZ, JUDITH ANDREA	Mujer	1
PAVEZ-CARRASCO, MARCELO ALEX	Hombre	1
VILLAGRAN-CARES, MANUEL JESUS	Hombre	3
AVILA, A.	Mujer	11
RIVEROS, RUBY	Mujer	3
NAVARRETE, JOSELYN	Mujer	1
CAROCA-LISBOA, RICARDO ANTONIO	Hombre	12
AHUMADA-BERMUDEZ, RAMON BENITO	Hombre	20
LAGOS, MARCELO E.	Hombre	7
CACERES-MORALES, CRISTIAN WILLY	Hombre	16
LOPEZ-LEAL, GONZALO	Hombre	1
RIQUELME-GONZALEZ, CLAUDIA	Mujer	1
MORALES A., CARLOS	Hombre	3
