Autor	Género	Total de Artículos
IBARRA VALLEJOS, IVÁN	Hombre	1
ESCOBAR, CHRISTIAN	Hombre	1
TELLO, JORGE AHUMADA	Hombre	1
TOFFOLETTO, MARIÁ CECILIA	-	1
ZÚIGA, M.	-	1
TAPIA, JUAN	Hombre	1
TOFFOLETTO, MARIA C.	Mujer	1
ESCOBAR, CHRISTIAN	Hombre	3
LUISA, ARANCIBIA MUÑOZ MARÍA	-	1
TELLO, JORGE DAVID AHUMADA	Hombre	1
FUENTEALBA-CID, DIEGO	Hombre	1
FUENTEALBA, D.	Hombre	1
ESPINOZA, CLAUDIA MARTÍNEZ	Mujer	1
FRANZANI, JOSE PATRICIO	Hombre	1
MIRANDA, LORETO	Hombre	3
AREVALO, BARBARA	Mujer	1
CAMPOS-IBACETA, ASTRID	Mujer	1
GUEVARA, WILLMER	-	2
ROJAS, JORGE L.	Hombre	1
ROJAS CABEZAS, GERMAN	Hombre	1
PEREZ, JOSE ALEJANDRO	Hombre	1
CARO, PATRICIA	Mujer	3
JIMÉNEZ, NATALIA INOSTROZA	Mujer	1
ARREDONDO, JORGE MORRIS	Hombre	1
IBÁÑEZ, RODRIGO	Hombre	1
SALAS-FERNANDEZ, AGUSTIN	Hombre	4
RIQUELME-PLAZA, IRMA	Mujer	2
FUENTES, GERARDO	Hombre	1
VALLEJOS, IVÁN IBARRA	Hombre	1
CARRASCO-BAHAMONDE, DANIEL	Hombre	1
SOTO, MILEM	-	1
SALAS, ANGELO	Hombre	1
DIAZ, BENIGNO PINO	Hombre	1
TRONCOSO-PANTOJA, CLAUDIA	Mujer	1
ASTORGA, GINO	Hombre	1
ROMERO ALONSO, ROSA	Mujer	1
ARANCIBIA MUNOZ, M. L.	Mujer	4
GUEVARA-RAMÍREZ, WILLMER	-	1
MIRANDA-SALINAS, SANDRA	Mujer	1
DÍAZ-SALAMANCA, PAULA	Mujer	1
GRIBBELL-PIZARRO, JORGE	Hombre	1
SALDÍAS-CARRASSET, VALESKA	Mujer	1
VALLEJOS, IVÁN IBARRA	Hombre	1
CORDERO, SERGIO	Hombre	1
OTAIZA-MORALES, MAURICIO	Hombre	1
PITTO, NICOLE	Mujer	1
GONZÁLEZ-CLARES, MARÍA JOSÉ	Mujer	1
TELLO, JORGE DAVID AHUMADA	-	1
MOYA, PATRICIA CARO	-	1
AHUMADA, ESTEBAN OLIVA	-	1
SILVA, VANESSA MICHEA	-	1
LÓPEZ, CAMILA MAGNA	-	1
MUÑOZ, XIMENA GUERRA	-	1
GIACHETTI, GIOVANNI	-	1
ALONSO, ROSITA ROMERO	-	1
FABRES, BLANCA MONTT	-	1
ROMERO, MARÍA ELENA GRACIA	-	1
ROJAS, ESTRELLA	Mujer	1
ZÁRATE, CAMILA	Mujer	1
PRETE, ANNACHIARA DEL	Mujer	1
GUEVARA-PEZOA, FELIPE	Hombre	1
AHUMADA TELLO, JORGE DAVID	-	1
ALBORNOZ, MARCELO SEPÚLVEDA	-	1
AGUILERA-CARRASCO, CRISTHIAN A.	Mujer	2
ROJAS, ESTRELLA	-	1
ZÁRATE, CAMILA	-	1
BERNASCHINA, DIEGO	Hombre	1
CORTEZ, CRISTIAN	Hombre	1
AQUEVEQUE, LEOPOLDO EDGARDO TILLERIA	Hombre	7
DURAN-ACEVEDO, PAULO-ANDRES	Hombre	1
TOFFOLETTO, MARIA CECILIA	Mujer	1
PACHECO, PATRICIO	Hombre	1
SOTO, RICARDO	Hombre	1
CRAWFORD, BRODERICK	Hombre	1
TILLERIA AQUEVEQUE, LEOPOLDO	Hombre	3
TAPIA, JOSELINE	Mujer	1
ANDRES DURAN, PAULO	-	3
