Autor	Género	Total de Artículos
RIESCO, VLADIMIR	Hombre	1
OLMO, IVAN	Hombre	2
LARRAZABAL, CAMILO	Hombre	2
RAIPANE, FERNANDA	Mujer	1
GAINZA-LEIN, MARINA	Mujer	37
TEJO, CAMILA F.	Mujer	4
MIRANDA-ZAPATA, EDGARDO	Hombre	1
BROSSEAU-ACQUAVIVA, LAURA	Mujer	1
SAENZ-AGUDELO, PABLO	Hombre	67
DE LA BARRA, CRISTOBAL	-	1
CRISTI, RAUL	Hombre	1
MONTECINOS-MONTECINOS, EGON	Hombre	11
FERRADA, EVANDRO	Hombre	16
ALVES-DE-SOUZA, CATHARINA	Mujer	7
CASTRO, JESSENIA	-	1
NAVARRO, GUSTAVO	Hombre	3
MUJICA, FERNANDO	Hombre	2
HERNANDEZ BONIVENTO, JOSE	Hombre	3
TESCHE, PAULA	Mujer	2
AEDO, DIEGO	Hombre	2
GOMIS, JOAQUIM	Hombre	2
RUIZ-ARAVENA, MANUEL	Hombre	1
CARRASCO-HUENULEF, CYNTHIA	Mujer	1
POBLETE-GARRIDO, MARIA	Mujer	1
GAJARDO-BURGOS, RUBEN	Hombre	21
COOKE, JEFF	Hombre	2
SUAREZ, RODRIGO J.	Hombre	1
SEGURA, CRISTIAN J.	Hombre	17
NEGRON, MARY	Mujer	1
CASTILLO-FRANZ, ERICK RODRIGO	Hombre	1
GARCIA-JARAMILLO, R.	-	2
PENA-ESPINOZA, M.	Hombre	11
MARTIN, A.	-	2
TOLEDO-RIVERA, CAMILO ENRIQUE	Hombre	5
TOLEDO-ALMONACID, CLAUDIO LEONEL	Hombre	14
NAVEDO, JUAN G.	Hombre	52
ARAYA, VALERIA	Mujer	2
ASTORGA, GISELLE	Mujer	1
MARTEL-CEA, ALEJANDRA	Mujer	10
COSSIO-MONTECINOS, NATHALIE	Mujer	1
MUNOZ-NAVARRO, ARIEL ANDRES	Hombre	7
ZAVALA, KATTINA	-	15
OPAZO, JUAN	Hombre	1
LOPEZ-MONCADA, FERNANDA	Mujer	2
MANCILLA, MARCOS	Hombre	5
VARGAS, MIRIAM	Mujer	1
GALLARDO, MARIA	Mujer	11
VARGAS, JUAN	Hombre	1
ARAYA-HERMOSILLA, ESTEBAN	Hombre	3
OLAVE, CARLA	Mujer	3
ALVAREZ, PAMELA	Mujer	1
IRIBARREN-ANACONA, PABLO	Hombre	6
RIEDEMANN, ALEJANDRO	Hombre	1
MIRANDA, R.	-	2
MARDONES, JORGE I.	Hombre	1
HENRIQUEZ-SCHIRMER, CLAUDIO ALEJANDRO	Hombre	31
CONCHA-CISTERNAS, YENY	-	13
TORRES, RICARDO	Hombre	7
ESPINOZA, DANIELA	Mujer	1
FUENTEALBA, PABLO	Hombre	13
AGUILAR, J.	Hombre	1
CONTADOR-MEJIAS, TAMARA ANDREA	Mujer	1
PONCE, DIEGO B.	Hombre	6
PINTO, JOSELYN B.	Mujer	1
TRIVINO, IVAN L.	Hombre	1
LABBE, DANIELA L.	Mujer	1
TELLEZ R, MARIA	Mujer	1
SANCHEZ, FABIOLA	Mujer	1
VERDE ARREGOITIA, LUIS D.	Hombre	8
MANOLI, GABRIELA	Mujer	1
GUERRA, JULIO	Hombre	28
MELLADO, CARLA	Mujer	2
DUARTE-VALENZUELA, CRISTIAN HERNAN	Hombre	14
HIDALGO, MARIA A.	Mujer	49
GONZALEZ-CARDENAS, ALEXIS	Hombre	12
VALDEBENITO, JOSE O.	Hombre	3
RODRIGUEZ-SAN MARTIN, SARA MAGDALENA	Mujer	30
MIRANDA, ISABEL, V	-	1
CID, FELIPE	Hombre	5
MELILLANCA, JAVIER	Hombre	2
GALLARDO, PAULO	Hombre	6
SANHUEZA, GUSTAVO	Hombre	1
NUNEZ-PACHECO, CLAUDIA	Mujer	3
MONTSERRAT GUERRA, MA	-	1
SANTIAGO, CARLA MARCHANT	Mujer	1
BARCHIESI, CLAUDIA	Mujer	2
LEIVA, MARINA	Mujer	3
CARCAMO-VEGA, JOSE JAVIER	Hombre	1
AGUILERA-BETTI, I.	Mujer	14
SUAZO, CAMILA	Mujer	1
NIMPTSCH, JORGE	Hombre	30
BALBONTIN GALLO, CRISTOBAL	Hombre	40
TOLEDO ZUNIGA, PATRICIA	Mujer	1
NAVARRETE SAAVEDRA, RODRIGO AGUSTIN	Hombre	1
MULLER-SEPULVEDA, ANDREA JULIETA	Mujer	4
NIECHI, IGNACIO	Hombre	28
ACUNA-HINRICHSEN, FRANCISCA	Mujer	3
SANDOVAL VAZQUEZ, VICTOR	Hombre	1
OLIVA-FIGUEROA, IVAN G.	Hombre	1
ANDERSEN CIRERA, KAREN	Mujer	12
CAREY, PATRICIO	Hombre	5
GARATE, DANIEL	Hombre	1
SANDOVAL-CANDIA, ORIETTE	-	1
CRISTI-MONTERO, CARLOS	Hombre	1
ZUNIGA-FEEST, A.	Mujer	36
GODOY, FELIX A.	Hombre	1
BERTRAN, C.	Hombre	48
INACIO, ESMERALDA LEONOR	Mujer	1
ALABI, AMIR	Hombre	7
MULLER-PEREIRA, ANANDA	Hombre	39
PEREZ-MACCHI, SANDRA	Mujer	4
CAMPOS-WINTER, HUGO	Hombre	2
PIPER, FRIDA, I	Mujer	19
RIVERA, FRANCISCO J.	Hombre	1
JARAMILLO, ROBERTO	Hombre	1
CORREA, LORETO A.	Mujer	7
CARCAMO, ANDREA	Mujer	15
TOMASCO, IVANNA	Mujer	1
PAREDES-HERBACH, ENRIQUE	Hombre	34
AREVALO BALBOA, FABIOLA	Mujer	1
GODOY-GUINAO, JAVIER	Hombre	11
MIRANDA-URBINA, DIEGO A.	Hombre	1
BARROS-POBLETE, MARISOL	Mujer	4
ELENA, CAMPOS	-	1
CLAUDIO, VERDUGO	-	1
CADIZ, VICTOR H.	Hombre	1
ALMONACID, FABIAN	Hombre	7
MORA-CARRENO, MAURICIO	Hombre	1
PINTO, ADRIAN	Hombre	1
CARVACHO, INGRID	Mujer	1
MANCILLA, EVELYN	Mujer	1
CONCHA, MARGARITA, I	Mujer	16
SCHLEGEL, BASTIENNE C.	Mujer	2
DONOSO-ZEGERS, CLAUDIO	Hombre	7
BRICKMANN, G.	-	1
BERKHOFF, M.	-	1
CORREA-GUZMAN, CRISTIAN	Hombre	11
RODRIGUEZ, LAURA	Mujer	17
SEPULVEDA, CAMILA	Mujer	1
SILVA, ROBINSON	-	7
HUENCHULLANCA, FERNANDO	Hombre	1
TORRES-FUENTES, LUIS GONZALO	Hombre	2
PATTERSON, KATIE J.	Mujer	8
BUSTAMANTE-DIAZ, HEDIE ALMAGRO	Mujer	38
CHAMORRO, CONSTANZA	Mujer	1
URBINA, SIMON	Hombre	30
CAMPOS, ALICIA	Mujer	1
DE LA MAZA, MARIA E.	Mujer	1
SOTO-SILVA, FRANCISCO JAVIER	Hombre	3
ARIAS-INOSTROZA, RODRIGO ALEXIS	Hombre	16
GOMEZ, MARCELO A.	Hombre	36
ARIYAMA, NAOMI	Mujer	2
ALVELO, CRISTINA M.	Mujer	1
SOTO, L.	-	1
