Autor	Género	Total de Artículos
ANDRES, CLAUDIO	Hombre	1
AGUILAR-FARIAS, NICOLAS	Hombre	2
ESPINOZA, VALENTINA	Mujer	10
SOLIS-LUFI, KATHERIN ARLET	-	1
SANCHEZ-BECAR, ALEJANDRA	Mujer	1
SCHIAPPACASSE-POYANCO, LUIS NICOLAS	Hombre	5
SAIZ, JOSE	Hombre	1
BARRAMUNO MEDINA, MAURICIO	Hombre	1
ASTUDILLO PINILLA, RODRIGO	Hombre	1
MONTOYA, ANGEL	Hombre	2
ESCUDERO-LOPEZ, MANUEL	Hombre	8
RAMOS-CAMPOS, PATRICIO EUGENIO	Hombre	1
FIGUEROA-VILLALOBOS, ELIAS GUSTAVO	Hombre	59
ORDENES, MATHIAS	Hombre	4
REBOLLEDO-ARAYA, SOLEDAD	Mujer	1
ALARCON, CLAUDIO	Hombre	1
GONZALEZ, MARCELO A.	Hombre	1
VEGA DUARTE, FRANCISCO	Hombre	1
GONZALEZ QUITULEF, HERNAN LEONEL	-	1
LLANCAVIL LLANCAVIL, DANIEL RODRIGO	Hombre	1
ESCANDON-NAGEL, NELI	Mujer	1
MORALES, SOLEDAD	Mujer	1
VELASQUEZ-MUNOZ, ANDREA	Mujer	1
MUNITA-PAVEL, DOINA LILYAN	Mujer	8
MARCHANT-SANTIAGO, CARLA ISABEL	Mujer	1
MONTECINOS-ACARICIA, ADAN	Hombre	1
JULIAN VEJAR, DASTEN	-	6
BAEZA LEIVA, MONICA ALEJANDRA	Mujer	1
MUNOZ VALVERDE, CARLOS LEONEL	Hombre	1
VARGAS B, CRISTBAL	-	1
JULIAN, DASTEN	Hombre	17
CARMONA CALDERA, CRISTOBAL GONZALO	Hombre	1
DOUZET CARAFI, MARIA TERESA	Mujer	2
ESPINOZA, CLAUDIO	Hombre	3
PERERA-SARDINA, YUNIER	-	1
DE LOS RIOS-ESCALANTE, PATRICIO	Hombre	2
ANGLES, MARC	Hombre	1
MERINO, MARIAEUGENIA	-	1
ESCANDON-NAGEL, NELI	Mujer	22
COFRE-GONZALEZ, XIMENA	Mujer	1
ORTLOFF-TRAUTMANN, ALEXANDER RAINER	Hombre	2
PAZ TAPIA-GUTIERREZ, CARMEN	Mujer	3
VERGARA, LUIS	Hombre	1
MEDINA-TOLEDO, GUSTAVO ENRIQUE	Hombre	5
BENAVENTE, FELIPE M.	Hombre	3
PULIDO ASTORGA, PAULINA	Mujer	2
BARRA PEREIRA, KAREN	Mujer	1
LIZAMA-VERA, MARCELO GONZALO	Hombre	1
DAMM MUNOZ, XIMENA	Mujer	1
SILVA AVILES, BARBARA	Mujer	1
ECHEVERRIA, A.	Hombre	2
CARRASCO RIVAS, FERNANDA	Mujer	1
DROGUETT VOCAR, ROCIO	-	1
HUAIQUIL CANTERGIANI, DENISSE	-	1
NAVARRETE TURRIETA, ALEJANDRA	Mujer	1
QUIROZ SILVA, MARIA JOSE	Mujer	1
CASTILLO, CARLOS	Hombre	4
CONTRERAS, P.	Hombre	6
FARIAS, CRISTIAN	Hombre	9
BAEZA LEIVA, MONICA	Mujer	1
MALDONADO RIVERA, CLAUDIO	Hombre	1
MALDONADO RIVERA, CLAUDIO ANDRES	Hombre	1
MALDONADO RIVERA, CLAUDIO	Hombre	1
REHBERG, SOPHIE	Mujer	1
COLIPE, ELIAS	Hombre	1
BERRES, S.	Hombre	26
CARCAMO, N.	-	1
HERRERA, ORIEL	-	23
ALDUNATE, ROBERTO	Hombre	3
HAUENSTEIN-BARRA, ENRIQUE	Hombre	46
ILDEFONSO, R.	Hombre	1
MORA NAWRATH, HECTOR	Hombre	5
VELASQUEZ, ALEJANDRO	Hombre	1
MORA NAWRATH, HECTOR	Hombre	1
GARCIA-SANHUEZA, CAMILO ANDRES	Hombre	11
TAGLE OCHOA, TANIA	Mujer	2
ETCHEGARAY PEZO, PAULO	Hombre	2
SALAS ASTRAIN, RICARDO	Hombre	1
ALISTER, CRISTIAN	Hombre	2
FONSECA, DAVID	Hombre	4
MILLAMAN REINAO, ROSAMEL	-	1
PEREZ, ALBERTO E.	Hombre	4
LE BONNIEC, FABIEN	Hombre	9
NAHUELCHEO QUEUPUCURA, PAMELA	Mujer	1
PEREDO, SANTIAGO	Hombre	14
CECILIA NORARNBUENA, MARIA	Mujer	1
MAUREIRA, JONATHAN	Hombre	1
RUBILAR, CAROLINA	Mujer	1
VEGA-MUNOZ, MARCELA NATALIA	Mujer	4
OLIVEIRA, PATRICIA	Mujer	6
PERALTA, B.	Hombre	8
SILVA-JIMENEZ, MAURICIO ERCIARIO	Hombre	49
