Autor	Género	Total de Artículos
ALVAREZ, CATALINA	Mujer	1
ARGOUSE, AUDE	Mujer	2
GARCIA MILLA, PAULA	Mujer	2
GONZALEZ-ZUNIGA, MARCELO	Hombre	1
CARDENAS-OYARZO, ARELI MARLY	Hombre	3
FAUNDEZ-GUTIERREZ, RODRIGO	Hombre	1
AVENDANO-HERRERA, RUBEN ESTEBAN	Hombre	1
DELGADO-VARGAS, KATHERINE ANDREA	Mujer	2
ARMIJO, JULIEN	Hombre	3
VILLAMIZAR, FERNANDO	Hombre	2
MANRIQUEZ, JUAN MANUEL	Hombre	8
ORTIZ-DIBAN, RINA JEMILE	Mujer	4
RAMIREZ-TAGLE	-	1
ABARCA-ANJARI, GABRIEL NELSON	Hombre	20
BRAVO-RODRIGUEZ, DENISSE MARGARITA	Mujer	1
URRA TOBAR, BENITO	Hombre	1
TORRES-ESTAY, VERONICA	Mujer	3
BECERRA-FARFAN, ALVARO ALEJANDRO	Hombre	3
CASTRO-REBOREDO, OCTAVIO AUGUSTO	Hombre	1
QUEZADA-BUSTOS, CAROLINA PAZ	Mujer	4
LARA-PULGAR, LUIS ENRIQUE	Hombre	1
PAREDES ESCOBAR, MARIA CRISTINA	Mujer	1
ARRIAGADA, MANUEL	Hombre	1
VIDAL-GAMBOA, CAROLINA	Mujer	8
ACUNA-DIAZ-TENDERO, MARIA JOSE	Mujer	6
RIEDEL-SORIA, CLAUDIA ANDREA	Mujer	2
CORTES, M. E.	-	3
BLAZQUEZ-CASTRO, ALFONSO	Hombre	2
ISLER S, CARLOS	Hombre	1
JOSE ACUNA, MARIA	Mujer	2
DEL CAMPO-PEIRANO, ANDREA GABRIELA	Mujer	3
MILLAN-RETAMAL, DANIELA ANDREA	Mujer	14
ECHEVERRIA-LEAL, CRISTIAN MAURICIO	Hombre	18
LANE, RICHARD READE	Hombre	60
DIAZ, CARLA	Mujer	1
SANTANDER-NELLI, MIREYA	Mujer	4
ARACENA-PEREZ, CLAUDIA MILENI	Mujer	2
ZUNIGA, ALEJANDRO	Hombre	3
PINO, C.	Mujer	7
CUVERTINO SANTONI, JORGE	Hombre	4
ARANCIBIA-HENRIQUEZ, FRANCISCA	Mujer	1
MINO, GERMAN	Hombre	2
HERRERA-MOLINA, RODRIGO	Hombre	14
MORGANTE, VERONICA MAGALI	Mujer	6
ADASME-ROCHA, TATIANA MARLENE	Mujer	7
RAMIREZ-TAGLE, RODRIGO	Hombre	1
OCARANZA-OZIMICA, JAIME	Hombre	1
CHAVEZ, NICOLAS	Hombre	1
VALLADARES, MACARENA	Mujer	1
CRESPO ROMERO, FERNANDO A.	Hombre	1
ASTETE, L.	Hombre	2
MUNDACA-ORTIZ, NICOLE	Mujer	1
SANHUEZA TOHA, CECILIA	Mujer	6
ARAVENA, JOSÉ MIGUEL	Hombre	1
WIHSTUTZ, ANNE	Mujer	1
VASQUEZ, S.	-	1
VILLASENOR-PEREZ, NELIDA ROSSI	Mujer	15
CABA BURGOS, FRESIA	-	1
CATALAN, JOSE	Hombre	1
ROMAN, DEVORA	Mujer	1
HIDALGO, JORGE	Hombre	1
RODRIGUEZ PALLERES, XIMENA	Mujer	1
PINUNURI FLORES, RAUL	Hombre	1
FLORES RIVERA, KATHERINE	Mujer	1
RIVERA BRITO, KARINA	Mujer	1
TOLEDO SAN MARTIN, ALVARO	Hombre	2
MIRANDA-AGUILAR, DANIEL	Hombre	1
LEMA HABASH, NICOLAS	Hombre	3
VALDERRAMA, ALY	-	4
FIGUEROA, ANDRES	Hombre	1
GONZALEZ CAZORLA, FABIAN	Hombre	1
MUNOZ, MARCELO	Hombre	2
ESPINOZA, J.	-	1
MUNIZ-VALENCIA, R.	Hombre	7
HENRIQUEZ OJEDA, KARLA	Mujer	2
PENA-NEIRA, SERGIO	Hombre	2
RAMOS RODRIGUEZ, FROILAN	-	1
BETANCOURT CASTILLO, FRANCISCO	Hombre	1
MATHEU, ALEXIS	Hombre	1
MORALES CABELLO, CAMILA	Mujer	1
SILVA-ESCOBAR, JUAN PABLO	Hombre	10
PAVEZ SOTO, ISKRA	Mujer	1
VILLAVICENCIO TEJO, FRANCISCA	Mujer	1
VALLADARES VEGA, MACARENA	Mujer	1
TÉLLEZ LÚGARO, EDUARDO	Hombre	8
TÉLLEZ L., EDUARDO	Hombre	2
GUERRERO LIRA, CRISTIÁN	-	2
CANTUARIAS PALACIOS, MABEL	Mujer	1
VILLALOBOS R, SERGIO	Hombre	1
GUERRERO LIRA, CRISTIÁN	-	1
TÉLLEZ L, EDUARDO	Hombre	1
ISLER SOTO, ERIKA	Mujer	1
ROIG MONGE, EDUARDO	Hombre	1
LEMA-HABASH, NICOLÁS	Hombre	1
