Autor	Género	Total de Artículos
ALMAR, RAFAEL	Hombre	1
MANRIQUEZ, RODRIGO	Hombre	5
MOREL-ESCOBAR, MAURICIO JAVIER	Hombre	1
TORRES, CLAUDIO E.	Hombre	23
CARRASCO WALBURG, CAROLINA	Mujer	1
EUJENIO, NICOLE	Mujer	1
ROJAS, SEBASTIAN	Hombre	1
CONCHA, CARLOS	Hombre	1
ZAPATA, JAIME WLADIMIR	Hombre	12
VILLALON, ROBERTO	Hombre	1
VILLEGAS, PAMELA	Mujer	5
ASPEE CHACON, JUAN ELIAS	Hombre	1
ORTIZ-SOTO, RODRIGO	Hombre	1
LEAL, DANIELA	Mujer	2
DAVILA, GONZALO	Hombre	13
ROJAS, HECTOR ANDRES	Hombre	1
MORAN, J.	Hombre	6
AZOCAR, ALAN	Hombre	1
PATRICIO IBANEZ, JUAN	Hombre	3
CREIXELL, W.	Hombre	21
NORAMBUENA-VALDIVIA, MARGARITA	Mujer	67
HOANG, NGUYEN D.	-	3
SAEZ-HUEICHAPAN, DORIS ANDREA	Mujer	1
SOLIS, JUAN P.	Hombre	1
OPAZO, M. A.	Hombre	1
VILLEGAS, MONICA M.	Mujer	6
VISCONTI, MARCELLO	Hombre	8
DERIDE, JULIO	Hombre	6
BEVILACQUA, MORENO	Hombre	1
NURUZZAMAN	-	1
LOPEZ, J. A. LOPEZ	-	1
VASQUEZ, J. G.	-	1
VILLALOBOS, M.	-	1
ORDENES, C.	-	1
LOPEZ CAIZA, DIANA	Mujer	1
HERNANDEZ-VIDAL, RICARDO	Hombre	4
SANHUEZA R, ARIEL	Hombre	1
OSSES, FELIPE	Hombre	6
MARTINEZ-ARAYA, JORGE, I	Hombre	6
PANIZZI, L.	-	1
FLORES, J.	Hombre	1
ROCO, ROBERTO	Hombre	2
KROEGER, DANIEL	Hombre	3
ALARCON, HUGO	Hombre	1
SAAVEDRA-RUBILAR, CARLOS E.	Hombre	2
PINTER, BALAZS	-	15
VINOTH, VICTOR	Hombre	6
CALDERON, DIEGO	Hombre	1
CARRENO, ALVARO	Hombre	9
SOTO-SILVA, FRANCISCO JAVIER	Hombre	1
NEGRETE, OSCAR A.	Hombre	15
RODRIGUEZ-GUZMAN, MAURICIO ALEJANDRO	Hombre	6
VALENZUELA, REINALDO A.	Hombre	1
SILVA-PAVEZ, EDUARDO	Hombre	40
SAN MARTIN, DIEGO A.	Hombre	1
GARCIA-GEN, SANTIAGO	Hombre	3
CASTRO, NICOLAS A.	Hombre	3
LIN, C. J.	-	1
PALME, M.	Hombre	6
JAFFE, YARA	Mujer	10
GAJARDO, DIEGO	Hombre	5
FLORES, SEBASTIAN	Hombre	2
LAZO, ANDREA	Mujer	14
JIN, SHUOWEN	-	1
NUNEZ-FERNANDEZ, CAMILO	Hombre	4
ECHEVERRIA-MORGADO, JAVIER FELIPE	Hombre	2
FERNANDEZ, EDUARDO B.	Hombre	3
HERNANDEZ, LISETTE	Mujer	1
MOLINA-ROCO, MAURICIO	Hombre	12
REYES, CESAR	Hombre	1
ESPINOZA, CAROLINA	Mujer	1
AYALA, CESAR	Hombre	22
FARIAS, H.	Hombre	8
DIAZ, M.	-	1
PONCE, C.	Hombre	2
RUBIO, ANTONIO	Hombre	4
NURUZZAMAN	-	1
VALDES-HURTADO, GONZALO ALFONSO	Hombre	8
CORTES, D.	-	1
ESCUDERO, F.	Hombre	26
GEIKOWSKY, ELLIOT	Hombre	2
PEDRERO, LESLIE	Mujer	4
ROZAS, ELIAS	Hombre	1
SOTO-VOLKART, NICOLAS	Hombre	2
SCHREIBER, MATTHIAS	Hombre	41
ESCARATE-MONETTA, PEDRO ANTONIO	Hombre	14
ROZAS, CRISTOPHER	Hombre	5
GALVEZ RAMIREZ, NICOLAS	Hombre	3
VIRANT, MIHA	Hombre	1
ROJAS, FERNANDO	Hombre	1
YANDUN, FRANCISCO	Hombre	5
BARRAZA, RODRIGO	Hombre	41
ACEVEDO, FRANCISCA	Mujer	1
MORAND, KEVIN	Hombre	3
CODOCEDO, VICTOR	Hombre	10
CABRERA, I.	-	1
AHMED, MOHAMED A.	Hombre	34
KRISTJANPOLLER RODRIGUEZ, WERNER	Hombre	1
SALAZAR ALBORNOZ, RODOLFO	Hombre	1
PENA-RECABARREN, FRANCISCO JOSE ANTONIO	Hombre	21
ROMERO-MALTRANA, DIEGO	Hombre	2
DERPICH, MILAN S.	Hombre	42
OSORIO ZELADA, HUGO	Hombre	1
PINO-VASQUEZ, ANDREA	Mujer	1
GUERRERO-CASTRO, FABIAN RODRIGO	Hombre	14
AMADOR-DIAZ, GERMAN JAVIER	Hombre	12
AVENDANO, P. A.	-	1
QUIROZ, N.	-	1
D&#39;ASCENZO, N.	-	1
ORTIZ, GUILLERMO	Hombre	1
TAPIA, JUAN	Hombre	1
BRAVO, G.	Hombre	1
YIANATOS, J.	Hombre	70
CANTELLANO, C.	-	1
INOSTROZA, K.	-	1
ESPINOZA, IRIS	Mujer	2
ORTIZ LOPEZ, JUAN	Hombre	1
THORSON, ROBERT M.	Hombre	1
HURTADO SALDIAS, MARCELA	Mujer	1
SILLS GARRIDO, PABLO	Hombre	1
MANRIQUEZ CARDENAS, CARLA	Mujer	1
MAIRAJ, N. VIAUX	-	1
CASTRO, RUBEN	Hombre	6
GARCIA-MENDOZA, DIEGO	Hombre	2
URBINA-AVALOS, JOSE	Hombre	2
MUNOZ, LUIS G.	Hombre	1
GONZALEZ-BILLAULT, CHRISTIAN	Hombre	1
BRAVO, MAURICIO	Hombre	1
BAEZ, GONZALO	Hombre	1
LEPE-ARAYA, FELIPE ANDRES	Hombre	1
GONZALEZ-FUENTES, CLAUDIO ALEJANDRO	Hombre	17
SOLIS, PAULINA	Mujer	1
BRANADA, R.	-	1
CARMONA, SERGIO	Hombre	15
