Autor	Género	Total de Artículos
LASO, JOSE	Hombre	1
QUIROZ-MEZA, ALONSO	Hombre	1
MILLAN, M.	-	1
DAVILA, DAMARIS	Mujer	1
ESPINOZA, FRANCISCO	Hombre	14
BUSTOS, F.	-	1
ELORRIETA GRIMALT, MARIA PAZ	Mujer	1
FUENTES-SAEZ, CLAUDIA ANDREA	Mujer	1
VALDIVIESO, CATALINA	Mujer	1
ROJAS-ORELLANA, VICTOR HUGO	Hombre	13
PINTO GARAY, JAVIER	Hombre	1
PANOTOPOULOS, GRIGORIS	Hombre	3
JONES, ALEX	Hombre	1
VALENZUELA-MELGAREJO, FRANCISCO JAVIER	Hombre	3
FERNANDEZ-RAMIRES, RICARDO	Hombre	1
COURT, ANGELA C.	Mujer	4
ELIZONDO, ROBERTO	Hombre	1
ALESSANDRI, ANDRES	Hombre	3
GARCIA-SANCHEZ, MIGUEL	Hombre	1
LOPEZ-HERMIDA RUSSO, ALBERTO PEDRO	Hombre	1
MELLADO, FELIPE	Hombre	1
MOYA, PATRICIA	Mujer	1
ROSALES LOBO, MARIA ALEJANDRA	Mujer	1
MORILLO MORENO, MARYSELA COROMOTO	-	1
MARIA HERRERA, ANA	Mujer	2
CASTILLO VIAL, JOAQUIN	Hombre	1
URZUA-MANCHEGO, ALVARO MIGUEL	Hombre	2
MELO, RODRIGO	Hombre	1
WAGNER, PABLO A.	Hombre	13
MOLANO BUSTACARA, ALEJANDRA	Mujer	1
ORSINI, CESAR A.	Hombre	21
AGUIRRE, CAMILA	Mujer	1
ASSADI, JOSE LUIS	Hombre	2
MELELLI, ROSARIO	Hombre	1
SABAG, NATIVIDAD	Mujer	6
QUINTERO, ANTONIO J.	Hombre	1
CHAPARRO-PADILLA, ALEJANDRA PILAR	Mujer	45
MORALES, HELIA	-	1
HERNANDEZ, MACARENA	Mujer	1
CARADEUX, J.	Hombre	3
HERNANDEZ-FORTUNO, DENISSE ANDREA	-	1
SANTAPAU, DANIELA	Mujer	1
ZUNIGA, EDGARDO	Hombre	3
AMADO FERNANDES, ANTONIO	Hombre	1
FERNANDEZ BIGGS, BRAULIO	Hombre	1
FRANZANI GARCIA, BENJAMIN	Hombre	1
SEPULVEDA, RODRIGO A.	Hombre	1
BESA, VALENTINA	Mujer	1
LOPEZ-KOSTNER, FRANCISCO	Hombre	5
ORELLANA GARCIA, PELUSA	-	26
ARANGO, PAULINA	Mujer	15
EUGENIA PEDEMONTE, MARIA	Mujer	1
REY DE CASTRO, JOSE	Hombre	1
ANGOLA ROJAS, ORIANA MILAGROS	Mujer	1
GALILEA O, NATALIA M.	Mujer	1
PIZARRO C, KHARLA	-	1
LEITAO ALVAREZ-SALAMANCA, FRANCISCA	Mujer	5
MORALES, FRANCISCO	Hombre	2
HASBUN ACUNA, PAULA	Mujer	1
QUEIROLO GONZALEZ, ALEJANDRA	Mujer	2
VALDES ORTEGA, NICOLAS	Hombre	16
GUTIERREZ-GALLARDO, GONZALO JAVIER	Hombre	2
GORROCHOTEGUI-MARTELL, ALFREDO	Hombre	1
MONTT-RODRIGUEZ, ROSARIO	Hombre	1
NAZARRE-CORDERO, MAITE	Mujer	1
REPENNING, CHRISTIAN	Hombre	1
RODRIGUEZ, CLAUDIA	Mujer	4
ZEGERS-FERNÁNDEZ, PABLO	Hombre	17
TENORIO D, MARCELA	Mujer	1
BRINER, MICHELLE	Mujer	1
GRACIA-ABUTER, BENJAMIN	Hombre	1
ZANOLLI, DIEGO	Hombre	2
REDENZ, GUNTHER	Hombre	4
MANTEROLA DOMINGUEZ, PABLO	Hombre	2
SILVA IRARRAZAVAL, LUIS ALEJANDRO	Hombre	16
IRARRAZAVAL GOMIEN, ANDRES	Hombre	1
ANIDO R, JOSE DANIEL	Hombre	1
VIVIANI, MARIA	Mujer	2
BORGHERO, FRANCESCA	Mujer	1
FELIPE RODRIGUEZ, DAVID	Hombre	1
CECILIA O&#39;BYRNE, MARIA	Mujer	1
QUINTANA GUERRERO, INGRID	Mujer	1
TOLEDO, VIVIANA	Mujer	1
BUSTAMANTE, FRANCISCO	Hombre	7
AMPUERO, KARLA	Mujer	2
CORDERO R, CAMILA	Mujer	2
RENGIFO STREETER, MANUEL JOSE	Hombre	1
HERRADA, LUIS	Hombre	1
LUCIANI TORO, LAURA ROSA	Mujer	1
VILORIA ARTEAGA, NORKA JUDITH	Mujer	1
TAPIA, MARCELO	Hombre	1
FERNANDA MORALES-GONZALEZ, MARIA	Mujer	1
MUNOZ, KATTIA	-	2
VALENZUELA-HASENOHR, MARIA FRANCISCA	Mujer	1
VEGA-LETTER, ANA-MARIA	Mujer	17
MELLADO, FERNANDO	Hombre	1
BARROILHET, SERGIO	Hombre	17
SENORET, CAMILA	Mujer	1
MALLEA, XIMENA	Mujer	2
FRITSCH, ROSEMARIE	Mujer	18
ZAMORA, YELKA	-	1
DEL RIO, VERONICA	Mujer	1
ESGUERRA MUELLE, CAMILA	Mujer	1
ROSSO, OSVALDO A.	Hombre	26
MALDONADO-ALARCON, SEBASTIAN ALEJANDRO	Hombre	59
POYANCO BUGUENO, RODRIGO ANDRES	Hombre	1
RICE, GREGORY E.	Hombre	22
MORALES, CHRISTIAN	Hombre	3
OPAZO, VALENTINA	Mujer	1
BASSA, CRISTOBAL	-	2
LOPEZ, LUIS	Hombre	1
CAMPOS, VANESSA	Mujer	2
SCHMELZER, FELIX K. E.	Hombre	16
ELIANA PEREZ, MARIA	Mujer	2
ROJAS-BARAHONA, CRISTIAN A.	Hombre	9
HONORATO, DIEGO	Hombre	7
SOUSA, J.	-	2
PINO-LAGOS, K.	-	1
MEZA, G.	-	1
MONCKEBERG, GUSTAVO	Hombre	5
HASSI, ISABEL	Mujer	1
QUEIROLO, ALEJANDRA	Mujer	1
CHICAO, FERNANDO	Hombre	1
BADILLA, ALEJANDRO	Hombre	2
AGUILAR-CORDERO, MARIA JOSE	Mujer	2
CARRASCO, MIGUEL	Hombre	18
SERET, ALEX	Hombre	2
GONZALEZ-LORCA, PAZ	Mujer	6
TORRES, DAVID	Hombre	7
GUZMAN-VENEGAS, RODRIGO A.	Hombre	45
PALMA-TRARO, FELIPE HERNAN	Hombre	10
BIOTTI P, JORGE L.	Hombre	1
DEVAUD, NICOLAS	Hombre	2
CONTRERAS-KALLENS, PAMINA	Mujer	4
BARROILHET, MARIA TERESA	Mujer	1
CAICEDO, B.	-	2
MARTINEZ-VIOLA, LUNA	Mujer	2
LUCARELLI-HERRERA, CLAUDIO	Hombre	6
TOWN, ROBERT	Hombre	1
CAMPODONICO, JUAN F.	Hombre	1
VERDUGO, FERNANDO	Hombre	8
