Autor	Género	Total de Artículos
ESTAY, SEBASTIAN F.	Hombre	4
HENRIQUEZ-BELMAR, FRANCISCA	Mujer	3
HARO-ACUNA, VALENTINA	Mujer	6
WENDLAND, JENS R.	Hombre	1
BERRIOS, EDUARDO	Hombre	4
SALGADO-MENDOZA, MAGDIEL ANDRES	-	5
BOTLER, F.	Hombre	2
MARTINEZ-PINTO, JONATHAN	Hombre	19
RENARD, GEORGINA M.	Mujer	7
DIAS, B.	Hombre	1
BOURS, M.	-	1
MOLINA, C. N.	-	1
CHENG, CHENG	-	8
MONDAL, SANTANU	-	7
VIEILLE-OYARZO, PEGGY	Mujer	14
PIONTELLI LAFORET, EDUARDO	Hombre	2
CARRIZO, ROLANDO	Hombre	1
JARA, P.	-	1
CARDENAS, VICTOR	Hombre	1
ZUNIGA-FAJURI, MONICA	Mujer	1
CHAVARRIA, ALEJANDRA	Mujer	1
CASTELLUCCI, I.	Hombre	2
GROMADZKI, MARIUSZ	Hombre	32
DOUKHAN, PAUL	Hombre	3
IGLESIAS-ESCABI, CHABELI	-	1
ACUNA-JOHNSON, PATRICIA	Mujer	1
ORTIZ-LAZO, E.	Mujer	1
ROJAS, JUAN	Hombre	1
VILLEGASZD, ANDREA	Mujer	1
LOBOS VALENZUELA, M. G.	Mujer	3
ALARCON, DARLY	-	3
HENRIQUEZ-SCHIRMER, CLAUDIO ALEJANDRO	Hombre	17
CHAVEZ, J.	-	1
ZAMORA, CONSTANZA	Mujer	3
CONTRERAS A., LILIANA	Mujer	3
MORAN K, JAVIER	Hombre	2
HERNANDEZ, FRANCO	Hombre	1
RAMIREZ, ROBERTO	Hombre	4
MEDINA PENA, NICOLAS	Hombre	2
MORALES, CLAUDIO	Hombre	1
MUNOZ, PABLO	Hombre	1
GARCIA, FRANCISCA	Mujer	1
MUNOZ, LILY	Mujer	8
PAVEZ, GUIDO	Hombre	18
DE MATEO, FILADELFO	Hombre	1
ASPEE CHACON, JUAN ELIAS	Hombre	1
MUÑOZ R., SARA	Mujer	1
RAVELLO, CESAR R.	Hombre	1
HERRERA, G.	Hombre	2
MARTINEZ, FELIPE I.	Hombre	22
CRISTI, IVER	Hombre	1
ALLER, ALBA	Mujer	4
LAGOMARSINO MONTOYA, MARIO	Hombre	6
MORAGA GALVEZ, LORENA	Mujer	1
SETIA GUNAWAN, D. Y. A.	-	3
CURE, M.	Hombre	113
GORMAZ-MATAMALA, ALEX C.	Hombre	6
