Autor	Género	Total de Artículos
FERNANDEZ MUNOZ, MONICA	Mujer	2
ARMIJO, PABLO CASTILLO	-	1
CHAMBILLA, RUBEN	-	1
GREZ, CRISTOBAL	-	1
LEIVA, RODRIGO	Hombre	3
SEPULVEDA, JUAN MANSILLA	Hombre	5
HENRIQUEZ-BELTRAN, MARIO	Hombre	5
SAN MARTIN ESPINOZA, NATALIA	Mujer	1
JOSE PAREDES, MARIA	Mujer	1
THOMANN-LÓPEZ, EMILIE	-	1
GONZÁLEZ-RAMÍREZ, MOISÉS	-	1
MORALES-QUIROGA, GASTÓN	-	1
PÉREZ-SÁNCHEZ, CAROLINA	-	1
LÓPEZ-ESPINOZA, MIGUEL ÁNGEL	-	1
VALLEJOS-MERIÑO, CARLOS	-	1
MANZO-SEPÚLVEDA, FELIPE	-	1
RODRIGUEZ-SANHUEZA, MILDRED	-	1
CARES-MUÑOZ, ANTONELLA	-	1
LÓPEZ-ESPINOZA, MIGUEL ÁNGEL	-	1
JARPA-PARRA, MARCELA	-	1
VILLARROEL-OJEDA, LISETH	-	1
ARAVENA-BAQUEDANO, KARLA	-	1
GARCÉS-BAEZA, MARLENE	-	1
GARCÍA-SANABRIA, LEIDY	-	1
HERNÁNDEZ, JOSÉ HUMBERTO LÁREZ	-	1
ESPINOZA, MIGUEL ÁNGEL LÓPEZ	-	1
OJEDA, ISMAEL MORALES	Hombre	3
CAMPOS-CAMPOS, KEVIN	-	1
SANHUEZA-MORALES, VALESKA	-	1
BENAVIDES-CARRASCO, MARYTE	-	1
JARPA-PARRA, MARCELA	Mujer	10
CAMPOS-CAMPOS, KEVIN	Hombre	9
ULLOA, MARCOS PARADA	Hombre	1
HERNANDEZ, JOSE HUMBERTO LAREZ	-	1
MERINO-MUNOZ, PABLO	Hombre	13
MORALES-ACUNA, FRANCISCO	Hombre	1
DE LA FUENTE, CAMILA	-	1
FERRADA, MARGARITA	-	1
MUÑOZ, JAVIERA	-	1
RUIZ, JAVIERA	-	1
LÓPEZ-ESPINOZA, MIGUEL ÁNGEL	-	1
APARICIO-SALAZAR, CATALINA	-	1
ELGUETA-DÍAZ, MARÍA CONSTANZA	-	1
PARADA-ULLOA, MARCOS	Hombre	14
SANHUEZA-MORALES, VALESKA	-	1
RAIL, VALENTINA	-	1
SEGUEL, NICOLE	-	1
QUEZADA, LAURA	-	1
CASTELLI CORREIA DE CAMPOS, LUIS FELIPE	-	1
SANDOVAL-ESPINOZA, B.	-	1
DE CAMPOS, LUIS FELIPE CASTELLI CORREIA	-	1
LÁREZ HERNÁNDEZ, JOSÉ HUMBERTO	-	1
SANCHEZ-HECHAVARRIA, MIGUEL ENRIQUE	-	1
