Autor	Género	Total de Artículos
NADIA MUNOZ, N.	-	1
ESPINDOLA, LILIANA	Mujer	1
DIAZ-PALMA, PAULA	Mujer	4
GONZALEZ MARINO, ISRAEL	Hombre	1
GONZALEZ- LOPEZ, ANDRES ENRIQUE	Hombre	1
NAVARRA, ALESSANDRO	Hombre	11
STOTZ, WOLFGANG	Hombre	34
BUGUNO, ANDREA	Mujer	1
PONCE DE LEON-SOLIS, VIVIANA	Mujer	2
HIDALGO-ALCAZAR, CARMEN	Mujer	4
CONCHA, EMILIO	Hombre	1
PEREIRA-FALETTO, ALONSO MARTIN	Hombre	2
GUIZARDI, MENARA	-	1
MANRIQUEZ-CANDIOTTI, JACQUELINE	Mujer	1
MATTOS, YASNA	-	2
REYES ALCALDE, J. M.	-	1
RAMIREZ-HERRANZ, MYRIAM	Mujer	2
GUNDERMANN KROLL, HANS	Hombre	2
ZARRIAS, NICOLE	Mujer	1
DIAZ, J.	Hombre	1
RIVERA, FRANCISCO	Hombre	5
CELEDON, CARLOS E.	Hombre	2
CORTES-CARRENO, ANDREA CAROLINA	Mujer	1
AGUILAR, G.	Hombre	5
QUIROZ-FALARI, MILENKA	Mujer	1
VALENCIA, PAULINA	Mujer	1
FERNANDEZ, IVAN	Hombre	2
VELIZ, HECTOR	Hombre	1
VALDIVIA, LJUBITZA	-	1
MARTINEZ-VARGAS, S.	Hombre	2
TERRAZAS, WALTER	Hombre	1
RAMIREZ-CADIZ, CAROLINA ANDREA	Mujer	1
CAROLINA AGUEERO, P.	-	1
VILLENA, ALVARO A.	Hombre	1
THIEL, MARTIN	Hombre	211
SARRIAS, MAURICIO	Hombre	14
DELPIANO LIRA, CRISTIAN	Hombre	1
SALAZAR-REINOSO, PABLO EUGENIO	Hombre	19
PINTO-JIMENEZ, MANUEL ABELARDO	Hombre	1
YANEZ, JULIO M.	Hombre	3
LOPEZ JIMENEZ, DAVID	Hombre	1
ASCENCIO OTAROLA, MARCO FELIPE	Hombre	1
PAVLICH-MARISCAL, JAIME A.	Hombre	12
ALFARO, ITALO	Hombre	1
KRELOWSKI, J.	Hombre	1
DIAZ-MELENDEZ, PAULA ANDREA	Mujer	1
ROCHA, MILENKA	Mujer	1
