organization,scholar_id,affiliation,email_domain,citedby,interests
1.2216913016116922e+19,wECRFfoAAAAJ,"Profesora de Derecho, Universidad Diego Portales",@udp.cl,201.0,derecho ambiental
1.2216913016116922e+19,DMvWVB4AAAAJ,"Associate Professor, Universidad Diego Portales",@udp.cl,201.0,"Electronic literature, Digital culture, Latin American cultural studies"
1.2216913016116922e+19,zAw8CDAAAAAJ,"Escuela de Sociologia, Universidad Diego Portales",@udp.cl,199.0,"Sociología y Antropología Política, Sociología del Genero, Políticas Sociales"
1.2216913016116922e+19,-YdeOGkAAAAJ,Universidad Diego Portales,@mail.udp.cl,200.0,"Resilience, Risk Reduction, Sustainability, Housing"
1.2216913016116922e+19,9GxnYLQAAAAJ,Universidad Diego Portales,@mail.udp.cl,203.0,"International Cooperation, Global Governance, European Union, Latin America, Renewable Energy"
1.2216913016116922e+19,OmCMJHoAAAAJ,Universidad Diego Portales,@udp.cl,187.0,"Numerical Cognition, Developmental Dyscalculia, Learning Disabilities, Developmental Cognitive Neuroscience, Education"
1.2216913016116922e+19,f9up4NwAAAAJ,Universidad Diego Portales,@mail.udp.cl,189.0,"Comparative Politics, Political Parties, Populism, Democracy, Polarization"
1.2216913016116922e+19,BE30uxwAAAAJ,Universidad Diego Portales,@mail.udp.cl,173.0,"Memoria, Historia reciente, dictaduras y transciones en el Cono Sur, historia LGBTQ+"
1.2216913016116922e+19,4YiaPv8AAAAJ,Profesor de Universidad Diego Portales,@mail.udp.cl,166.0,"Neuropsicológia, Terapia Ocupacional"
1.2216913016116922e+19,xZ9CsJMAAAAJ,"Assistant Professor, School of Education, Universidad Diego Portales, Chile",@mail.udp.cl,170.0,
1.2216913016116922e+19,mxwiX3MAAAAJ,Universidad Diego Portales,@mail.udp.cl,154.0,
1.2216913016116922e+19,wzoRrcsAAAAJ,"Universidad Diego Portales, Escuela de Kinesiología",@mail.udp.cl,157.0,"Fisiología clínica del ejercicio, diabetes, obesidad."
1.2216913016116922e+19,tHL6bFwAAAAJ,Universidad Diego Portales,@udp.cl,145.0,"políticas culturales, derechos pueblos indígenas"
1.2216913016116922e+19,qK5QPOAAAAAJ,"Profesor de Psicología Jurídica, Universidad Diego Portales (Chile)",@udp.cl,146.0,"Psicología Jurídica, Psicología Forense, Psicopatología, Peritajes, Derecho Penal"
1.2216913016116922e+19,_Yf0PLcAAAAJ,Universidad Diego Portales,@mail.udp.cl,144.0,
1.2216913016116922e+19,LStFQbQAAAAJ,"Profesor de Historia, Universidad Diego Portales",@mail.udp.cl,144.0,"Historía política de Chile y Latinoamérica, Clientelismo, gobiernos locales, Historia Presente"
1.2216913016116922e+19,x7OiALsAAAAJ,Universidad Diego Portales,@udp.cl,140.0,"Time series, Forecasting, econometrics"
1.2216913016116922e+19,nUqBckwAAAAJ,Universidad Diego Portales,@mail.udp.cl,132.0,
1.2216913016116922e+19,-BvxdWgAAAAJ,Researcher for Center of Studies in Clinical Psychology and Psychotherapy (CEPPS-UDP),@mail.udp.cl,129.0,"procesos psicoterapéuticos, episodios de cambio en psicoterapia, investigación cualitativa"
1.2216913016116922e+19,9ONdOmwAAAAJ,UNIVERSIDAD DIEGO PORTALES,@udp.cl,126.0,Finanzas
1.2216913016116922e+19,nm5rdFIAAAAJ,Universidad Diego Portales,@mail.udp.cl,125.0,"Bioética, Sistemas de Salud, Justicia en Salud, Salud Pública"
1.2216913016116922e+19,IglyrwEAAAAJ,"Universidad Central, Universidad Diego Portales",@mail.udp.cl,130.0,"Historia, Ciencias Sociales, Humanidades"
1.2216913016116922e+19,YoRg9aMAAAAJ,Universidad Diego Portales,@mail.udp.cl,119.0,"Gestión de stakeholders, Transporte y sociedad, sociología de las organizaciones, digitalización, teletrabajo"
1.2216913016116922e+19,tBoAo64AAAAJ,Universidad Diego Portales,@mail.udp.cl,113.0,"political philosophy, philosophy of artificial intelligence"
1.2216913016116922e+19,uEWhX_YAAAAJ,Universidad Diego Portales,@udp.cl,121.0,"Thermodynamics, Desalination, Water-energy nexus, Renewable Energies"
