organization,scholar_id,affiliation,email_domain,citedby,interests
7.698552169257899e+18,_G_ASD4AAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,,"['Modelación de pasajeros', 'accesibilidad universal', 'gestión de la movilidad urbana']"
7.698552169257899e+18,fR0wlBEAAAAJ,"Psicólogo, Pontificia Universidad Católica de Valparaíso",@mail.pucv.cl,,"['Psicología Clínica', 'Psicoterapia Relacional', 'Trauma']"
7.698552169257899e+18,P-RL4kMAAAAJ,Pontificia Universidad Católica de Valparaíso,@pucv.cl,,"['formación profesores', 'ciencias sociales', 'evaluacion']"
7.698552169257899e+18,R-GFKFYAAAAJ,Doctorando Literatura PUCV,@mail.pucv.cl,,"['LIJ', 'Narrativa gráfica', 'Didáctica de la literatura', 'Materialidades', 'Visualidad.']"
7.698552169257899e+18,bggVPOsAAAAJ,"Lecturer, Pontificia Universidad Católica de Valparaíso",@pucv.cl,,"['Computational Imaging', 'Deep Learning', 'Optoelectronics', 'Signal Processing', 'Compresive Sensing']"
7.698552169257899e+18,myw5g58AAAAJ,PhD Candidate at Pontificia Universidad Católica de Valparaíso and Universidad Técnica Federico Santa María,@mail.pucv.cl,,"['Elementary Particle Physics', 'Beyond the standard model Physics', 'Non-perturbative methods']"
7.698552169257899e+18,rkLK0gcAAAAJ,"Candidato a Doctor en Historia, PUCV",@mail.pucv.cl,,"['Historia Intelectual', 'Historia Regional', 'Historia de las Elites', 'Historia de la Esclavitud']"
7.698552169257899e+18,MVSlHrMAAAAJ,"Instituto de Física, Pontificia Universidad Católica de Valparaíso",@pucv.cl,,['Física Nolineal']
7.698552169257899e+18,5xqQsIEAAAAJ,Pontificia Universidad Católica de Valparaíso,@mail.pucv.cl,,"['Pattern formation', 'Solitons', 'Hydrodynamics', 'Spatiotemporal chaos']"
7.698552169257899e+18,Bv5wnYoAAAAJ,"PhD student, Pontificia Universidad Católica de Valparaíso",@mail.pucv.cl,,"['User Experience', 'behavioral research', 'Virtual Reality']"
